ConfigurationId;StrongDefenseWeight;RecentFormWeight;RestartWeight;MaxTotalPenalty;StrongAttackBonusWeight;RecentFormBonusWeight;RestartBonusWeight;BaselineAltaOK;BaselineAltaKO;BaselineAltaTotal;BaselineAltaPrecision;SimulatedAltaOK;SimulatedAltaKO;SimulatedAltaTotal;SimulatedAltaPrecision;AltaCoverage;AltaKOAvoided;AltaOKLost;ProtectiveBalance;AltaOKPromoted;AltaKOPromoted;PromotionBalance;ObjectiveScore
426;1.5;1.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
427;1.5;1.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
428;1.5;1.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
429;1.5;1.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
430;1.5;1.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
431;1.5;1.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
432;1.5;1.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
433;1.5;1.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
434;1.5;1.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
435;1.5;1.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
436;1.5;1.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
437;1.5;1.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
438;1.5;1.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
439;1.5;1.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
440;1.5;1.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
441;1.5;1.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
442;1.5;1.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
443;1.5;1.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
444;1.5;1.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
445;1.5;1.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
451;1.5;1.5;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
452;1.5;1.5;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
453;1.5;1.5;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
454;1.5;1.5;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
455;1.5;1.5;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
456;1.5;1.5;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
457;1.5;1.5;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
458;1.5;1.5;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
459;1.5;1.5;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
460;1.5;1.5;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
461;1.5;1.5;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
462;1.5;1.5;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
463;1.5;1.5;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
464;1.5;1.5;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
465;1.5;1.5;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
466;1.5;1.5;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
467;1.5;1.5;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
468;1.5;1.5;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
469;1.5;1.5;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
470;1.5;1.5;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
476;1.5;2.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
477;1.5;2.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
478;1.5;2.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
479;1.5;2.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
480;1.5;2.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
481;1.5;2.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
482;1.5;2.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
483;1.5;2.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
484;1.5;2.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
485;1.5;2.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
486;1.5;2.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
487;1.5;2.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
488;1.5;2.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
489;1.5;2.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
490;1.5;2.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
491;1.5;2.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
492;1.5;2.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
493;1.5;2.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
494;1.5;2.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
495;1.5;2.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
551;2.0;1.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
552;2.0;1.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
553;2.0;1.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
554;2.0;1.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
555;2.0;1.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
556;2.0;1.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
557;2.0;1.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
558;2.0;1.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
559;2.0;1.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
560;2.0;1.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
561;2.0;1.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
562;2.0;1.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
563;2.0;1.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
564;2.0;1.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
565;2.0;1.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
566;2.0;1.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
567;2.0;1.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
568;2.0;1.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
569;2.0;1.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
570;2.0;1.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
576;2.0;1.5;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
577;2.0;1.5;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
578;2.0;1.5;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
579;2.0;1.5;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
580;2.0;1.5;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
581;2.0;1.5;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
582;2.0;1.5;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
583;2.0;1.5;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
584;2.0;1.5;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
585;2.0;1.5;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
586;2.0;1.5;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
587;2.0;1.5;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
588;2.0;1.5;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
589;2.0;1.5;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
590;2.0;1.5;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
591;2.0;1.5;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
592;2.0;1.5;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
593;2.0;1.5;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
594;2.0;1.5;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
595;2.0;1.5;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
601;2.0;2.0;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
602;2.0;2.0;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
603;2.0;2.0;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
604;2.0;2.0;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
605;2.0;2.0;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
606;2.0;2.0;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
607;2.0;2.0;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
608;2.0;2.0;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
609;2.0;2.0;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
610;2.0;2.0;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
611;2.0;2.0;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
612;2.0;2.0;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
613;2.0;2.0;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
614;2.0;2.0;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
615;2.0;2.0;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
616;2.0;2.0;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
617;2.0;2.0;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
618;2.0;2.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
619;2.0;2.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
620;2.0;2.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;22;70;68.5714;98.5915;1;0;1;0;0;0;1784.3058
71;0.0;1.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
72;0.0;1.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
73;0.0;1.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
74;0.0;1.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
75;0.0;1.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
96;0.0;1.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
97;0.0;1.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
98;0.0;1.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
99;0.0;1.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
100;0.0;1.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
121;0.0;2.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
122;0.0;2.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
123;0.0;2.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
124;0.0;2.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
125;0.0;2.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
196;0.5;1.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
197;0.5;1.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
198;0.5;1.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
199;0.5;1.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
200;0.5;1.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
221;0.5;1.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
222;0.5;1.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
223;0.5;1.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
224;0.5;1.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
225;0.5;1.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
246;0.5;2.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
247;0.5;2.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
248;0.5;2.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
249;0.5;2.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
250;0.5;2.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
321;1.0;1.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
322;1.0;1.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
323;1.0;1.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
324;1.0;1.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
325;1.0;1.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
346;1.0;1.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
347;1.0;1.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
348;1.0;1.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
349;1.0;1.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
350;1.0;1.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
371;1.0;2.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
372;1.0;2.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
373;1.0;2.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
374;1.0;2.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
375;1.0;2.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
446;1.5;1.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
447;1.5;1.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
448;1.5;1.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
449;1.5;1.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
450;1.5;1.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
471;1.5;1.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
472;1.5;1.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
473;1.5;1.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
474;1.5;1.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
475;1.5;1.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
496;1.5;2.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
497;1.5;2.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
498;1.5;2.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
499;1.5;2.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
500;1.5;2.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
571;2.0;1.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
572;2.0;1.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
573;2.0;1.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
574;2.0;1.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;22;69;68.1159;97.1831;1;1;0;0;0;0;778.3425
