MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-07-12;USA_USLLeagueTwo_Southwest;AMSG FC;Southern California;89.47;ALTA;28;2026-07-12;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;0.86;5.37;8.06;8.0;10.0;9.6;8.4;6.0;8.0;8.18;2.4.0
2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Charlotte Independ. 2;North Carolina FC U23;89.26;ALTA;37;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;3.6;12.27;10.34;2.24;9.47;6.0;8.4;6.67;10.0;7.27;2.4.0
2026-07-12;USA_USLLeagueTwo_Ranger;McKinney Chupacabras;Texoma;89.26;ALTA;21;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: profilo over interno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;1.2;12.47;13.0;4.04;4.55;8.0;9.33;5.0;10.0;8.67;2.4.0
2026-07-12;Australia_NPLNorthernNSW;Valentine;Kahibah;89.18;ALTA;19;2026-07-12;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;0.55;5.21;8.86;7.27;10.0;6.0;12.0;6.25;8.75;7.28;2.4.0
2026-07-12;Sweden_Allsvenskan;Malmo FF;Göteborg;89.11;ALTA;17;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;3.2;11.28;7.52;6.61;9.92;8.4;6.0;10.0;5.0;8.18;2.4.0
2026-07-12;USA_USLLeagueTwo_LoneStar;Houston Sur;San Antonio FC 2;89.02;ALTA;26;2026-07-12;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol;4.5;4.83;10.74;8.0;10.0;10.8;9.6;8.0;8.0;6.55;2.4.0
2026-07-12;Australia_NorthernNSWStateLeague;West Wallsend;New Lambton;88.89;ALTA;14;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;2.0;10.91;13.0;8.0;6.64;8.4;7.2;6.67;7.14;6.92;2.4.0
2026-07-12;Somalia_NationalLeague;Raadsan;Heegan;88.73;ALTA;19;2026-07-12;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;4.91;8.12;13.0;8.0;4.01;8.4;8.4;8.57;4.29;8.03;2.4.0
2026-07-12;USA_USLLeagueTwo_SouthCentral;Columbus United;East Atlanta;88.02;ALTA;21;2026-07-12;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;4.0;8.06;8.86;6.28;10.0;4.8;8.4;6.0;6.0;8.62;2.4.0
2026-07-12;USA_USLLeagueTwo_Southwest;Stars FC;Capo;87.77;ALTA;28;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;0.86;8.6;13.0;4.96;10.0;6.0;7.2;6.0;5.0;9.16;2.4.0
2026-07-12;Iceland_BestaDeildKarla;Akureyri;Akranes;87.27;ALTA;19;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;0.55;8.64;7.73;7.83;8.74;8.4;8.4;5.0;7.14;7.85;2.4.0
2026-07-12;Norway_Eliteserien;Brann;Start;86.72;ALTA;19;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol;2.0;11.82;6.4;6.06;10.0;9.6;7.2;8.0;7.14;9.5;2.4.0
2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Tobacco Road;Port City;86.15;ALTA;37;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol;1.2;10.91;5.0;8.0;10.0;9.6;10.8;6.67;6.67;8.31;2.4.0
2026-07-12;Estonia_EsiliigaB;Tartu Kalev;Legion;86.02;ALTA;19;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: entrambe concedono gol;1.33;12.8;4.8;8.0;10.0;10.8;12.0;7.5;7.78;7.0;2.4.0
2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;85.43;ALTA;16;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | alta tendenza BTTS || CONTRO: profilo over interno debole | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;1.41;9.29;12.24;5.19;6.49;9.6;7.2;5.71;4.0;7.29;2.4.0
2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Real Monarchs;Vancouver 2;82.58;ALTA;20;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;2.0;9.09;7.09;6.43;9.09;7.2;7.2;6.25;6.67;8.55;2.4.0
2026-07-12;USA_USLLeagueTwo_Chesapeake;Hill City;Virginia Marauders;82.47;ALTA;27;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: entrambe concedono gol;1.2;13.0;3.18;7.55;10.0;9.6;9.6;8.33;10.0;6.0;2.4.0
2026-07-12;USA_MLSNextPro_EasternConference_NortheastDivision;Philadelphia II;Huntsville;81.61;ALTA;19;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole || PRO V24: v24 bonus: BTTS alto;6.0;8.64;5.91;3.64;9.09;7.2;12.0;4.44;10.0;9.69;2.4.0
2026-07-12;USA_USLLeagueTwo_Valley;Kings Hammer Columbus;Toledo Villa;81.46;ALTA;25;2026-07-12;PRO: difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol;1.2;8.27;6.5;5.09;10.0;7.2;8.4;10.0;8.0;7.8;2.4.0
2026-07-12;USA_USLLeagueTwo_Southwest;Redlands FC;Ventura;80.55;ALTA;28;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;0.86;12.89;13.0;4.63;2.48;8.4;7.2;8.0;8.0;7.09;2.4.0
2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;79.44;ALTA;19;2026-07-12;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | profilo over interno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;2.4;6.98;13.0;5.29;4.55;7.2;9.6;4.0;6.0;7.42;2.4.0
2026-07-12;Australia_NPL_NSW_U20;Marconi S. U20;WS Wanderers U20;78.78;ALTA;24;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | profilo over interno positivo | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;1.2;10.21;11.55;3.8;10.0;7.2;6.0;7.0;7.0;6.82;2.4.0
2026-07-12;USA_USLLeagueTwo_Ranger;Denton Diablos;Fort Worth Vaqueros;78.22;ALTA;21;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: entrambe concedono gol;6.0;13.0;1.97;5.45;10.0;9.6;8.0;8.0;6.0;6.2;2.4.0
2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Los Angeles FC 2;Portland Timbers 2;78.1;ALTA;20;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;2.0;10.83;7.52;6.06;6.61;8.4;7.2;6.25;2.5;7.73;2.4.0
2026-07-12;Sweden_Allsvenskan;Västerås SK;Degerfors;77.2;ALTA;17;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol;1.6;10.74;6.45;7.6;7.02;9.6;6.0;6.0;5.0;8.18;2.4.0
2026-07-12;Kazakhstan_PremierLeague;Tobol;Okzhetpes;77.01;ALTA;27;2026-07-12;PRO: difesa casa vulnerabile | alta tendenza BTTS || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;4.0;5.91;7.76;5.45;5.97;6.0;6.0;5.71;5.71;7.5;2.4.0
2026-07-12;USA_USLLeagueTwo_GreatPlains;Menace;St. Louis Ambush;76.81;ALTA;20;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | profilo over interno positivo | alta tendenza BTTS || CONTRO: trend over casa non forte | trend over trasferta non forte | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;1.2;8.86;9.45;4.73;6.36;6.0;6.0;6.0;4.0;7.2;2.4.0
2026-07-12;USA_MLSNextPro_EasternConference_SoutheastDivision;Atlanta United 2;Inter Miami II;76.51;ALTA;18;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: entrambe concedono gol;6.0;13.0;4.3;4.85;10.0;7.2;7.2;7.14;6.0;6.82;2.4.0
2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;76.37;ALTA;20;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over esterno positivo || CONTRO: profilo over interno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;0.55;12.51;13.0;4.71;3.74;8.4;8.4;3.75;6.25;7.06;2.4.0
2026-07-12;USA_MLSNextPro_EasternConference_SoutheastDivision;Carolina Core;Chattanooga;75.99;ALTA;18;2026-07-12;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;2.57;5.91;11.42;4.76;7.88;4.8;7.2;4.29;8.33;6.83;2.4.0
2026-07-12;USA_USLLeagueTwo_MidAtlantic;Ocean City;Eagle FC;75.61;ALTA;29;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico;6.0;13.0;3.45;1.96;10.0;9.6;10.8;8.33;6.67;5.81;2.4.0
2026-07-12;USA_USLLeagueTwo_SouthAtlantic;Hickory;Asheville City;74.34;MEDIA;37;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | profilo over interno positivo | profilo over esterno positivo || CONTRO: trend over trasferta non forte | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;1.2;12.73;10.83;3.64;2.65;10.8;6.0;8.33;8.0;6.15;2.4.0
2026-07-12;USA_USLLeagueTwo_Valley;Northern Indiana;Dayton;73.75;MEDIA;25;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;1.2;10.64;7.09;5.09;7.73;8.4;6.0;8.0;5.0;6.6;2.4.0
2026-07-12;USA_USLLeagueTwo_Chesapeake;Lionsbridge;Charlottesville Blues;73.43;MEDIA;27;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;1.2;13.0;10.45;3.36;4.55;9.6;7.2;8.33;6.67;5.08;2.4.0
2026-07-12;Bolivia_DivisionProfesional;The Strongest;Bolivar;73.36;MEDIA;12;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over interno positivo || CONTRO: trend over casa non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;0.8;10.13;13.0;3.12;5.11;6.86;7.5;6.67;5.0;7.18;2.4.0
2026-07-12;USA_USLLeagueTwo_Mountain;Colorado Storm;Albion Colorado;73.07;MEDIA;26;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;2.0;13.0;12.89;0.99;5.79;7.2;7.2;6.0;8.0;6.0;2.4.0
2026-07-12;USA_USLLeagueTwo_Chesapeake;Patuxent;Virginia Beach;72.07;MEDIA;27;2026-07-12;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente trasferta | profilo over interno positivo || CONTRO: attacco casa non dominante | trend over casa non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol;5.4;1.48;12.73;8.0;5.94;6.0;7.2;6.67;5.0;5.65;2.4.0
2026-07-12;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Steel City;71.98;MEDIA;25;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;3.0;13.0;10.21;6.28;1.24;12.0;4.8;10.0;2.0;5.45;2.4.0
2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Houston Dynamo 2;St. Louis City 2;71.84;MEDIA;19;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;2.0;13.0;10.0;1.82;8.39;7.2;7.2;6.0;6.0;6.23;2.4.0
2026-07-12;Australia_NPLVictoria;St Albans;George Cross;69.79;MEDIA;21;2026-07-12;PRO: difesa casa vulnerabile | trend over recente casa || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;0.92;6.53;7.78;6.51;6.22;7.2;6.0;5.56;4.44;6.63;2.4.0
2026-07-12;Sweden_Allsvenskan;Hammarby;Kalmar;69.73;MEDIA;17;2026-07-12;PRO: attacco casa positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | BTTS basso: possibile partita a senso unico;4.0;12.8;7.52;4.24;6.2;7.2;7.2;8.33;6.0;6.23;2.4.0
2026-07-12;USA_USLLeagueTwo_Ranger;Lubbock Matadors;West Texas;68.61;MEDIA;21;2026-07-12;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over interno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;1.2;6.5;9.19;3.64;8.08;6.0;8.0;6.0;5.0;7.0;2.4.0
2026-07-12;Sweden_Allsvenskan;GAIS;Elfsborg;68.29;MEDIA;17;2026-07-12;PRO: attacco casa positivo | trend over recente casa | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over interno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;1.2;8.6;8.37;3.64;4.92;7.2;4.8;3.33;6.0;7.23;2.4.0
2026-07-12;Norway_Eliteserien;KFUM Oslo;Bodo/Glimt;66.05;MEDIA;19;2026-07-12;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | profilo over interno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;3.6;6.45;13.0;5.62;4.55;7.2;8.4;1.67;6.67;4.91;2.4.0
2026-07-12;Somalia_NationalLeague;Jubba;Dekedaha;65.82;MEDIA;19;2026-07-12;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: attacco casa non dominante | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;2.73;3.48;11.82;8.0;4.81;8.4;4.8;7.14;5.0;5.65;2.4.0
2026-07-12;USA_USLLeagueTwo_Southeast;Nona;Inter Gainesville;65.47;MEDIA;25;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;4.8;11.82;5.91;2.42;8.52;6.67;7.5;4.0;7.5;6.33;2.4.0
2026-07-12;Australia_NPLNSW;Marconi;WS Wanderers U21;65.34;MEDIA;24;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over esterno positivo || CONTRO: trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;2.8;11.28;11.28;2.31;6.4;2.4;8.4;3.0;8.0;5.45;2.4.0
2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Colorado Rapids 2;North Texas;64.89;MEDIA;19;2026-07-12;PRO: attacco trasferta positivo | difesa casa vulnerabile || CONTRO: attacco casa non dominante | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol;3.0;4.43;11.23;7.88;5.45;6.0;6.0;5.0;2.0;5.9;2.4.0
2026-07-12;USA_USLLeagueTwo_SouthCentral;Dothan United;Apotheos;64.21;MEDIA;21;2026-07-12;PRO: attacco casa positivo | difesa trasferta vulnerabile | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | trend over trasferta non forte | BTTS basso: possibile partita a senso unico;3.0;12.89;5.91;2.64;8.68;6.0;6.0;6.0;6.0;7.09;2.4.0
2026-07-12;Norway_Eliteserien;Sandefjord;HamKam;63.41;MEDIA;19;2026-07-12;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;0.8;5.37;10.05;4.3;7.27;4.8;8.4;0.0;7.5;6.93;2.4.0
2026-07-12;Bolivia_DivisionProfesional;Real Potosi;Nacional Potosi;63.07;MEDIA;12;2026-07-12;PRO: profilo over interno positivo | profilo over esterno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over casa non forte | trend over trasferta non forte | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;2.8;5.91;8.12;4.16;5.11;5.14;6.0;7.5;8.0;6.32;2.4.0
2026-07-12;USA_USLLeagueTwo_MidSouth;Memphis FC;Jackson Boom;60.63;MEDIA;19;2026-07-12;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: entrambe concedono gol;2.0;7.52;1.07;7.27;10.0;7.2;7.2;6.0;4.0;4.36;2.4.0
2026-07-12;Lithuania_Toplyga;Transinvest;Banga;57.13;BASSA;24;2026-07-12;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa || CONTRO: trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;0.67;10.51;8.54;4.24;2.78;9.6;4.8;5.56;1.11;5.33;2.4.0
