LeagueId;Season;MatchDate;Home;Away;ActualHomeXG;ActualAwayXG;HomeGoals;AwayGoals;Goals;Over25;Source;HomeXGPlayed;HomeXGFAvg;HomeXGAAvg;HomeXGFLast3Avg;HomeXGALast3Avg;HomeXGFLast5Avg;HomeXGALast5Avg;HomeXGFLast10Avg;HomeXGALast10Avg;AwayXGPlayed;AwayXGFAvg;AwayXGAAvg;AwayXGFLast3Avg;AwayXGALast3Avg;AwayXGFLast5Avg;AwayXGALast5Avg;AwayXGFLast10Avg;AwayXGALast10Avg;ProjectedHomeXG;ProjectedAwayXG;ProjectedTotalXG
Italy_SerieA;2022;2023-05-03;AC Milan;Cremonese;2.0138;1.02505;1;1;2;0;understat;32;1.8078;1.0865;1.2478;0.9924;1.7270;0.8507;1.8821;0.9656;32;0.9935;1.8501;0.8708;1.1155;1.0307;1.7958;1.0058;1.5394;1.8290;1.0400;2.8690
Italy_SerieA;2022;2023-05-03;Atalanta;Spezia;0.894125;0.817784;3;2;5;1;understat;32;1.6232;1.1535;0.8649;1.4193;1.3921;1.4324;1.3706;1.2749;32;1.0794;1.7916;1.5358;1.9940;1.4672;1.5944;1.3145;1.8714;1.7074;1.1164;2.8239
Italy_SerieA;2022;2023-05-03;Juventus;Lecce;1.71206;1.3193;2;1;3;1;understat;32;1.5791;1.0483;1.1276;1.6046;1.4387;1.2814;1.4148;1.0310;32;0.9789;1.1680;1.9134;0.6900;1.3401;0.9807;0.9587;1.0745;1.3736;1.0136;2.3872
Italy_SerieA;2022;2023-05-03;Lazio;Sassuolo;1.99041;0.665627;2;0;2;0;understat;32;1.3738;1.1959;1.6243;1.4522;1.3114;1.6172;1.2745;1.1433;32;1.3392;1.3171;1.3217;0.9223;1.4022;0.9821;1.5459;1.1522;1.3454;1.2675;2.6130
Italy_SerieA;2022;2023-05-03;Monza;Roma;0.412432;1.28561;1;1;2;0;understat;32;1.1950;1.4351;1.2623;1.5339;1.3561;1.3382;1.1603;1.4420;32;1.7397;0.8058;1.7079;1.2173;1.8785;0.8316;1.3790;1.0602;1.0004;1.5874;2.5878
Italy_SerieA;2022;2023-05-03;Salernitana;Fiorentina;0.995581;1.68787;3;3;6;1;understat;32;0.9611;1.9313;0.6893;1.3979;0.7996;1.7702;0.8964;1.6831;32;1.4361;1.3338;1.7842;0.9365;1.5180;1.4011;1.6200;1.1905;1.1475;1.6837;2.8312
Italy_SerieA;2022;2023-05-03;Sampdoria;Torino;0.253121;2.16016;0;2;2;0;understat;32;0.9354;1.7433;0.9193;2.4980;1.1276;2.3553;1.1292;1.8807;32;1.1940;1.1252;1.0616;0.6934;1.0622;0.9133;1.2263;1.0006;1.0303;1.4687;2.4990
Italy_SerieA;2022;2023-05-03;Verona;Inter;0.654593;3.16521;0;6;6;1;understat;32;1.0141;1.3216;0.9357;0.8065;0.6975;1.1434;0.8656;1.2721;32;1.9372;0.8851;1.9623;0.8220;2.4024;0.9287;2.1370;0.8266;0.9496;1.6294;2.5790
Italy_SerieA;2022;2023-05-04;Empoli;Bologna;1.46309;1.83365;3;1;4;1;understat;32;0.9761;1.7382;0.7650;1.5082;0.8360;1.3822;0.8636;1.7191;32;1.1640;1.5059;1.4209;1.8159;1.4090;1.5155;1.0701;1.3637;1.2410;1.4511;2.6921
Italy_SerieA;2022;2023-05-04;Udinese;Napoli;0.32403;0.35022;1;1;2;0;understat;32;1.3179;1.3589;1.0652;1.6945;1.1108;1.5652;1.2499;1.7091;32;1.9556;0.8060;1.3289;0.2945;1.2423;0.8698;1.5768;0.7411;1.0619;1.6573;2.7192
Italy_SerieA;2022;2023-05-06;AC Milan;Lazio;1.41951;0.896204;2;0;2;0;understat;33;1.8141;1.0847;1.4502;1.0778;1.5992;0.8203;1.7965;1.0275;33;1.3925;1.1798;1.2625;1.4321;1.6101;1.4407;1.1647;1.1762;1.4969;1.2386;2.7355
Italy_SerieA;2022;2023-05-06;Cremonese;Spezia;0.7603;0.784032;2;0;2;0;understat;33;0.9945;1.8551;0.8565;1.5005;0.9520;1.5982;1.0594;1.5000;33;1.0714;1.7644;1.5664;1.2668;1.2953;1.5594;1.3127;1.8194;1.3795;1.4633;2.8427
Italy_SerieA;2022;2023-05-06;Roma;Inter;0.875041;1.22382;0;2;2;0;understat;33;1.7259;0.7938;1.3313;0.9771;1.5037;0.8642;1.3859;1.0436;33;1.9744;0.8781;2.3873;0.7476;2.4065;0.7963;2.1799;0.8280;1.3020;1.3841;2.6862
Italy_SerieA;2022;2023-05-07;Atalanta;Juventus;0.898943;1.43164;0;2;2;0;understat;33;1.6011;1.1433;0.9239;1.0024;0.9706;1.3123;1.3190;1.3044;33;1.5832;1.0565;1.4808;1.6672;1.4553;1.4641;1.4446;1.0793;1.3288;1.3632;2.6921
Italy_SerieA;2022;2023-05-07;Lecce;Verona;0.552346;0.591222;0;1;1;0;understat;33;0.9893;1.1845;1.3398;1.0379;1.5744;0.9660;1.0383;1.1047;33;1.0032;1.3775;1.0350;1.7530;0.7472;1.4507;0.8732;1.4670;1.1834;1.0938;2.2772
Italy_SerieA;2022;2023-05-07;Napoli;Fiorentina;1.90483;1.15411;1;0;1;0;understat;33;1.9070;0.7914;1.3372;0.2836;1.0770;0.4040;1.3952;0.6901;33;1.4437;1.3236;1.6573;1.0293;1.5922;0.9713;1.5732;1.2273;1.6153;1.1176;2.7328
Italy_SerieA;2022;2023-05-07;Torino;Monza;0.773939;0.689637;1;1;2;0;understat;33;1.2233;1.0988;1.2088;0.6126;1.1203;0.6885;1.2016;0.9770;33;1.1713;1.4306;1.1072;1.3324;1.1290;1.4960;1.1609;1.2836;1.3269;1.1350;2.4620
Italy_SerieA;2022;2023-05-08;Empoli;Salernitana;2.47536;0.46871;2;1;3;1;understat;33;0.9909;1.7411;0.9663;1.7634;0.7715;1.7194;0.9472;1.6869;33;0.9621;1.9240;0.8560;1.3877;0.7848;1.7724;0.9622;1.5429;1.4574;1.3516;2.8090
Italy_SerieA;2022;2023-05-08;Sassuolo;Bologna;0.308471;0.293231;1;1;2;0;understat;33;1.3188;1.3375;1.1664;1.3682;1.2599;1.0063;1.5290;1.1346;33;1.1842;1.5046;1.7759;1.8347;1.5165;1.6550;1.1820;1.2496;1.4117;1.2609;2.6725
Italy_SerieA;2022;2023-05-08;Udinese;Sampdoria;1.05129;0.576272;2;0;2;0;understat;33;1.2878;1.3284;0.7955;1.0061;1.0225;1.3759;1.2182;1.4705;33;0.9148;1.7559;0.7809;2.2048;1.1284;2.1553;0.8941;2.0253;1.5219;1.1216;2.6434
Italy_SerieA;2022;2023-05-12;Lazio;Lecce;1.35224;1.21029;2;2;4;1;understat;34;1.3779;1.1868;1.2772;1.6368;1.5519;1.2883;1.0964;1.2807;34;0.9764;1.1670;1.1810;0.9139;1.5224;0.8747;0.9742;1.0563;1.2725;1.0816;2.3541
Italy_SerieA;2022;2023-05-13;Inter;Sassuolo;1.4916;2.1993;4;2;6;1;understat;34;1.9524;0.8780;2.4048;0.8248;2.0552;0.7991;2.1876;0.8090;34;1.2890;1.3067;1.0864;1.0254;0.9878;1.0101;1.4523;1.0445;1.6296;1.0835;2.7131
Italy_SerieA;2022;2023-05-13;Salernitana;Atalanta;0.778212;1.38826;1;0;1;0;understat;34;0.9476;1.9402;0.5717;2.0300;0.7064;1.6714;0.7504;1.6643;34;1.5805;1.1518;0.8418;0.9700;0.8776;1.3015;1.3990;1.2383;1.0497;1.7603;2.8100
Italy_SerieA;2022;2023-05-13;Spezia;AC Milan;1.61806;0.877761;2;0;2;0;understat;34;1.0630;1.7349;1.0245;0.9300;1.2418;1.5273;1.1855;1.6129;34;1.8025;1.0791;1.6023;1.0335;1.4354;0.9797;1.7292;1.1072;1.0710;1.7687;2.8397
Italy_SerieA;2022;2023-05-14;Bologna;Roma;0.303645;1.35745;0;0;0;0;understat;34;1.1580;1.4694;1.3582;1.4085;1.2779;1.4439;1.1049;1.1658;34;1.7009;0.8065;1.1133;1.0033;1.4568;1.0576;1.4084;1.0666;0.9823;1.5852;2.5674
Italy_SerieA;2022;2023-05-14;Fiorentina;Udinese;2.33928;0.220248;2;0;2;0;understat;34;1.4352;1.3407;1.6288;1.0731;1.6389;1.1420;1.4976;1.2380;34;1.2808;1.3062;0.6046;0.8659;0.9142;1.2020;1.0408;1.3226;1.3707;1.3108;2.6815
Italy_SerieA;2022;2023-05-14;Juventus;Cremonese;1.80205;0.0587152;2;0;2;0;understat;34;1.5787;1.0519;1.8659;1.3886;1.3053;1.4064;1.4357;1.0720;34;0.9876;1.8236;0.7776;1.2205;0.8796;1.2289;1.0361;1.5134;1.7011;1.0197;2.7209
Italy_SerieA;2022;2023-05-14;Monza;Napoli;1.37675;1.11029;2;0;2;0;understat;34;1.1571;1.4112;0.7459;1.1771;0.9778;1.3322;1.1037;1.1023;34;1.9069;0.8020;1.3939;0.5763;1.2484;0.4723;1.3312;0.7675;0.9796;1.6591;2.6386
Italy_SerieA;2022;2023-05-14;Verona;Torino;0.409553;2.47106;0;1;1;0;understat;34;0.9911;1.3532;0.7031;1.4217;0.8106;1.2274;0.7526;1.3311;34;1.2101;1.0867;1.1983;0.5584;1.2238;0.6046;1.1817;0.8939;1.0389;1.2816;2.3205
Italy_SerieA;2022;2023-05-15;Sampdoria;Empoli;1.11997;1.13938;1;1;2;0;understat;34;0.9048;1.7352;0.3828;1.7519;0.7175;2.1411;0.9142;1.9726;34;1.0345;1.7036;1.5770;1.5292;1.2467;1.3654;1.1567;1.4793;1.3042;1.3849;2.6891
Italy_SerieA;2022;2023-05-19;Sassuolo;Monza;1.39346;1.72429;1;2;3;1;understat;35;1.3150;1.3120;1.0578;1.2584;1.2014;1.1779;1.5675;1.0678;35;1.1634;1.4026;0.8263;1.0566;1.0776;1.1763;1.1447;1.1169;1.3588;1.2377;2.5966
Italy_SerieA;2022;2023-05-20;AC Milan;Sampdoria;4.81134;0.349816;5;1;6;1;understat;35;1.7761;1.0945;1.4370;1.1798;1.3296;1.1495;1.7490;1.0642;35;0.9110;1.7182;0.6498;1.4503;0.8078;1.7610;0.9708;2.0212;1.7471;1.0027;2.7499
Italy_SerieA;2022;2023-05-20;Atalanta;Verona;0.969521;1.17131;3;1;4;1;understat;35;1.5750;1.1411;1.0604;1.0092;1.0118;1.0434;1.3897;1.2917;35;0.9744;1.3851;0.5518;2.0629;0.8212;1.6565;0.6975;1.4612;1.4801;1.0578;2.5378
Italy_SerieA;2022;2023-05-20;Cremonese;Bologna;0.994736;2.89722;1;5;6;1;understat;35;0.9610;1.8230;0.6147;1.5333;0.6777;1.4175;0.9161;1.5887;35;1.1336;1.4662;0.8102;1.0430;1.1849;1.4340;1.0932;1.1980;1.2136;1.4783;2.6919
Italy_SerieA;2022;2023-05-21;Lecce;Spezia;0.20276;0.714139;0;0;0;0;understat;35;0.9831;1.1723;1.0273;1.2185;1.1564;1.0114;1.0475;1.0979;35;1.0788;1.7104;1.0733;0.8441;1.4203;1.0877;1.2303;1.6046;1.3468;1.1256;2.4723
Italy_SerieA;2022;2023-05-21;Napoli;Inter;1.84578;0.730736;3;1;4;1;understat;35;1.8841;0.8184;1.1218;0.9516;1.4053;0.6763;1.3650;0.8826;35;1.9392;0.9158;1.9602;1.2430;1.9755;1.0634;2.2431;0.9813;1.4000;1.3788;2.7788
Italy_SerieA;2022;2023-05-21;Torino;Fiorentina;0.817959;0.697558;1;1;2;0;understat;35;1.2461;1.0674;1.8017;0.4508;1.3743;0.5874;1.3254;0.8928;35;1.4611;1.3087;1.7271;1.0402;1.6931;1.0426;1.5268;1.1921;1.2774;1.2642;2.5416
Italy_SerieA;2022;2023-05-21;Udinese;Lazio;0.434889;2.09062;0;1;1;0;understat;35;1.2505;1.3357;0.5319;1.0886;0.7316;1.1868;1.0384;1.4084;35;1.3772;1.1875;1.4130;1.0985;1.2072;1.3852;1.2091;1.3245;1.2190;1.3565;2.5755
Italy_SerieA;2022;2023-05-22;Empoli;Juventus;3.54313;2.20387;4;1;5;1;understat;35;1.0375;1.6870;1.6926;1.1408;1.3028;1.3758;1.1742;1.4946;35;1.5851;1.0235;1.6486;0.7590;1.5352;1.1918;1.5437;1.0244;1.0305;1.6360;2.6666
Italy_SerieA;2022;2023-05-22;Roma;Salernitana;1.28071;1.06809;2;2;4;1;understat;35;1.6911;0.7921;1.1727;0.6466;1.2453;0.8918;1.4907;1.0247;35;0.9428;1.9244;0.7475;1.8505;0.7630;1.6053;0.7629;1.7477;1.8077;0.8675;2.6752
Italy_SerieA;2022;2023-05-26;Sampdoria;Sassuolo;2.21953;3.04889;2;2;4;1;understat;36;0.8954;1.8041;0.6820;2.3340;0.5236;2.2413;0.9570;2.2186;36;1.3172;1.3235;1.3004;1.1697;1.3704;1.2584;1.3654;1.1178;1.1094;1.5607;2.6701
Italy_SerieA;2022;2023-05-27;Fiorentina;Roma;2.99896;1.26818;2;1;3;1;understat;36;1.4398;1.2950;1.3970;0.9810;1.5846;0.8515;1.4771;1.1299;36;1.6797;0.7998;1.1711;0.8652;1.1956;0.8763;1.4962;0.7901;1.1198;1.4874;2.6072
Italy_SerieA;2022;2023-05-27;Inter;Atalanta;2.4865;0.731442;3;2;5;1;understat;36;1.9056;0.9416;1.1487;1.6400;1.8873;1.3039;1.9696;1.0679;36;1.5582;1.1420;1.0856;1.1271;0.9767;0.9719;1.4664;1.2686;1.5238;1.2499;2.7737
Italy_SerieA;2022;2023-05-27;Salernitana;Udinese;0.980881;2.39811;3;2;5;1;understat;36;0.9463;1.9065;0.7717;1.7148;0.7123;1.7518;0.8022;1.6047;36;1.2279;1.3567;0.5688;1.6687;0.4938;1.4055;0.9759;1.5016;1.1515;1.5672;2.7187
Italy_SerieA;2022;2023-05-27;Spezia;Torino;1.05669;1.46948;0;4;4;1;understat;36;1.0687;1.6685;1.0387;0.6136;1.0811;0.7741;1.2037;1.2784;36;1.2342;1.0571;1.3543;0.5989;1.3768;0.5565;1.2955;0.9288;1.0629;1.4514;2.5143
Italy_SerieA;2022;2023-05-28;Bologna;Napoli;1.9362;2.0181;2;2;4;1;understat;36;1.1826;1.4531;1.1647;0.8869;1.4551;1.3156;1.2737;1.2415;36;1.8831;0.8160;1.6203;1.0872;1.4276;0.7673;1.4094;0.9355;0.9993;1.6681;2.6674
Italy_SerieA;2022;2023-05-28;Juventus;AC Milan;0.585437;0.662594;0;1;1;0;understat;36;1.6023;1.0935;1.8125;1.5003;1.9207;1.5536;1.4804;1.3300;36;1.8604;1.0738;2.3695;0.9547;2.0992;1.0137;1.9591;1.0317;1.3381;1.4769;2.8150
Italy_SerieA;2022;2023-05-28;Lazio;Cremonese;2.45341;0.381018;3;2;5;1;understat;36;1.3970;1.1666;1.4464;1.0216;1.4549;1.3111;1.3621;1.2587;36;0.9620;1.8528;0.6046;1.8278;0.6773;1.6721;0.8716;1.7590;1.6249;1.0643;2.6892
Italy_SerieA;2022;2023-05-28;Monza;Lecce;0.948514;1.1109;0;1;1;0;understat;36;1.1790;1.4024;1.2636;1.0926;1.0677;1.2070;1.2098;1.1978;36;0.9614;1.1596;0.6551;0.8859;0.9912;0.9616;1.0340;1.0576;1.1693;1.1819;2.3512
Italy_SerieA;2022;2023-05-28;Verona;Empoli;1.12855;1.11829;1;1;2;0;understat;36;0.9799;1.3736;0.7240;1.3310;0.7380;1.5411;0.7561;1.4508;36;1.1071;1.7013;2.3860;1.2642;1.8827;1.5823;1.4126;1.6090;1.3406;1.2404;2.5810
Italy_SerieA;2022;2023-06-02;Sassuolo;Fiorentina;1.03485;2.07081;1;3;4;1;understat;37;1.3640;1.3477;2.2139;1.8118;1.5231;1.5438;1.4627;1.2630;37;1.4820;1.2943;2.0119;0.7688;1.7756;1.0414;1.6468;1.2212;1.3292;1.4148;2.7440
Italy_SerieA;2022;2023-06-03;Cremonese;Salernitana;1.58052;0.396859;2;0;2;0;understat;37;0.9463;1.8690;0.4782;2.3842;0.6440;1.9901;0.8373;1.8930;37;0.9472;1.9198;0.9424;1.6890;0.8583;1.8461;0.8289;1.8082;1.4330;1.4081;2.8412
Italy_SerieA;2022;2023-06-03;Empoli;Lazio;0.271931;1.55959;0;2;2;0;understat;37;1.1074;1.6858;1.9336;1.4841;1.9479;1.3510;1.3919;1.3666;37;1.4256;1.1454;1.9654;0.6754;1.7566;0.8223;1.5340;1.2197;1.1264;1.5557;2.6821
Italy_SerieA;2022;2023-06-03;Torino;Inter;1.4179;0.879052;0;1;1;0;understat;37;1.2406;1.0571;1.5862;0.7213;1.5385;0.6213;1.3004;0.7673;37;1.9213;0.9359;1.5696;1.5922;1.8196;1.2612;2.1110;1.0950;1.0883;1.4892;2.5775
Italy_SerieA;2022;2023-06-04;AC Milan;Verona;2.26469;0.866359;3;1;4;1;understat;37;1.8280;1.0606;2.1172;0.8511;1.9570;0.8949;1.8420;0.8728;37;0.9839;1.3667;0.9031;1.5196;0.7910;1.6553;0.7443;1.3994;1.5973;1.0223;2.6196
Italy_SerieA;2022;2023-06-04;Atalanta;Monza;3.6609;1.4138;5;2;7;1;understat;37;1.5358;1.1783;1.0297;1.4787;0.9765;1.3371;1.1843;1.3848;37;1.1728;1.3945;1.3499;1.2049;1.0303;1.1348;1.1932;1.2365;1.4652;1.1755;2.6407
Italy_SerieA;2022;2023-06-04;Lecce;Bologna;1.21291;0.775712;2;3;5;1;understat;37;0.9655;1.1539;0.8413;1.0050;0.8791;1.0636;1.1096;1.0222;37;1.2030;1.4684;1.7124;1.4568;1.4528;1.2284;1.4309;1.3720;1.2169;1.1784;2.3954
Italy_SerieA;2022;2023-06-04;Napoli;Sampdoria;1.9182;0.64912;2;0;2;0;understat;37;1.8867;0.8463;1.6581;1.3479;1.4458;1.1044;1.3441;0.9871;37;0.9312;1.8378;1.2298;2.9999;0.9037;2.4422;1.0157;2.3988;1.8622;0.8887;2.7510
Italy_SerieA;2022;2023-06-04;Roma;Spezia;2.28038;1.10674;2;1;3;1;understat;37;1.6686;0.8592;1.3021;1.4569;1.2134;1.2014;1.5460;1.0165;37;1.0684;1.6632;1.1296;0.8500;0.9981;0.8409;1.2327;1.2177;1.6659;0.9638;2.6297
Italy_SerieA;2022;2023-06-04;Udinese;Juventus;0.955695;1.47447;0;1;1;0;understat;37;1.2595;1.3466;1.0177;1.8036;0.8857;1.2675;0.9983;1.4163;37;1.5748;1.0819;1.5305;1.4215;1.5470;1.2965;1.4928;1.2890;1.1707;1.4607;2.6314
Italy_SerieA;2023;2023-08-19;Empoli;Verona;0.844727;0.690842;0;1;1;0;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-19;Frosinone;Napoli;0.871157;1.31464;1;3;4;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-19;Genoa;Fiorentina;0.79732;1.1197;1;4;5;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-19;Inter;Monza;2.49549;0.581247;2;0;2;0;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-20;Lecce;Lazio;1.75411;2.22215;2;1;3;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-20;Roma;Salernitana;2.00607;0.364297;2;2;4;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-20;Sassuolo;Atalanta;0.381264;1.50058;0;2;2;0;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-20;Udinese;Juventus;1.20988;1.86438;0;3;3;1;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-21;Bologna;AC Milan;1.17349;1.1479;0;2;2;0;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-21;Torino;Cagliari;1.03099;0.443184;0;0;0;0;understat;0;;;;;;;;;0;;;;;;;;;;;
Italy_SerieA;2023;2023-08-26;AC Milan;Torino;3.25277;0.563184;4;1;5;1;understat;1;1.1479;1.1735;1.1479;1.1735;1.1479;1.1735;1.1479;1.1735;1;1.0310;0.4432;1.0310;0.4432;1.0310;0.4432;1.0310;0.4432;0.7955;1.1022;1.8978
Italy_SerieA;2023;2023-08-26;Frosinone;Atalanta;0.760807;1.44199;2;1;3;1;understat;1;0.8712;1.3146;0.8712;1.3146;0.8712;1.3146;0.8712;1.3146;1;1.5006;0.3813;1.5006;0.3813;1.5006;0.3813;1.5006;0.3813;0.6262;1.4076;2.0338
Italy_SerieA;2023;2023-08-26;Monza;Empoli;2.0469;1.13824;2;0;2;0;understat;1;0.5812;2.4955;0.5812;2.4955;0.5812;2.4955;0.5812;2.4955;1;0.8447;0.6908;0.8447;0.6908;0.8447;0.6908;0.8447;0.6908;0.6360;1.6701;2.3062
Italy_SerieA;2023;2023-08-26;Verona;Roma;0.904461;2.00413;2;1;3;1;understat;1;0.6908;0.8447;0.6908;0.8447;0.6908;0.8447;0.6908;0.8447;1;2.0061;0.3643;2.0061;0.3643;2.0061;0.3643;2.0061;0.3643;0.5276;1.4254;1.9530
Italy_SerieA;2023;2023-08-27;Fiorentina;Lecce;1.51003;0.494028;2;2;4;1;understat;1;1.1197;0.7973;1.1197;0.7973;1.1197;0.7973;1.1197;0.7973;1;1.7541;2.2222;1.7541;2.2222;1.7541;2.2222;1.7541;2.2222;1.6709;1.2757;2.9466
Italy_SerieA;2023;2023-08-27;Juventus;Bologna;0.915803;0.687398;1;1;2;0;understat;1;1.8644;1.2099;1.8644;1.2099;1.8644;1.2099;1.8644;1.2099;1;1.1735;1.1479;1.1735;1.1479;1.1735;1.1479;1.1735;1.1479;1.5061;1.1917;2.6978
Italy_SerieA;2023;2023-08-27;Lazio;Genoa;0.937895;0.69511;0;1;1;0;understat;1;2.2222;1.7541;2.2222;1.7541;2.2222;1.7541;2.2222;1.7541;1;0.7973;1.1197;0.7973;1.1197;0.7973;1.1197;0.7973;1.1197;1.6709;1.2757;2.9466
Italy_SerieA;2023;2023-08-27;Napoli;Sassuolo;3.53489;0.145568;2;0;2;0;understat;1;1.3146;0.8712;1.3146;0.8712;1.3146;0.8712;1.3146;0.8712;1;0.3813;1.5006;0.3813;1.5006;0.3813;1.5006;0.3813;1.5006;1.4076;0.6262;2.0338
Italy_SerieA;2023;2023-08-28;Cagliari;Inter;0.484344;1.25423;0;2;2;0;understat;1;0.4432;1.0310;0.4432;1.0310;0.4432;1.0310;0.4432;1.0310;1;2.4955;0.5812;2.4955;0.5812;2.4955;0.5812;2.4955;0.5812;0.5122;1.7632;2.2755
Italy_SerieA;2023;2023-08-28;Salernitana;Udinese;0.559371;0.548425;1;1;2;0;understat;1;0.3643;2.0061;0.3643;2.0061;0.3643;2.0061;0.3643;2.0061;1;1.2099;1.8644;1.2099;1.8644;1.2099;1.8644;1.2099;1.8644;1.1143;1.6080;2.7223
Italy_SerieA;2023;2023-09-01;Roma;AC Milan;0.412392;1.62873;1;2;3;1;understat;2;2.0051;0.6344;2.0051;0.6344;2.0051;0.6344;2.0051;0.6344;2;2.2003;0.8683;2.2003;0.8683;2.2003;0.8683;2.2003;0.8683;1.4367;1.4174;2.8541
Italy_SerieA;2023;2023-09-01;Sassuolo;Verona;2.62139;0.555465;3;1;4;1;understat;2;0.2634;2.5177;0.2634;2.5177;0.2634;2.5177;0.2634;2.5177;2;0.7977;1.4244;0.7977;1.4244;0.7977;1.4244;0.7977;1.4244;0.8439;1.6577;2.5016
Italy_SerieA;2023;2023-09-02;Atalanta;Monza;1.96499;0.37036;3;0;3;1;understat;2;1.4713;0.5710;1.4713;0.5710;1.4713;0.5710;1.4713;0.5710;2;1.3141;1.8169;1.3141;1.8169;1.3141;1.8169;1.3141;1.8169;1.6441;0.9426;2.5866
Italy_SerieA;2023;2023-09-02;Bologna;Cagliari;2.8268;0.537052;2;1;3;1;understat;2;0.9304;1.0319;0.9304;1.0319;0.9304;1.0319;0.9304;1.0319;2;0.4638;1.1426;0.4638;1.1426;0.4638;1.1426;0.4638;1.1426;1.0365;0.7478;1.7843
Italy_SerieA;2023;2023-09-02;Napoli;Lazio;1.04344;1.04826;1;2;3;1;understat;2;2.4248;0.5084;2.4248;0.5084;2.4248;0.5084;2.4248;0.5084;2;1.5800;1.2246;1.5800;1.2246;1.5800;1.2246;1.5800;1.2246;1.8247;1.0442;2.8689
Italy_SerieA;2023;2023-09-02;Udinese;Frosinone;2.07837;2.41709;0;0;0;0;understat;2;0.8792;1.2119;0.8792;1.2119;0.8792;1.2119;0.8792;1.2119;2;0.8160;1.3783;0.8160;1.3783;0.8160;1.3783;0.8160;1.3783;1.1287;1.0139;2.1427
Italy_SerieA;2023;2023-09-03;Empoli;Juventus;0.304187;3.04937;0;2;2;0;understat;2;0.9915;1.3689;0.9915;1.3689;0.9915;1.3689;0.9915;1.3689;2;1.3901;0.9486;1.3901;0.9486;1.3901;0.9486;1.3901;0.9486;0.9701;1.3795;2.3495
Italy_SerieA;2023;2023-09-03;Inter;Fiorentina;5.21474;0.346607;4;0;4;1;understat;2;1.8749;0.5328;1.8749;0.5328;1.8749;0.5328;1.8749;0.5328;2;1.3149;0.6457;1.3149;0.6457;1.3149;0.6457;1.3149;0.6457;1.2603;0.9238;2.1841
Italy_SerieA;2023;2023-09-03;Lecce;Salernitana;1.83665;1.05367;2;0;2;0;understat;2;1.1241;1.8661;1.1241;1.8661;1.1241;1.8661;1.1241;1.8661;2;0.4618;1.2772;0.4618;1.2772;0.4618;1.2772;0.4618;1.2772;1.2007;1.1640;2.3646
Italy_SerieA;2023;2023-09-03;Torino;Genoa;0.481429;0.102008;1;0;1;0;understat;2;0.7971;1.8480;0.7971;1.8480;0.7971;1.8480;0.7971;1.8480;2;0.7462;1.0288;0.7462;1.0288;0.7462;1.0288;0.7462;1.0288;0.9129;1.2971;2.2100
Italy_SerieA;2023;2023-09-16;Genoa;Napoli;1.33007;0.984291;2;2;4;1;understat;3;0.5315;0.8463;0.5315;0.8463;0.5315;0.8463;0.5315;0.8463;3;1.9643;0.6883;1.9643;0.6883;1.9643;0.6883;1.9643;0.6883;0.6099;1.4053;2.0152
Italy_SerieA;2023;2023-09-16;Inter;AC Milan;2.95417;0.989611;5;1;6;1;understat;3;2.9882;0.4707;2.9882;0.4707;2.9882;0.4707;2.9882;0.4707;3;2.0098;0.7164;2.0098;0.7164;2.0098;0.7164;2.0098;0.7164;1.8523;1.2403;3.0925
Italy_SerieA;2023;2023-09-16;Juventus;Lazio;2.6734;0.704843;3;1;4;1;understat;3;1.9432;0.7338;1.9432;0.7338;1.9432;0.7338;1.9432;0.7338;3;1.4028;1.1642;1.4028;1.1642;1.4028;1.1642;1.4028;1.1642;1.5537;1.0683;2.6220
Italy_SerieA;2023;2023-09-17;Cagliari;Udinese;2.2007;0.836992;0;0;0;0;understat;3;0.4882;1.7040;0.4882;1.7040;0.4882;1.7040;0.4882;1.7040;3;1.2789;1.6136;1.2789;1.6136;1.2789;1.6136;1.2789;1.6136;1.0509;1.4914;2.5424
Italy_SerieA;2023;2023-09-17;Fiorentina;Atalanta;1.4533;0.632092;3;2;5;1;understat;3;0.9921;2.1687;0.9921;2.1687;0.9921;2.1687;0.9921;2.1687;3;1.6359;0.5041;1.6359;0.5041;1.6359;0.5041;1.6359;0.5041;0.7481;1.9023;2.6504
Italy_SerieA;2023;2023-09-17;Frosinone;Sassuolo;2.97022;1.93433;4;2;6;1;understat;3;1.3497;1.6117;1.3497;1.6117;1.3497;1.6117;1.3497;1.6117;3;1.0494;1.8636;1.0494;1.8636;1.0494;1.8636;1.0494;1.8636;1.6067;1.3305;2.9372
