MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup
2026-07-16;Somalia_NationalLeague;Badbaado;Dekedaha;73.65;MEDIA;23;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: trend over trasferta non forte;2.18;10.08;13.0;5.99;5.26;10.8;6.0;6.67;6.0;7.67;2.2.0;Somalia_NationalLeague;Somalia_NationalLeague;
2026-07-16;Australia_VictoriaPremierLeague;Melbourne Knights;Brunswick City;70.82;MEDIA;22;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | BTTS basso: possibile partita a senso unico;4.15;10.34;11.52;2.91;9.09;6.0;7.2;6.0;7.0;6.6;2.2.0;Australia_VictoriaPremierLeague;Australia_VictoriaPremierLeague;
2026-07-16;USA_USLLeagueTwo_PlayOff;Colorado Storm;Snohomish United;70.62;MEDIA;1;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: BTTS basso: possibile partita a senso unico;0.13;13.0;13.0;0.91;5.84;7.2;10.8;6.67;8.57;4.5;2.2.0;USA_USLLeagueTwo_Mountain;USA_USLLeagueTwo_Northwest;USA_USLLeagueTwo
2026-07-16;Norway_Eliteserien;Bodo/Glimt;Fredrikstad;70.42;MEDIA;20;2026-07-16;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico;2.8;13.0;7.39;3.33;8.33;7.2;7.2;8.0;6.67;6.5;2.2.0;Norway_Eliteserien;Norway_Eliteserien;
2026-07-16;Kazakhstan_FirstLeague;Kairat Almaty 2;Kaspij Aktau 2;69.63;MEDIA;23;2026-07-16;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole | BTTS basso: possibile partita a senso unico;4.62;13.0;7.27;1.96;7.69;9.6;7.2;5.71;7.5;5.08;2.2.0;Kazakhstan_FirstLeague;Kazakhstan_FirstLeague;
2026-07-16;USA_USLLeagueTwo_PlayOff;Ocean City;Motown 2;69.47;MEDIA;1;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: BTTS basso: possibile partita a senso unico;1.79;13.0;13.0;1.82;3.41;8.4;9.6;7.14;6.67;4.64;2.2.0;USA_USLLeagueTwo_Metropolitan;USA_USLLeagueTwo_Metropolitan;USA_USLLeagueTwo
2026-07-16;Australia_VictoriaPremierLeague;Northcote City;Manningham United Blues;69.2;MEDIA;22;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole;1.85;10.05;10.13;3.64;8.66;4.8;9.6;5.0;8.18;7.3;2.2.0;Australia_VictoriaPremierLeague;Australia_VictoriaPremierLeague;
2026-07-16;Sweden_Allsvenskan;Mjallby;Västerås SK;68.59;MEDIA;18;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;0.8;9.36;10.83;5.15;8.71;6.0;8.4;4.0;8.33;7.0;2.2.0;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-07-16;Sweden_Allsvenskan;Göteborg;Brommapojkarna;67.83;MEDIA;18;2026-07-16;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole;1.2;6.89;8.37;8.0;7.2;7.2;8.4;4.0;8.57;8.0;2.2.0;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-07-16;Australia_NPLSouthAustralia;Campbelltown City;Adelaide Comets;67.72;MEDIA;20;2026-07-16;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico;1.09;8.86;6.6;5.86;9.09;7.2;8.4;6.25;7.5;6.86;2.2.0;Australia_NPLSouthAustralia;Australia_NPLSouthAustralia;
2026-07-16;Finland_Kakkonen_GroupB;GrIFK;Abo;66.92;MEDIA;14;2026-07-16;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | profilo over interno debole;2.67;7.88;13.0;6.97;4.17;7.2;7.2;3.33;6.0;8.5;2.2.0;Finland_Kakkonen_GroupB;Finland_Kakkonen_GroupB;
2026-07-16;USA_USLLeagueTwo_PlayOff;Little Rock Rangers;GFI Woodlands;66.57;MEDIA;1;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;3.45;10.83;13.0;1.82;7.58;6.0;8.4;3.33;6.67;5.5;2.2.0;USA_USLLeagueTwo_MidSouth;USA_USLLeagueTwo_LoneStar;USA_USLLeagueTwo
2026-07-16;Australia_VictoriaPremierLeague2;Eastern Lions;Bayside Argonauts;65.5;MEDIA;21;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | trend over trasferta non forte | profilo over interno debole;2.31;9.33;11.82;4.98;6.7;6.0;6.0;3.33;7.78;7.26;2.2.0;Australia_VictoriaPremierLeague2;Australia_VictoriaPremierLeague2;
2026-07-16;Australia_NSWLeagueOne;Hurstville Zagreb;Dulwich Hill;65.04;MEDIA;26;2026-07-16;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole | profilo over esterno debole;1.6;8.74;6.68;6.01;8.7;7.2;7.2;5.38;5.45;8.09;2.2.0;Australia_NSWLeagueOne;Australia_NSWLeagueOne;
2026-07-16;Kazakhstan_FirstLeague;FC Astana 2;Jaiyq;64.59;MEDIA;23;2026-07-16;PRO: attacco casa positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.92;10.91;5.0;6.15;5.94;10.8;6.0;8.57;4.29;6.0;2.2.0;Kazakhstan_FirstLeague;Kazakhstan_FirstLeague;
2026-07-16;Australia_VictoriaPremierLeague2;Whittlesea United;Essendon Royals SC;64.39;MEDIA;21;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | profilo over esterno debole;1.38;9.16;13.0;4.18;6.82;4.8;8.4;4.44;5.0;7.2;2.2.0;Australia_VictoriaPremierLeague2;Australia_VictoriaPremierLeague2;
2026-07-16;USA_USLLeagueTwo_PlayOff;Dothan United;Brave SC;64.1;MEDIA;1;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over interno positivo || CONTRO: trend over casa non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.26;13.0;11.82;2.42;3.85;6.0;8.4;6.67;5.0;6.69;2.2.0;USA_USLLeagueTwo_Southeast;USA_USLLeagueTwo_Southeast;USA_USLLeagueTwo
2026-07-16;Iceland_Division_2;Hviti;Olafsvik;63.83;MEDIA;24;2026-07-16;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;1.64;8.37;7.88;6.36;8.71;4.8;8.4;4.0;6.67;7.0;2.2.0;Iceland_Division_2;Iceland_Division_2;
2026-07-16;USA_USLLeagueTwo_PlayOff;Charlotte Independ. 2;Appalachian;62.64;MEDIA;1;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | profilo over interno positivo || CONTRO: trend over casa non forte | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;1.15;12.66;12.21;2.34;3.94;6.0;6.0;7.14;5.0;6.2;2.2.0;USA_USLLeagueTwo_SouthAtlantic;USA_USLLeagueTwo_PlayIn;USA_USLLeagueTwo
2026-07-16;USA_USLLeagueTwo_PlayOff;Steel City;Northern Indiana;61.96;MEDIA;1;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over esterno positivo || CONTRO: trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;0.89;9.85;11.82;0.91;6.29;4.8;9.6;5.0;7.14;5.65;2.2.0;USA_USLLeagueTwo_GreatLakes;USA_USLLeagueTwo_Valley;USA_USLLeagueTwo
2026-07-16;Australia_NPLVictoria;Green Gully;Dandenong Thunder;59.91;BASSA;23;2026-07-16;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole | BTTS basso: possibile partita a senso unico;0.46;4.14;6.5;7.64;9.77;7.2;7.2;5.0;6.0;6.0;2.2.0;Australia_NPLVictoria;Australia_NPLVictoria;
2026-07-16;Iceland_Division_1;Fylkir;Njardvik;59.05;BASSA;22;2026-07-16;PRO: attacco casa positivo | difesa casa vulnerabile | trend over recente casa || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;2.18;11.82;8.02;5.45;5.52;7.2;6.0;5.71;2.86;4.29;2.2.0;Iceland_Division_1;Iceland_Division_1;
2026-07-16;Australia_NPLVictoria;Bentleigh;Dandenong City;57.87;BASSA;23;2026-07-16;PRO: difesa casa vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;1.38;5.32;7.32;8.0;5.84;9.6;4.8;6.36;4.0;5.24;2.2.0;Australia_NPLVictoria;Australia_NPLVictoria;
2026-07-16;Somalia_NationalLeague;Elman;Gaadiidka;56.99;BASSA;23;2026-07-16;PRO: attacco casa positivo | attacco trasferta positivo | profilo over esterno positivo || CONTRO: trend over casa non forte | trend over trasferta non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;1.64;10.51;13.0;2.22;3.74;3.6;6.0;4.44;6.67;5.18;2.2.0;Somalia_NationalLeague;Somalia_NationalLeague;
2026-07-16;Australia_VictoriaPremierLeague2;Box Hill;Altona City;56.24;BASSA;21;2026-07-16;PRO: attacco casa positivo | trend over recente casa | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.77;8.71;5.02;4.78;6.36;8.4;2.4;5.0;6.0;6.79;2.2.0;Australia_VictoriaPremierLeague2;Australia_VictoriaPremierLeague2;
2026-07-16;Australia_VictoriaPremierLeague2;Springvale;Nunawading City;55.49;BASSA;21;2026-07-16;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | profilo over interno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.92;7.39;5.6;6.36;7.18;6.0;3.6;7.0;5.0;6.44;2.2.0;Australia_VictoriaPremierLeague2;Australia_VictoriaPremierLeague2;
2026-07-16;Australia_NSWLeagueOne;Prospect United;Macarthur Rams;50.71;BASSA;26;2026-07-16;PRO: difesa casa vulnerabile || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;4.8;5.65;8.12;6.48;4.92;6.0;3.6;2.73;2.0;6.4;2.2.0;Australia_NSWLeagueOne;Australia_NSWLeagueOne;
2026-07-16;Australia_NPLNSW;Sydney FC U23;Manly Utd;50.64;BASSA;25;2026-07-16;PRO: difesa casa vulnerabile || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;0.8;8.37;6.4;5.61;5.49;6.0;3.6;4.17;5.45;4.75;2.2.0;Australia_NPLNSW;Australia_NPLNSW;
2026-07-16;Finland_Ykkosliiga;KaPa;SJK Akatemia;45.81;BASSA;16;2026-07-16;PRO: difesa casa vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;1.33;6.82;2.27;5.59;5.59;8.4;1.2;6.67;2.86;5.08;2.2.0;Finland_Ykkosliiga;Finland_Ykkosliiga;
2026-07-16;Finland_Ykkosliiga;Klubi 04;Haka;44.48;BASSA;16;2026-07-16;PRO: attacco trasferta positivo || CONTRO: attacco casa non dominante | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;3.33;4.55;10.34;4.48;4.92;1.2;6.0;1.43;2.0;6.23;2.2.0;Finland_Ykkosliiga;Finland_Ykkosliiga;
2026-07-16;Lebanon_PremierLeague;Tadamon;Al Riyadi Abbasiyah;43.75;BASSA;24;2026-07-16;PRO: profilo over esterno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over casa non forte | trend over trasferta non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;1.09;3.38;5.37;4.5;6.2;3.6;6.0;3.33;6.36;3.91;2.2.0;Lebanon_PremierLeague;Lebanon_PremierLeague;
