Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
11;13;Helsingborg;10;3;2;5;14;22;-8;11;1.1
11;14;Norrby;11;1;7;3;15;18;-3;10;0.909
11;15;Värnamo;11;3;1;7;14;24;-10;10;0.909
11;16;Sundsvall;11;3;0;8;9;20;-11;9;0.818
12;1;Varberg;12;7;3;2;24;13;11;24;2.0
12;2;Norrkoping;12;7;2;3;21;9;12;23;1.917
12;3;Falkenberg;12;6;4;2;21;17;4;22;1.833
12;4;Öster;11;6;2;3;18;14;4;20;1.818
12;5;Nordic United;12;6;2;4;20;19;1;20;1.667
12;6;Landskrona;12;5;4;3;18;12;6;19;1.583
12;7;Östersund;12;5;4;3;20;17;3;19;1.583
12;8;Oddevold;12;5;3;4;23;19;4;18;1.5
12;9;Sandviken;12;4;3;5;19;17;2;15;1.25
12;10;Helsingborg;11;4;2;5;15;22;-7;14;1.273
12;11;Brage;12;3;4;5;19;21;-2;13;1.083
12;12;Örebro;12;3;4;5;10;16;-6;13;1.083
12;13;Ljungskile;12;3;3;6;15;16;-1;12;1.0
12;14;Norrby;12;1;7;4;15;20;-5;10;0.833
12;15;Värnamo;12;3;1;8;14;25;-11;10;0.833
12;16;Sundsvall;12;3;0;9;9;24;-15;9;0.75
13;1;Norrkoping;13;8;2;3;23;9;14;26;2.0
13;2;Falkenberg;13;7;4;2;24;18;6;25;1.923
13;3;Varberg;13;7;3;3;26;16;10;24;1.846
13;4;Landskrona;13;6;4;3;21;14;7;22;1.692
13;5;Nordic United;13;6;3;4;20;19;1;21;1.615
13;6;Öster;12;6;2;4;19;17;2;20;1.667
13;7;Oddevold;13;5;4;4;23;19;4;19;1.462
13;8;Östersund;13;5;4;4;20;19;1;19;1.462
13;9;Helsingborg;12;5;2;5;20;24;-4;17;1.417
13;10;Brage;13;4;4;5;24;22;2;16;1.231
13;11;Sandviken;13;4;4;5;20;18;2;16;1.231
13;12;Örebro;13;3;5;5;11;17;-6;14;1.077
13;13;Ljungskile;13;3;4;6;15;16;-1;13;1.0
13;14;Norrby;13;1;8;4;15;20;-5;11;0.846
13;15;Värnamo;13;3;1;9;15;30;-15;10;0.769
13;16;Sundsvall;13;3;0;10;11;29;-18;9;0.692
