Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
4;9;Ekenas;4;1;0;3;5;10;-5;3;0.75
4;10;Klubi 04;4;0;0;4;2;6;-4;0;0.0
5;1;Jippo;5;3;2;0;5;1;4;11;2.2
5;2;JaPS;5;3;1;1;5;5;0;10;2.0
5;3;KaPa;5;2;2;1;7;7;0;8;1.6
5;4;PK-35;5;2;1;2;5;4;1;7;1.4
5;5;KTP;4;2;1;1;4;5;-1;7;1.75
5;6;Mikkeli;5;2;0;3;2;3;-1;6;1.2
5;7;Ekenas;5;2;0;3;10;12;-2;6;1.2
5;8;Haka;4;1;2;1;7;3;4;5;1.25
5;9;SJK Akatemia;5;1;2;2;4;5;-1;5;1.0
5;10;Klubi 04;5;0;1;4;3;7;-4;1;0.2
6;1;JaPS;6;4;1;1;7;5;2;13;2.167
6;2;Jippo;6;3;3;0;6;2;4;12;2.0
6;3;PK-35;6;3;1;2;8;5;3;10;1.667
6;4;KTP;5;3;1;1;6;6;0;10;2.0
6;5;Haka;5;2;2;1;11;6;5;8;1.6
6;6;KaPa;6;2;2;2;8;9;-1;8;1.333
6;7;Ekenas;6;2;0;4;13;16;-3;6;1.0
6;8;Mikkeli;6;2;0;4;3;6;-3;6;1.0
6;9;SJK Akatemia;6;1;2;3;4;7;-3;5;0.833
6;10;Klubi 04;6;0;2;4;4;8;-4;2;0.333
7;1;Jippo;7;4;3;0;9;3;6;15;2.143
7;2;JaPS;7;4;1;2;7;6;1;13;1.857
7;3;KTP;6;4;1;1;7;6;1;13;2.167
7;4;PK-35;7;3;2;2;8;5;3;11;1.571
7;5;Haka;6;2;3;1;12;7;5;9;1.5
7;6;Ekenas;7;3;0;4;16;16;0;9;1.286
7;7;KaPa;7;2;3;2;8;9;-1;9;1.286
7;8;Mikkeli;7;2;0;5;4;9;-5;6;0.857
7;9;SJK Akatemia;7;1;2;4;4;10;-6;5;0.714
7;10;Klubi 04;7;0;3;4;5;9;-4;3;0.429
8;1;KTP;7;5;1;1;8;6;2;16;2.286
8;2;Jippo;8;4;3;1;9;4;5;15;1.875
8;3;PK-35;8;4;2;2;9;5;4;14;1.75
8;4;JaPS;8;4;1;3;7;8;-1;13;1.625
8;5;Haka;7;3;3;1;13;7;6;12;1.714
8;6;Ekenas;8;4;0;4;17;16;1;12;1.5
8;7;KaPa;8;2;3;3;8;10;-2;9;1.125
8;8;Mikkeli;8;3;0;5;6;9;-3;9;1.125
8;9;SJK Akatemia;8;1;2;5;4;11;-7;5;0.625
8;10;Klubi 04;8;0;3;5;5;10;-5;3;0.375
9;1;KTP;8;6;1;1;9;6;3;19;2.375
9;2;PK-35;9;5;2;2;10;5;5;17;1.889
9;3;Haka;8;4;3;1;15;8;7;15;1.875
9;4;Jippo;9;4;3;2;10;6;4;15;1.667
9;5;JaPS;9;4;1;4;8;10;-2;13;1.444
9;6;Ekenas;9;4;0;5;17;17;0;12;1.333
9;7;KaPa;9;3;3;3;10;11;-1;12;1.333
9;8;Mikkeli;9;4;0;5;7;9;-2;12;1.333
9;9;SJK Akatemia;9;1;2;6;4;12;-8;5;0.556
9;10;Klubi 04;9;0;3;6;5;11;-6;3;0.333
10;1;KTP;9;7;1;1;11;7;4;22;2.444
10;2;PK-35;10;5;3;2;11;6;5;18;1.8
10;3;Jippo;10;4;4;2;10;6;4;16;1.6
10;4;Haka;8;4;3;1;15;8;7;15;1.875
10;5;Ekenas;10;5;0;5;18;17;1;15;1.5
10;6;JaPS;9;4;1;4;8;10;-2;13;1.444
10;7;KaPa;10;3;3;4;11;13;-2;12;1.2
10;8;Mikkeli;10;4;0;6;7;10;-3;12;1.2
10;9;SJK Akatemia;10;1;3;6;4;12;-8;6;0.6
10;10;Klubi 04;10;0;4;6;6;12;-6;4;0.4
11;1;KTP;11;8;1;2;16;10;6;25;2.273
11;2;Jippo;11;5;4;2;13;6;7;19;1.727
11;3;Haka;9;5;3;1;17;8;9;18;2.0
11;4;PK-35;10;5;3;2;11;6;5;18;1.8
11;5;Ekenas;11;5;0;6;19;22;-3;15;1.364
11;6;JaPS;9;4;1;4;8;10;-2;13;1.444
11;7;Mikkeli;11;4;1;6;9;12;-3;13;1.182
11;8;KaPa;11;3;3;5;11;16;-5;12;1.091
11;9;SJK Akatemia;10;1;3;6;4;12;-8;6;0.6
11;10;Klubi 04;11;0;5;6;8;14;-6;5;0.455
