Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
19;6;Academica SC;6;1;3;2;11;14;-3;6;1.0
19;7;Davis Legacy;7;1;2;4;10;15;-5;5;0.714
19;8;San Juan;7;1;1;5;6;15;-9;4;0.571
20;1;San Francisco City;7;6;1;0;21;6;15;19;2.714
20;2;Project 51O;7;5;1;1;15;7;8;16;2.286
20;3;Almaden;8;3;2;3;15;11;4;11;1.375
20;4;Glens SC;7;3;1;3;8;9;-1;10;1.429
20;5;Marin;7;2;1;4;16;25;-9;7;1.0
20;6;Academica SC;6;1;3;2;11;14;-3;6;1.0
20;7;Davis Legacy;7;1;2;4;10;15;-5;5;0.714
20;8;San Juan;7;1;1;5;6;15;-9;4;0.571
21;1;San Francisco City;7;6;1;0;21;6;15;19;2.714
21;2;Project 51O;7;5;1;1;15;7;8;16;2.286
21;3;Almaden;9;4;2;3;18;11;7;14;1.556
21;4;Glens SC;7;3;1;3;8;9;-1;10;1.429
21;5;Marin;7;2;1;4;16;25;-9;7;1.0
21;6;Academica SC;6;1;3;2;11;14;-3;6;1.0
21;7;Davis Legacy;7;1;2;4;10;15;-5;5;0.714
21;8;San Juan;8;1;1;6;6;18;-12;4;0.5
22;1;San Francisco City;7;6;1;0;21;6;15;19;2.714
22;2;Project 51O;7;5;1;1;15;7;8;16;2.286
22;3;Almaden;9;4;2;3;18;11;7;14;1.556
22;4;Glens SC;8;4;1;3;9;9;0;13;1.625
22;5;Davis Legacy;8;2;2;4;13;16;-3;8;1.0
22;6;Marin;8;2;1;5;17;28;-11;7;0.875
22;7;Academica SC;7;1;3;3;11;15;-4;6;0.857
22;8;San Juan;8;1;1;6;6;18;-12;4;0.5
23;1;San Francisco City;8;7;1;0;27;8;19;22;2.75
23;2;Project 51O;7;5;1;1;15;7;8;16;2.286
23;3;Almaden;9;4;2;3;18;11;7;14;1.556
23;4;Glens SC;8;4;1;3;9;9;0;13;1.625
23;5;Davis Legacy;8;2;2;4;13;16;-3;8;1.0
23;6;Marin;8;2;1;5;17;28;-11;7;0.875
23;7;Academica SC;7;1;3;3;11;15;-4;6;0.857
23;8;San Juan;9;1;1;7;8;24;-16;4;0.444
24;1;San Francisco City;8;7;1;0;27;8;19;22;2.75
24;2;Project 51O;8;6;1;1;20;10;10;19;2.375
24;3;Almaden;10;5;2;3;21;11;10;17;1.7
24;4;Glens SC;9;4;1;4;9;12;-3;13;1.444
24;5;Davis Legacy;8;2;2;4;13;16;-3;8;1.0
24;6;Marin;8;2;1;5;17;28;-11;7;0.875
24;7;Academica SC;8;1;3;4;14;20;-6;6;0.75
24;8;San Juan;9;1;1;7;8;24;-16;4;0.444
25;1;San Francisco City;9;8;1;0;30;10;20;25;2.778
25;2;Project 51O;9;7;1;1;22;11;11;22;2.444
25;3;Almaden;10;5;2;3;21;11;10;17;1.7
25;4;Glens SC;9;4;1;4;9;12;-3;13;1.444
25;5;Davis Legacy;9;2;2;5;14;18;-4;8;0.889
25;6;Marin;9;2;2;5;20;31;-11;8;0.889
25;7;Academica SC;9;1;3;5;16;23;-7;6;0.667
25;8;San Juan;10;1;2;7;11;27;-16;5;0.5
