Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
7;6;Banga;6;2;1;3;7;3;4;7;1.167
7;7;Zalgiris;6;2;1;3;6;8;-2;7;1.167
7;8;Hegelmann;5;1;3;1;4;4;0;6;1.2
7;9;FA Siauliai;5;0;3;2;3;10;-7;3;0.6
7;10;Riteriai;7;0;1;6;3;20;-17;1;0.143
8;1;Kauno Zalgiris;7;6;1;0;22;3;19;19;2.714
8;2;Dziugas Telsiai;6;4;1;1;8;4;4;13;2.167
8;3;Transinvest;8;3;2;3;10;10;0;11;1.375
8;4;FK Panevezys;7;3;2;2;6;8;-2;11;1.571
8;5;Banga;7;3;1;3;9;4;5;10;1.429
8;6;Suduva;7;2;3;2;9;4;5;9;1.286
8;7;Zalgiris;7;2;2;3;6;8;-2;8;1.143
8;8;Hegelmann;6;1;3;2;4;9;-5;6;1.0
8;9;FA Siauliai;5;0;3;2;3;10;-7;3;0.6
8;10;Riteriai;8;0;2;6;3;20;-17;2;0.25
9;1;Kauno Zalgiris;8;6;1;1;23;5;18;19;2.375
9;2;Transinvest;9;4;2;3;12;11;1;14;1.556
9;3;Dziugas Telsiai;7;4;1;2;10;7;3;13;1.857
9;4;Suduva;8;3;3;2;12;6;6;12;1.5
9;5;Banga;8;3;2;3;10;5;5;11;1.375
9;6;FK Panevezys;8;3;2;3;7;11;-4;11;1.375
9;7;Zalgiris;8;2;3;3;7;9;-2;9;1.125
9;8;Hegelmann;7;1;4;2;4;9;-5;7;1.0
9;9;FA Siauliai;6;1;3;2;6;11;-5;6;1.0
9;10;Riteriai;9;0;3;6;3;20;-17;3;0.333
10;1;Kauno Zalgiris;9;7;1;1;27;5;22;22;2.444
10;2;Transinvest;10;5;2;3;16;11;5;17;1.7
10;3;Suduva;9;4;3;2;13;6;7;15;1.667
10;4;Dziugas Telsiai;7;4;1;2;10;7;3;13;1.857
10;5;Banga;8;3;2;3;10;5;5;11;1.375
10;6;FK Panevezys;9;3;2;4;7;12;-5;11;1.222
10;7;Zalgiris;8;2;3;3;7;9;-2;9;1.125
10;8;Hegelmann;7;1;4;2;4;9;-5;7;1.0
10;9;FA Siauliai;7;1;3;3;6;15;-9;6;0.857
10;10;Riteriai;10;0;3;7;3;24;-21;3;0.3
11;1;Kauno Zalgiris;10;7;2;1;29;7;22;23;2.3
11;2;Transinvest;11;6;2;3;21;11;10;20;1.818
11;3;Dziugas Telsiai;8;5;1;2;13;7;6;16;2.0
11;4;Suduva;10;4;3;3;14;8;6;15;1.5
11;5;FK Panevezys;10;4;2;4;9;13;-4;14;1.4
11;6;Banga;9;3;3;3;12;7;5;12;1.333
11;7;Zalgiris;9;2;3;4;8;11;-3;9;1.0
11;8;FA Siauliai;8;2;3;3;8;16;-8;9;1.125
11;9;Hegelmann;8;1;4;3;4;12;-8;7;0.875
11;10;Riteriai;11;0;3;8;3;29;-26;3;0.273
12;1;Kauno Zalgiris;11;7;3;1;31;9;22;24;2.182
12;2;Transinvest;12;6;3;3;22;12;10;21;1.75
12;3;Dziugas Telsiai;9;5;2;2;15;9;6;17;1.889
12;4;Suduva;11;4;4;3;15;9;6;16;1.455
12;5;Banga;10;4;3;3;16;7;9;15;1.5
12;6;FK Panevezys;11;4;2;5;11;16;-5;14;1.273
12;7;Zalgiris;10;3;3;4;11;12;-1;12;1.2
12;8;Hegelmann;9;2;4;3;7;14;-7;10;1.111
12;9;FA Siauliai;9;2;3;4;9;19;-10;9;1.0
12;10;Riteriai;12;0;3;9;3;33;-30;3;0.25
13;1;Kauno Zalgiris;12;7;4;1;32;10;22;25;2.083
13;2;Transinvest;13;6;4;3;24;14;10;22;1.692
13;3;Dziugas Telsiai;10;6;2;2;16;9;7;20;2.0
13;4;Suduva;12;4;5;3;16;10;6;17;1.417
13;5;Banga;11;4;4;3;18;9;9;16;1.455
13;6;FK Panevezys;12;4;3;5;12;17;-5;15;1.25
13;7;Zalgiris;11;3;4;4;12;13;-1;13;1.182
13;8;Hegelmann;9;2;4;3;7;14;-7;10;1.111
13;9;FA Siauliai;9;2;3;4;9;19;-10;9;1.0
13;10;Riteriai;13;0;3;10;3;34;-31;3;0.231
14;1;Kauno Zalgiris;13;7;5;1;32;10;22;26;2.0
14;2;Transinvest;14;7;4;3;25;14;11;25;1.786
14;3;Dziugas Telsiai;11;6;2;3;16;10;6;20;1.818
14;4;Banga;12;5;4;3;19;9;10;19;1.583
14;5;Suduva;13;4;6;3;18;12;6;18;1.385
14;6;FK Panevezys;13;5;3;5;15;17;-2;18;1.385
14;7;Zalgiris;12;3;4;5;12;14;-2;13;1.083
14;8;Hegelmann;10;2;5;3;9;16;-7;11;1.1
14;9;FA Siauliai;10;2;4;4;9;19;-10;10;1.0
14;10;Riteriai;14;0;3;11;3;37;-34;3;0.214
15;1;Kauno Zalgiris;14;7;5;2;33;12;21;26;1.857
15;2;Transinvest;15;7;4;4;27;17;10;25;1.667
15;3;Dziugas Telsiai;12;7;2;3;19;12;7;23;1.917
15;4;Suduva;14;5;6;3;20;13;7;21;1.5
15;5;FK Panevezys;14;6;3;5;16;17;-1;21;1.5
15;6;Banga;13;5;4;4;19;10;9;19;1.462
15;7;Hegelmann;11;3;5;3;12;17;-5;14;1.273
15;8;Zalgiris;13;3;4;6;13;17;-4;13;1.0
15;9;FA Siauliai;11;3;4;4;11;19;-8;13;1.182
15;10;Riteriai;15;0;3;12;3;39;-36;3;0.2
16;1;Transinvest;16;8;4;4;29;18;11;28;1.75
16;2;Kauno Zalgiris;15;7;5;3;33;13;20;26;1.733
16;3;Dziugas Telsiai;13;8;2;3;23;12;11;26;2.0
16;4;Suduva;15;6;6;3;23;13;10;24;1.6
16;5;FK Panevezys;15;6;3;6;16;21;-5;21;1.4
16;6;Banga;14;5;5;4;20;11;9;20;1.429
16;7;Zalgiris;14;4;4;6;14;17;-3;16;1.143
16;8;Hegelmann;12;3;5;4;13;19;-6;14;1.167
16;9;FA Siauliai;12;3;5;4;12;20;-8;14;1.167
16;10;Riteriai;16;0;3;13;3;42;-39;3;0.188
17;1;Transinvest;17;9;4;4;31;19;12;31;1.824
17;2;Dziugas Telsiai;14;9;2;3;27;15;12;29;2.071
17;3;Kauno Zalgiris;16;7;6;3;34;14;20;27;1.688
17;4;Suduva;16;6;7;3;23;13;10;25;1.562
17;5;Banga;15;5;6;4;20;11;9;21;1.4
17;6;FK Panevezys;16;6;3;7;17;23;-6;21;1.312
17;7;Zalgiris;15;5;4;6;17;19;-2;19;1.267
17;8;Hegelmann;13;3;6;4;14;20;-6;15;1.154
17;9;FA Siauliai;13;3;5;5;15;24;-9;14;1.077
17;10;Riteriai;17;0;3;14;5;45;-40;3;0.176
18;1;Transinvest;18;9;4;5;32;21;11;31;1.722
18;2;Kauno Zalgiris;17;8;6;3;36;15;21;30;1.765
18;3;Dziugas Telsiai;15;9;2;4;28;17;11;29;1.933
18;4;Suduva;17;7;7;3;25;14;11;28;1.647
18;5;Banga;16;6;6;4;23;11;12;24;1.5
18;6;FK Panevezys;17;7;3;7;20;25;-5;24;1.412
18;7;Zalgiris;16;5;4;7;17;22;-5;19;1.188
18;8;Hegelmann;13;3;6;4;14;20;-6;15;1.154
18;9;FA Siauliai;14;3;5;6;17;27;-10;14;1.0
18;10;Riteriai;17;0;3;14;5;45;-40;3;0.176
19;1;Transinvest;18;9;4;5;32;21;11;31;1.722
19;2;Kauno Zalgiris;17;8;6;3;36;15;21;30;1.765
19;3;Dziugas Telsiai;16;9;3;4;28;17;11;30;1.875
19;4;Suduva;17;7;7;3;25;14;11;28;1.647
19;5;Banga;17;7;6;4;25;11;14;27;1.588
19;6;FK Panevezys;17;7;3;7;20;25;-5;24;1.412
19;7;Zalgiris;17;5;5;7;17;22;-5;20;1.176
19;8;Hegelmann;14;3;6;5;14;22;-8;15;1.071
19;9;FA Siauliai;14;3;5;6;17;27;-10;14;1.0
19;10;Riteriai;17;0;3;14;5;45;-40;3;0.176
20;1;Suduva;18;8;7;3;27;15;12;31;1.722
20;2;Transinvest;18;9;4;5;32;21;11;31;1.722
20;3;Dziugas Telsiai;17;9;4;4;29;18;11;31;1.824
20;4;Kauno Zalgiris;18;8;6;4;36;16;20;30;1.667
20;5;Banga;18;8;6;4;26;11;15;30;1.667
20;6;FK Panevezys;18;7;3;8;20;28;-8;24;1.333
20;7;Zalgiris;18;6;5;7;20;22;-2;23;1.278
20;8;Hegelmann;15;3;7;5;15;23;-8;16;1.067
20;9;FA Siauliai;15;3;5;7;18;29;-11;14;0.933
20;10;Riteriai;17;0;3;14;5;45;-40;3;0.176
21;1;Suduva;18;8;7;3;27;15;12;31;1.722
21;2;Transinvest;18;9;4;5;32;21;11;31;1.722
21;3;Dziugas Telsiai;17;9;4;4;29;18;11;31;1.824
21;4;Kauno Zalgiris;18;8;6;4;36;16;20;30;1.667
21;5;Banga;18;8;6;4;26;11;15;30;1.667
21;6;FK Panevezys;18;7;3;8;20;28;-8;24;1.333
21;7;Zalgiris;18;6;5;7;20;22;-2;23;1.278
21;8;Hegelmann;15;3;7;5;15;23;-8;16;1.067
21;9;FA Siauliai;15;3;5;7;18;29;-11;14;0.933
21;10;Riteriai;17;0;3;14;5;45;-40;3;0.176
22;1;Suduva;18;8;7;3;27;15;12;31;1.722
22;2;Transinvest;18;9;4;5;32;21;11;31;1.722
22;3;Dziugas Telsiai;17;9;4;4;29;18;11;31;1.824
22;4;Kauno Zalgiris;18;8;6;4;36;16;20;30;1.667
22;5;Banga;18;8;6;4;26;11;15;30;1.667
22;6;FK Panevezys;18;7;3;8;20;28;-8;24;1.333
22;7;Zalgiris;18;6;5;7;20;22;-2;23;1.278
22;8;Hegelmann;16;3;8;5;16;24;-8;17;1.062
22;9;FA Siauliai;16;3;6;7;19;30;-11;15;0.938
22;10;Riteriai;17;0;3;14;5;45;-40;3;0.176
