Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
8;6;Cleveland Force;3;1;0;2;7;10;-3;3;1.0
8;7;Erie Sports Center;5;0;0;5;2;19;-17;0;0.0
9;1;Akron City;6;3;1;2;16;7;9;10;1.667
9;2;Pittsburgh Riverhounds 2;5;3;1;1;11;5;6;10;2.0
9;3;Buffalo;4;2;2;0;8;2;6;8;2.0
9;4;Steel City;3;2;1;0;3;0;3;7;2.333
9;5;Lorain County Leviathan;5;2;1;2;7;9;-2;7;1.4
9;6;Cleveland Force;4;1;0;3;8;13;-5;3;0.75
9;7;Erie Sports Center;5;0;0;5;2;19;-17;0;0.0
10;1;Akron City;6;3;1;2;16;7;9;10;1.667
10;2;Pittsburgh Riverhounds 2;5;3;1;1;11;5;6;10;2.0
10;3;Steel City;4;3;1;0;6;0;6;10;2.5
10;4;Buffalo;5;2;2;1;8;5;3;8;1.6
10;5;Lorain County Leviathan;5;2;1;2;7;9;-2;7;1.4
10;6;Cleveland Force;5;2;0;3;12;14;-2;6;1.2
10;7;Erie Sports Center;6;0;0;6;3;23;-20;0;0.0
11;1;Akron City;6;3;1;2;16;7;9;10;1.667
11;2;Steel City;4;3;1;0;6;0;6;10;2.5
11;3;Pittsburgh Riverhounds 2;6;3;1;2;13;8;5;10;1.667
11;4;Lorain County Leviathan;6;3;1;2;10;11;-1;10;1.667
11;5;Buffalo;5;2;2;1;8;5;3;8;1.6
11;6;Cleveland Force;5;2;0;3;12;14;-2;6;1.2
11;7;Erie Sports Center;6;0;0;6;3;23;-20;0;0.0
12;1;Akron City;7;4;1;2;19;8;11;13;1.857
12;2;Buffalo;6;3;2;1;13;5;8;11;1.833
12;3;Steel City;4;3;1;0;6;0;6;10;2.5
12;4;Pittsburgh Riverhounds 2;6;3;1;2;13;8;5;10;1.667
12;5;Lorain County Leviathan;6;3;1;2;10;11;-1;10;1.667
12;6;Cleveland Force;6;2;0;4;13;17;-4;6;1.0
12;7;Erie Sports Center;7;0;0;7;3;28;-25;0;0.0
13;1;Akron City;7;4;1;2;19;8;11;13;1.857
13;2;Buffalo;6;3;2;1;13;5;8;11;1.833
13;3;Steel City;5;3;2;0;6;0;6;11;2.2
13;4;Pittsburgh Riverhounds 2;7;3;2;2;13;8;5;11;1.571
13;5;Lorain County Leviathan;6;3;1;2;10;11;-1;10;1.667
13;6;Cleveland Force;6;2;0;4;13;17;-4;6;1.0
13;7;Erie Sports Center;7;0;0;7;3;28;-25;0;0.0
14;1;Buffalo;7;4;2;1;17;7;10;14;2.0
14;2;Steel City;6;4;2;0;10;0;10;14;2.333
14;3;Akron City;7;4;1;2;19;8;11;13;1.857
14;4;Pittsburgh Riverhounds 2;7;3;2;2;13;8;5;11;1.571
14;5;Lorain County Leviathan;6;3;1;2;10;11;-1;10;1.667
14;6;Cleveland Force;7;2;0;5;15;21;-6;6;0.857
14;7;Erie Sports Center;8;0;0;8;3;32;-29;0;0.0
15;1;Buffalo;7;4;2;1;17;7;10;14;2.0
15;2;Steel City;6;4;2;0;10;0;10;14;2.333
15;3;Akron City;8;4;1;3;20;12;8;13;1.625
15;4;Lorain County Leviathan;7;4;1;2;14;12;2;13;1.857
15;5;Pittsburgh Riverhounds 2;7;3;2;2;13;8;5;11;1.571
15;6;Cleveland Force;7;2;0;5;15;21;-6;6;0.857
15;7;Erie Sports Center;8;0;0;8;3;32;-29;0;0.0
16;1;Buffalo;7;4;2;1;17;7;10;14;2.0
16;2;Steel City;6;4;2;0;10;0;10;14;2.333
16;3;Akron City;8;4;1;3;20;12;8;13;1.625
16;4;Lorain County Leviathan;7;4;1;2;14;12;2;13;1.857
16;5;Pittsburgh Riverhounds 2;7;3;2;2;13;8;5;11;1.571
16;6;Cleveland Force;8;3;0;5;19;24;-5;9;1.125
16;7;Erie Sports Center;9;0;0;9;6;36;-30;0;0.0
17;1;Buffalo;7;4;2;1;17;7;10;14;2.0
17;2;Steel City;6;4;2;0;10;0;10;14;2.333
17;3;Pittsburgh Riverhounds 2;8;4;2;2;16;10;6;14;1.75
17;4;Akron City;8;4;1;3;20;12;8;13;1.625
17;5;Lorain County Leviathan;8;4;1;3;16;15;1;13;1.625
17;6;Cleveland Force;8;3;0;5;19;24;-5;9;1.125
17;7;Erie Sports Center;9;0;0;9;6;36;-30;0;0.0
18;1;Lorain County Leviathan;9;5;1;3;21;15;6;16;1.778
18;2;Buffalo;7;4;2;1;17;7;10;14;2.0
18;3;Steel City;6;4;2;0;10;0;10;14;2.333
18;4;Pittsburgh Riverhounds 2;8;4;2;2;16;10;6;14;1.75
18;5;Akron City;8;4;1;3;20;12;8;13;1.625
18;6;Cleveland Force;9;3;0;6;19;29;-10;9;1.0
18;7;Erie Sports Center;9;0;0;9;6;36;-30;0;0.0
19;1;Buffalo;8;5;2;1;20;8;12;17;2.125
19;2;Steel City;7;5;2;0;11;0;11;17;2.429
19;3;Lorain County Leviathan;9;5;1;3;21;15;6;16;1.778
19;4;Pittsburgh Riverhounds 2;9;4;2;3;17;13;4;14;1.556
19;5;Akron City;9;4;1;4;20;13;7;13;1.444
19;6;Cleveland Force;9;3;0;6;19;29;-10;9;1.0
19;7;Erie Sports Center;9;0;0;9;6;36;-30;0;0.0
20;1;Buffalo;9;6;2;1;27;9;18;20;2.222
20;2;Steel City;7;5;2;0;11;0;11;17;2.429
20;3;Pittsburgh Riverhounds 2;10;5;2;3;19;14;5;17;1.7
20;4;Lorain County Leviathan;9;5;1;3;21;15;6;16;1.778
20;5;Akron City;10;4;1;5;21;15;6;13;1.3
20;6;Cleveland Force;10;3;0;7;20;36;-16;9;0.9
20;7;Erie Sports Center;9;0;0;9;6;36;-30;0;0.0
21;1;Buffalo;9;6;2;1;27;9;18;20;2.222
21;2;Steel City;8;6;2;0;14;1;13;20;2.5
21;3;Pittsburgh Riverhounds 2;10;5;2;3;19;14;5;17;1.7
21;4;Lorain County Leviathan;9;5;1;3;21;15;6;16;1.778
21;5;Akron City;10;4;1;5;21;15;6;13;1.3
21;6;Cleveland Force;10;3;0;7;20;36;-16;9;0.9
21;7;Erie Sports Center;10;0;0;10;7;39;-32;0;0.0
22;1;Buffalo;10;6;3;1;28;10;18;21;2.1
22;2;Steel City;9;6;3;0;15;2;13;21;2.333
22;3;Pittsburgh Riverhounds 2;11;6;2;3;23;14;9;20;1.818
22;4;Lorain County Leviathan;9;5;1;3;21;15;6;16;1.778
22;5;Akron City;10;4;1;5;21;15;6;13;1.3
22;6;Cleveland Force;10;3;0;7;20;36;-16;9;0.9
22;7;Erie Sports Center;11;0;0;11;7;43;-36;0;0.0
23;1;Steel City;10;7;3;0;18;3;15;24;2.4
23;2;Buffalo;10;6;3;1;28;10;18;21;2.1
23;3;Pittsburgh Riverhounds 2;11;6;2;3;23;14;9;20;1.818
23;4;Lorain County Leviathan;9;5;1;3;21;15;6;16;1.778
23;5;Akron City;10;4;1;5;21;15;6;13;1.3
23;6;Cleveland Force;11;3;0;8;21;39;-18;9;0.818
23;7;Erie Sports Center;11;0;0;11;7;43;-36;0;0.0
