Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
5;12;Magic United U23;5;0;0;5;3;22;-19;0;0.0
6;1;Rochedale U23;6;5;1;0;19;7;12;16;2.667
6;2;Queensland Lions U23;6;4;2;0;17;5;12;14;2.333
6;3;Olympic FC U23;6;4;1;1;16;8;8;13;2.167
6;4;Moreton City Excelsior U23;6;3;1;2;16;12;4;10;1.667
6;5;Gold Coast Knights U23;6;3;1;2;15;12;3;10;1.667
6;6;Peninsula U23;6;3;0;3;12;13;-1;9;1.5
6;7;Brisbane City U23;6;2;2;2;15;16;-1;8;1.333
6;8;Gold Coast Blaze U23;6;2;1;3;18;16;2;7;1.167
6;9;Eastern Suburbs U23;6;2;0;4;9;11;-2;6;1.0
6;10;QLD State Team U17;6;2;0;4;8;16;-8;6;1.0
6;11;Wynnum Wolves U23;6;1;1;4;11;19;-8;4;0.667
6;12;Magic United U23;6;0;0;6;4;25;-21;0;0.0
7;1;Rochedale U23;7;6;1;0;23;7;16;19;2.714
7;2;Queensland Lions U23;7;4;3;0;18;6;12;15;2.143
7;3;Olympic FC U23;7;4;1;2;17;11;6;13;1.857
7;4;Brisbane City U23;7;3;2;2;19;16;3;11;1.571
7;5;Gold Coast Blaze U23;7;3;1;3;20;17;3;10;1.429
7;6;Moreton City Excelsior U23;7;3;1;3;17;14;3;10;1.429
7;7;Gold Coast Knights U23;7;3;1;3;15;16;-1;10;1.429
7;8;Eastern Suburbs U23;7;3;0;4;12;12;0;9;1.286
7;9;Peninsula U23;6;3;0;3;12;13;-1;9;1.5
7;10;QLD State Team U17;6;2;0;4;8;16;-8;6;1.0
7;11;Wynnum Wolves U23;7;1;2;4;12;20;-8;5;0.714
7;12;Magic United U23;7;0;0;7;4;29;-25;0;0.0
8;1;Rochedale U23;8;7;1;0;25;7;18;22;2.75
8;2;Queensland Lions U23;8;5;3;0;21;6;15;18;2.25
8;3;Olympic FC U23;8;4;2;2;19;13;6;14;1.75
8;4;Moreton City Excelsior U23;8;4;1;3;21;15;6;13;1.625
8;5;Gold Coast Knights U23;8;4;1;3;16;16;0;13;1.625
8;6;Eastern Suburbs U23;8;4;0;4;15;12;3;12;1.5
8;7;Brisbane City U23;8;3;2;3;19;18;1;11;1.375
8;8;Gold Coast Blaze U23;8;3;1;4;20;20;0;10;1.25
8;9;Peninsula U23;7;3;0;4;13;17;-4;9;1.286
8;10;QLD State Team U17;7;2;1;4;10;18;-8;7;1.0
8;11;Wynnum Wolves U23;8;1;2;5;12;21;-9;5;0.625
8;12;Magic United U23;8;0;0;8;4;32;-28;0;0.0
9;1;Rochedale U23;9;7;1;1;25;11;14;22;2.444
9;2;Queensland Lions U23;9;6;3;0;23;7;16;21;2.333
9;3;Olympic FC U23;9;5;2;2;21;14;7;17;1.889
9;4;Eastern Suburbs U23;9;5;0;4;19;12;7;15;1.667
9;5;Moreton City Excelsior U23;8;4;1;3;21;15;6;13;1.625
9;6;Gold Coast Knights U23;8;4;1;3;16;16;0;13;1.625
9;7;Brisbane City U23;9;3;2;4;22;22;0;11;1.222
9;8;Gold Coast Blaze U23;8;3;1;4;20;20;0;10;1.25
9;9;Peninsula U23;8;3;0;5;14;19;-5;9;1.125
9;10;Wynnum Wolves U23;9;2;2;5;16;24;-8;8;0.889
9;11;QLD State Team U17;7;2;1;4;10;18;-8;7;1.0
9;12;Magic United U23;9;0;0;9;5;34;-29;0;0.0
10;1;Rochedale U23;10;8;1;1;26;11;15;25;2.5
10;2;Queensland Lions U23;10;7;3;0;25;8;17;24;2.4
10;3;Eastern Suburbs U23;10;6;0;4;22;13;9;18;1.8
10;4;Olympic FC U23;10;5;2;3;21;15;6;17;1.7
10;5;Gold Coast Knights U23;9;5;1;3;25;17;8;16;1.778
10;6;Brisbane City U23;10;4;2;4;23;22;1;14;1.4
10;7;Moreton City Excelsior U23;9;4;1;4;22;17;5;13;1.444
10;8;Wynnum Wolves U23;10;3;2;5;17;24;-7;11;1.1
10;9;Gold Coast Blaze U23;9;3;1;5;21;23;-2;10;1.111
10;10;Peninsula U23;9;3;0;6;14;20;-6;9;1.0
10;11;QLD State Team U17;8;2;1;5;11;27;-16;7;0.875
10;12;Magic United U23;10;0;0;10;5;35;-30;0;0.0
11;1;Rochedale U23;11;9;1;1;36;11;25;28;2.545
11;2;Queensland Lions U23;11;8;3;0;28;10;18;27;2.455
11;3;Gold Coast Knights U23;10;6;1;3;30;19;11;19;1.9
11;4;Eastern Suburbs U23;11;6;0;5;23;15;8;18;1.636
11;5;Olympic FC U23;11;5;2;4;21;17;4;17;1.545
11;6;Moreton City Excelsior U23;10;5;1;4;24;17;7;16;1.6
11;7;Brisbane City U23;11;4;2;5;24;26;-2;14;1.273
11;8;Wynnum Wolves U23;11;4;2;5;19;25;-6;14;1.273
11;9;Gold Coast Blaze U23;10;4;1;5;25;24;1;13;1.3
11;10;Peninsula U23;10;3;0;7;16;25;-9;9;0.9
11;11;QLD State Team U17;9;2;1;6;13;30;-17;7;0.778
11;12;Magic United U23;11;0;0;11;5;45;-40;0;0.0
12;1;Rochedale U23;12;9;2;1;37;12;25;29;2.417
12;2;Queensland Lions U23;12;8;3;1;28;11;17;27;2.25
12;3;Gold Coast Knights U23;11;7;1;3;31;19;12;22;2.0
12;4;Olympic FC U23;12;6;2;4;23;18;5;20;1.667
12;5;Moreton City Excelsior U23;11;6;1;4;31;17;14;19;1.727
12;6;Eastern Suburbs U23;12;6;0;6;24;17;7;18;1.5
12;7;Gold Coast Blaze U23;11;4;2;5;26;25;1;14;1.273
12;8;Wynnum Wolves U23;12;4;2;6;20;27;-7;14;1.167
12;9;Brisbane City U23;12;4;2;6;24;33;-9;14;1.167
12;10;Peninsula U23;11;3;1;7;17;26;-9;10;0.909
12;11;QLD State Team U17;10;3;1;6;15;31;-16;10;1.0
12;12;Magic United U23;12;0;1;11;6;46;-40;1;0.083
13;1;Queensland Lions U23;13;9;3;1;31;11;20;30;2.308
13;2;Rochedale U23;12;9;2;1;37;12;25;29;2.417
13;3;Gold Coast Knights U23;12;7;1;4;32;23;9;22;1.833
13;4;Eastern Suburbs U23;13;7;0;6;28;18;10;21;1.615
13;5;Olympic FC U23;13;6;2;5;25;21;4;20;1.538
13;6;Moreton City Excelsior U23;11;6;1;4;31;17;14;19;1.727
13;7;Wynnum Wolves U23;13;5;2;6;23;28;-5;17;1.308
13;8;Brisbane City U23;13;5;2;6;27;35;-8;17;1.308
13;9;Gold Coast Blaze U23;12;4;2;6;28;29;-1;14;1.167
13;10;Peninsula U23;12;4;1;7;21;28;-7;13;1.083
13;11;QLD State Team U17;11;3;1;7;16;34;-18;10;0.909
13;12;Magic United U23;13;0;1;12;6;49;-43;1;0.077
14;1;Rochedale U23;13;10;2;1;39;12;27;32;2.462
14;2;Queensland Lions U23;14;9;4;1;35;15;20;31;2.214
14;3;Gold Coast Knights U23;13;8;1;4;35;23;12;25;1.923
14;4;Eastern Suburbs U23;14;7;1;6;30;20;10;22;1.571
14;5;Moreton City Excelsior U23;12;6;2;4;33;19;14;20;1.667
14;6;Olympic FC U23;14;6;2;6;25;24;1;20;1.429
14;7;Brisbane City U23;14;5;3;6;31;39;-8;18;1.286
14;8;Gold Coast Blaze U23;13;5;2;6;30;30;0;17;1.308
14;9;Wynnum Wolves U23;14;5;2;7;24;30;-6;17;1.214
14;10;Peninsula U23;13;4;1;8;21;30;-9;13;1.0
14;11;QLD State Team U17;12;3;1;8;17;36;-19;10;0.833
14;12;Magic United U23;14;1;1;12;8;50;-42;4;0.286
15;1;Queensland Lions U23;15;10;4;1;39;16;23;34;2.267
15;2;Rochedale U23;14;10;2;2;40;16;24;32;2.286
15;3;Gold Coast Knights U23;14;9;1;4;38;24;14;28;2.0
15;4;Eastern Suburbs U23;15;8;1;6;33;21;12;25;1.667
15;5;Moreton City Excelsior U23;13;7;2;4;36;19;17;23;1.769
15;6;Olympic FC U23;15;6;2;7;28;29;-1;20;1.333
15;7;Brisbane City U23;15;5;3;7;32;42;-10;18;1.2
15;8;Gold Coast Blaze U23;14;5;2;7;30;38;-8;17;1.214
15;9;Wynnum Wolves U23;15;5;2;8;24;33;-9;17;1.133
15;10;Peninsula U23;14;5;1;8;26;33;-7;16;1.143
15;11;QLD State Team U17;13;4;1;8;25;36;-11;13;1.0
15;12;Magic United U23;15;1;1;13;9;53;-44;4;0.267
16;1;Queensland Lions U23;16;11;4;1;43;16;27;37;2.312
16;2;Rochedale U23;15;10;2;3;41;19;22;32;2.133
16;3;Gold Coast Knights U23;15;10;1;4;41;25;16;31;2.067
16;4;Eastern Suburbs U23;16;9;1;6;36;21;15;28;1.75
16;5;Moreton City Excelsior U23;14;7;2;5;37;21;16;23;1.643
16;6;Olympic FC U23;16;6;2;8;28;32;-4;20;1.25
16;7;Gold Coast Blaze U23;15;6;2;7;32;39;-7;20;1.333
16;8;Brisbane City U23;16;5;3;8;34;45;-11;18;1.125
16;9;Wynnum Wolves U23;16;5;2;9;24;37;-13;17;1.062
16;10;Peninsula U23;14;5;1;8;26;33;-7;16;1.143
16;11;QLD State Team U17;13;4;1;8;25;36;-11;13;1.0
16;12;Magic United U23;16;2;1;13;12;55;-43;7;0.438
