Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
3;5;Rockdale Ilinden;3;2;0;1;6;6;0;6;2.0
3;6;Manly Utd;3;1;2;0;3;2;1;5;1.667
3;7;Sydney Olympic;3;1;1;1;8;6;2;4;1.333
3;8;Blacktown City;3;1;1;1;5;4;1;4;1.333
3;9;APIA Leichhardt;3;1;1;1;6;6;0;4;1.333
3;10;WS Wanderers U21;3;1;0;2;6;5;1;3;1.0
3;11;Wollongong Wolves;3;1;0;2;2;5;-3;3;1.0
3;12;NWS Spirit;3;1;0;2;3;7;-4;3;1.0
3;13;St. George City;3;0;2;1;2;3;-1;2;0.667
3;14;UNSW;3;0;1;2;4;8;-4;1;0.333
3;15;SD Raiders;3;0;1;2;4;9;-5;1;0.333
3;16;Sutherland;3;0;0;3;1;4;-3;0;0.0
4;1;Sydney Utd;4;4;0;0;12;5;7;12;3.0
4;2;St George Saints;4;3;1;0;6;0;6;10;2.5
4;3;Marconi;4;3;0;1;7;3;4;9;2.25
4;4;Sydney FC U23;4;3;0;1;8;6;2;9;2.25
4;5;Rockdale Ilinden;4;3;0;1;8;7;1;9;2.25
4;6;APIA Leichhardt;4;2;1;1;8;6;2;7;1.75
4;7;NWS Spirit;4;2;0;2;5;8;-3;6;1.5
4;8;St. George City;4;1;2;1;3;3;0;5;1.25
4;9;Manly Utd;4;1;2;1;3;4;-1;5;1.25
4;10;Sydney Olympic;4;1;1;2;9;8;1;4;1.0
4;11;Blacktown City;4;1;1;2;7;7;0;4;1.0
4;12;WS Wanderers U21;4;1;0;3;6;6;0;3;0.75
4;13;Sutherland;4;1;0;3;4;6;-2;3;0.75
4;14;Wollongong Wolves;4;1;0;3;2;7;-5;3;0.75
4;15;SD Raiders;4;0;1;3;5;11;-6;1;0.25
4;16;UNSW;4;0;1;3;4;10;-6;1;0.25
5;1;Sydney Utd;5;5;0;0;13;5;8;15;3.0
5;2;St George Saints;5;4;1;0;7;0;7;13;2.6
5;3;Rockdale Ilinden;5;4;0;1;12;8;4;12;2.4
5;4;Marconi;5;3;1;1;9;5;4;10;2.0
5;5;APIA Leichhardt;5;3;1;1;11;8;3;10;2.0
5;6;Sydney FC U23;5;3;0;2;9;8;1;9;1.8
5;7;NWS Spirit;5;3;0;2;7;8;-1;9;1.8
5;8;WS Wanderers U21;5;2;0;3;9;8;1;6;1.2
5;9;Wollongong Wolves;5;2;0;3;4;8;-4;6;1.2
5;10;Manly Utd;5;1;2;2;3;5;-2;5;1.0
5;11;St. George City;5;1;2;2;3;5;-2;5;1.0
5;12;Blacktown City;5;1;1;3;9;10;-1;4;0.8
5;13;Sydney Olympic;5;1;1;3;10;12;-2;4;0.8
5;14;Sutherland;5;1;0;4;6;9;-3;3;0.6
5;15;UNSW;5;0;2;3;6;12;-6;2;0.4
5;16;SD Raiders;5;0;1;4;5;12;-7;1;0.2
6;1;Sydney Utd;6;6;0;0;14;5;9;18;3.0
6;2;St George Saints;6;5;1;0;9;0;9;16;2.667
6;3;Marconi;6;4;1;1;10;5;5;13;2.167
6;4;APIA Leichhardt;6;4;1;1;12;8;4;13;2.167
6;5;Rockdale Ilinden;6;4;0;2;12;9;3;12;2.0
6;6;NWS Spirit;6;3;1;2;7;8;-1;10;1.667
6;7;WS Wanderers U21;6;3;0;3;10;8;2;9;1.5
6;8;Sydney FC U23;6;3;0;3;9;9;0;9;1.5
6;9;St. George City;6;2;2;2;7;8;-1;8;1.333
6;10;Wollongong Wolves;6;2;1;3;4;8;-4;7;1.167
6;11;Sutherland;6;2;0;4;7;9;-2;6;1.0
6;12;Manly Utd;6;1;2;3;3;6;-3;5;0.833
6;13;Blacktown City;6;1;1;4;9;11;-2;4;0.667
6;14;Sydney Olympic;6;1;1;4;10;14;-4;4;0.667
6;15;UNSW;6;0;2;4;6;13;-7;2;0.333
6;16;SD Raiders;6;0;1;5;8;16;-8;1;0.167
7;1;Sydney Utd;7;7;0;0;16;5;11;21;3.0
7;2;St George Saints;7;5;1;1;10;2;8;16;2.286
7;3;Marconi;7;5;1;1;12;6;6;16;2.286
7;4;APIA Leichhardt;7;5;1;1;14;9;5;16;2.286
7;5;Rockdale Ilinden;7;5;0;2;14;9;5;15;2.143
7;6;WS Wanderers U21;7;4;0;3;14;8;6;12;1.714
7;7;NWS Spirit;7;3;1;3;7;10;-3;10;1.429
7;8;Wollongong Wolves;7;3;1;3;5;8;-3;10;1.429
7;9;Sydney FC U23;7;3;0;4;9;11;-2;9;1.286
7;10;St. George City;7;2;2;3;7;9;-2;8;1.143
7;11;Sutherland;7;2;0;5;8;11;-3;6;0.857
7;12;UNSW;7;1;2;4;8;13;-5;5;0.714
7;13;Manly Utd;7;1;2;4;4;9;-5;5;0.714
7;14;Blacktown City;7;1;1;5;9;13;-4;4;0.571
7;15;SD Raiders;7;1;1;5;11;17;-6;4;0.571
7;16;Sydney Olympic;7;1;1;5;10;18;-8;4;0.571
8;1;Sydney Utd;8;8;0;0;18;6;12;24;3.0
8;2;APIA Leichhardt;8;6;1;1;16;9;7;19;2.375
8;3;Marconi;8;6;1;1;13;6;7;19;2.375
8;4;St George Saints;8;5;1;2;10;5;5;16;2.0
8;5;Rockdale Ilinden;8;5;0;3;15;11;4;15;1.875
8;6;NWS Spirit;8;4;1;3;10;10;0;13;1.625
8;7;Wollongong Wolves;8;4;1;3;7;9;-2;13;1.625
8;8;WS Wanderers U21;8;4;0;4;14;9;5;12;1.5
8;9;Sutherland;8;3;0;5;11;11;0;9;1.125
8;10;Sydney FC U23;8;3;0;5;9;13;-4;9;1.125
8;11;UNSW;8;2;2;4;13;13;0;8;1.0
8;12;St. George City;8;2;2;4;7;14;-7;8;1.0
8;13;SD Raiders;8;2;1;5;13;18;-5;7;0.875
8;14;Manly Utd;8;1;2;5;4;12;-8;5;0.625
8;15;Blacktown City;8;1;1;6;10;15;-5;4;0.5
8;16;Sydney Olympic;8;1;1;6;11;20;-9;4;0.5
9;1;Sydney Utd;9;9;0;0;19;6;13;27;3.0
9;2;APIA Leichhardt;9;7;1;1;20;10;10;22;2.444
9;3;Marconi;9;6;1;2;13;7;6;19;2.111
9;4;Rockdale Ilinden;9;6;0;3;18;11;7;18;2.0
9;5;St George Saints;9;5;1;3;10;8;2;16;1.778
9;6;NWS Spirit;9;5;1;3;12;11;1;16;1.778
9;7;Wollongong Wolves;9;4;2;3;8;10;-2;14;1.556
9;8;WS Wanderers U21;9;4;0;5;15;13;2;12;1.333
9;9;Sutherland;9;4;0;5;13;12;1;12;1.333
9;10;Sydney FC U23;9;3;1;5;10;14;-4;10;1.111
9;11;St. George City;9;2;3;4;9;16;-7;9;1.0
9;12;UNSW;9;2;2;5;14;15;-1;8;0.889
9;13;SD Raiders;9;2;2;5;14;19;-5;8;0.889
9;14;Manly Utd;9;1;3;5;5;13;-8;6;0.667
9;15;Blacktown City;9;1;2;6;12;17;-5;5;0.556
9;16;Sydney Olympic;9;1;1;7;12;22;-10;4;0.444
10;1;Sydney Utd;10;9;1;0;19;6;13;28;2.8
10;2;APIA Leichhardt;10;7;2;1;21;11;10;23;2.3
10;3;Marconi;10;7;1;2;19;8;11;22;2.2
10;4;Rockdale Ilinden;10;6;0;4;19;14;5;18;1.8
10;5;NWS Spirit;10;5;2;3;13;12;1;17;1.7
10;6;Wollongong Wolves;10;5;2;3;11;11;0;17;1.7
10;7;St George Saints;10;5;1;4;12;12;0;16;1.6
10;8;Sutherland;10;5;0;5;16;13;3;15;1.5
10;9;WS Wanderers U21;10;4;1;5;16;14;2;13;1.3
10;10;Sydney FC U23;10;4;1;5;14;16;-2;13;1.3
10;11;St. George City;10;2;4;4;9;16;-7;10;1.0
10;12;UNSW;10;2;3;5;15;16;-1;9;0.9
10;13;Manly Utd;10;2;3;5;6;13;-7;9;0.9
10;14;SD Raiders;10;2;2;6;15;25;-10;8;0.8
10;15;Blacktown City;10;1;2;7;13;20;-7;5;0.5
10;16;Sydney Olympic;10;1;1;8;12;23;-11;4;0.4
11;1;Sydney Utd;11;10;1;0;22;8;14;31;2.818
11;2;APIA Leichhardt;11;8;2;1;25;12;13;26;2.364
11;3;Marconi;11;8;1;2;21;9;12;25;2.273
11;4;Wollongong Wolves;11;6;2;3;13;12;1;20;1.818
11;5;Rockdale Ilinden;11;6;0;5;20;18;2;18;1.636
11;6;NWS Spirit;11;5;2;4;15;15;0;17;1.545
11;7;St George Saints;11;5;1;5;12;13;-1;16;1.455
11;8;Sutherland;11;5;0;6;17;15;2;15;1.364
11;9;Sydney FC U23;11;4;2;5;16;18;-2;14;1.273
11;10;WS Wanderers U21;11;4;1;6;17;16;1;13;1.182
11;11;UNSW;11;3;3;5;17;17;0;12;1.091
11;12;Manly Utd;11;3;3;5;10;14;-4;12;1.091
11;13;SD Raiders;11;3;2;6;16;25;-9;11;1.0
11;14;St. George City;11;2;4;5;10;18;-8;10;0.909
11;15;Blacktown City;11;1;3;7;15;22;-7;6;0.545
11;16;Sydney Olympic;11;1;1;9;13;27;-14;4;0.364
12;1;Sydney Utd;12;10;1;1;22;9;13;31;2.583
12;2;APIA Leichhardt;12;9;2;1;27;13;14;29;2.417
12;3;Marconi;12;9;1;2;25;10;15;28;2.333
12;4;Wollongong Wolves;12;7;2;3;14;12;2;23;1.917
12;5;Rockdale Ilinden;12;7;0;5;21;18;3;21;1.75
12;6;NWS Spirit;12;5;2;5;15;16;-1;17;1.417
12;7;Sutherland;12;5;1;6;17;15;2;16;1.333
12;8;St George Saints;12;5;1;6;13;15;-2;16;1.333
12;9;Sydney FC U23;12;4;3;5;16;18;-2;15;1.25
12;10;SD Raiders;12;4;2;6;18;26;-8;14;1.167
12;11;WS Wanderers U21;12;4;1;7;18;18;0;13;1.083
12;12;UNSW;12;3;3;6;18;19;-1;12;1.0
12;13;Manly Utd;12;3;3;6;11;18;-7;12;1.0
12;14;St. George City;12;2;4;6;10;19;-9;10;0.833
12;15;Blacktown City;12;2;3;7;16;22;-6;9;0.75
12;16;Sydney Olympic;12;2;1;9;15;28;-13;7;0.583
13;1;Sydney Utd;13;11;1;1;25;9;16;34;2.615
13;2;APIA Leichhardt;13;10;2;1;30;15;15;32;2.462
13;3;Marconi;13;10;1;2;29;12;17;31;2.385
13;4;Wollongong Wolves;13;7;3;3;16;14;2;24;1.846
13;5;Rockdale Ilinden;13;7;1;5;23;20;3;22;1.692
13;6;NWS Spirit;13;6;2;5;17;17;0;20;1.538
13;7;Sydney FC U23;13;5;3;5;21;18;3;18;1.385
13;8;WS Wanderers U21;13;5;1;7;22;18;4;16;1.231
13;9;Sutherland;13;5;1;7;19;19;0;16;1.231
13;10;St George Saints;13;5;1;7;13;19;-6;16;1.231
13;11;SD Raiders;13;4;2;7;20;29;-9;14;1.077
13;12;UNSW;13;3;4;6;20;21;-1;13;1.0
13;13;Manly Utd;13;3;3;7;12;20;-8;12;0.923
13;14;Blacktown City;13;2;4;7;18;24;-6;10;0.769
13;15;St. George City;13;2;4;7;10;24;-14;10;0.769
13;16;Sydney Olympic;13;2;1;10;15;31;-16;7;0.538
14;1;APIA Leichhardt;14;11;2;1;32;16;16;35;2.5
14;2;Marconi;14;11;1;2;31;12;19;34;2.429
14;3;Sydney Utd;14;11;1;2;26;11;15;34;2.429
14;4;Rockdale Ilinden;14;8;1;5;26;20;6;25;1.786
14;5;Wollongong Wolves;14;7;4;3;16;14;2;25;1.786
14;6;NWS Spirit;14;6;3;5;17;17;0;21;1.5
14;7;Sydney FC U23;14;5;3;6;21;21;0;18;1.286
14;8;WS Wanderers U21;14;5;2;7;22;18;4;17;1.214
14;9;Sutherland;14;5;1;8;19;20;-1;16;1.143
14;10;St George Saints;14;5;1;8;14;21;-7;16;1.143
14;11;Manly Utd;14;4;3;7;14;20;-6;15;1.071
14;12;SD Raiders;14;4;3;7;20;29;-9;15;1.071
14;13;UNSW;14;3;4;7;20;23;-3;13;0.929
14;14;Blacktown City;14;3;4;7;20;25;-5;13;0.929
14;15;St. George City;14;3;4;7;11;24;-13;13;0.929
14;16;Sydney Olympic;14;2;1;11;15;33;-18;7;0.5
15;1;Marconi;15;12;1;2;34;12;22;37;2.467
15;2;Sydney Utd;15;12;1;2;29;12;17;37;2.467
15;3;APIA Leichhardt;15;11;2;2;33;18;15;35;2.333
15;4;Wollongong Wolves;15;8;4;3;17;14;3;28;1.867
15;5;Rockdale Ilinden;15;8;1;6;26;22;4;25;1.667
15;6;Sydney FC U23;15;6;3;6;23;21;2;21;1.4
15;7;NWS Spirit;15;6;3;6;17;20;-3;21;1.4
15;8;WS Wanderers U21;15;5;3;7;25;21;4;18;1.2
15;9;Sutherland;15;5;2;8;21;22;-1;17;1.133
15;10;UNSW;15;4;4;7;22;23;-1;16;1.067
15;11;SD Raiders;15;4;4;7;22;31;-9;16;1.067
15;12;St George Saints;15;5;1;9;15;24;-9;16;1.067
15;13;St. George City;15;4;4;7;13;25;-12;16;1.067
15;14;Manly Utd;15;4;3;8;14;21;-7;15;1.0
15;15;Blacktown City;15;3;5;7;23;28;-5;14;0.933
15;16;Sydney Olympic;15;2;1;12;15;35;-20;7;0.467
16;1;Marconi;16;12;2;2;35;13;22;38;2.375
16;2;Sydney Utd;16;12;1;3;29;14;15;37;2.312
16;3;APIA Leichhardt;16;11;3;2;34;19;15;36;2.25
16;4;Wollongong Wolves;16;9;4;3;19;14;5;31;1.938
16;5;Rockdale Ilinden;16;8;1;7;26;27;-1;25;1.562
16;6;WS Wanderers U21;16;6;3;7;30;21;9;21;1.312
16;7;Sydney FC U23;15;6;3;6;23;21;2;21;1.4
16;8;NWS Spirit;16;6;3;7;17;21;-4;21;1.312
16;9;Sutherland;16;6;2;8;22;22;0;20;1.25
16;10;UNSW;16;5;4;7;24;23;1;19;1.188
16;11;Manly Utd;16;5;3;8;16;22;-6;18;1.125
16;12;SD Raiders;15;4;4;7;22;31;-9;16;1.067
16;13;St George Saints;16;5;1;10;15;26;-11;16;1.0
16;14;St. George City;16;4;4;8;14;27;-13;16;1.0
16;15;Blacktown City;16;3;5;8;23;30;-7;14;0.875
16;16;Sydney Olympic;16;3;1;12;17;35;-18;10;0.625
17;1;Marconi;17;12;3;2;36;14;22;39;2.294
17;2;APIA Leichhardt;17;12;3;2;36;20;16;39;2.294
17;3;Sydney Utd;17;12;1;4;29;15;14;37;2.176
17;4;Wollongong Wolves;17;9;4;4;19;15;4;31;1.824
17;5;Rockdale Ilinden;17;8;2;7;27;28;-1;26;1.529
17;6;WS Wanderers U21;17;7;3;7;36;21;15;24;1.412
17;7;Sutherland;17;7;2;8;23;22;1;23;1.353
17;8;UNSW;17;6;4;7;25;23;2;22;1.294
17;9;Sydney FC U23;16;6;3;7;23;27;-4;21;1.312
17;10;NWS Spirit;17;6;3;8;18;23;-5;21;1.235
17;11;Manly Utd;17;5;4;8;16;22;-6;19;1.118
17;12;St. George City;17;5;4;8;15;27;-12;19;1.118
17;13;SD Raiders;16;4;5;7;23;32;-9;17;1.062
17;14;St George Saints;17;5;1;11;15;27;-12;16;0.941
17;15;Blacktown City;17;3;6;8;23;30;-7;15;0.882
17;16;Sydney Olympic;17;3;2;12;18;36;-18;11;0.647
18;1;Marconi;18;13;3;2;37;14;23;42;2.333
18;2;APIA Leichhardt;18;13;3;2;38;20;18;42;2.333
18;3;Sydney Utd;18;13;1;4;31;15;16;40;2.222
18;4;Wollongong Wolves;18;9;4;5;19;16;3;31;1.722
18;5;Rockdale Ilinden;18;9;2;7;29;29;0;29;1.611
18;6;Sutherland;18;8;2;8;25;23;2;26;1.444
18;7;WS Wanderers U21;18;7;3;8;36;23;13;24;1.333
18;8;Sydney FC U23;17;7;3;7;24;27;-3;24;1.412
18;9;UNSW;18;6;4;8;25;25;0;22;1.222
18;10;NWS Spirit;18;6;3;9;18;24;-6;21;1.167
18;11;SD Raiders;17;5;5;7;25;32;-7;20;1.176
18;12;St. George City;18;5;5;8;16;28;-12;20;1.111
18;13;Manly Utd;18;5;4;9;16;24;-8;19;1.056
18;14;St George Saints;18;5;1;12;16;29;-13;16;0.889
18;15;Blacktown City;18;3;6;9;24;32;-8;15;0.833
18;16;Sydney Olympic;18;3;3;12;19;37;-18;12;0.667
19;1;APIA Leichhardt;19;14;3;2;40;20;20;45;2.368
19;2;Marconi;19;13;4;2;37;14;23;43;2.263
19;3;Sydney Utd;19;13;2;4;32;16;16;41;2.158
19;4;Wollongong Wolves;19;9;4;6;19;18;1;31;1.632
19;5;Rockdale Ilinden;19;9;2;8;29;30;-1;29;1.526
19;6;Sutherland;19;8;2;9;26;25;1;26;1.368
19;7;WS Wanderers U21;19;7;4;8;37;24;13;25;1.316
19;8;Sydney FC U23;18;7;4;7;24;27;-3;25;1.389
19;9;NWS Spirit;19;7;3;9;21;24;-3;24;1.263
19;10;SD Raiders;18;6;5;7;26;32;-6;23;1.278
19;11;UNSW;19;6;4;9;26;29;-3;22;1.158
19;12;St. George City;19;5;6;8;17;29;-12;21;1.105
19;13;Manly Utd;19;5;5;9;17;25;-8;20;1.053
19;14;St George Saints;19;6;1;12;20;30;-10;19;1.0
19;15;Blacktown City;19;4;6;9;26;33;-7;18;0.947
19;16;Sydney Olympic;19;3;3;13;19;40;-21;12;0.632
20;1;APIA Leichhardt;20;15;3;2;43;21;22;48;2.4
20;2;Marconi;20;14;4;2;38;14;24;46;2.3
20;3;Sydney Utd;20;14;2;4;33;16;17;44;2.2
20;4;Rockdale Ilinden;20;10;2;8;33;30;3;32;1.6
20;5;Wollongong Wolves;20;9;4;7;21;21;0;31;1.55
20;6;Sutherland;20;9;2;9;29;25;4;29;1.45
20;7;Sydney FC U23;19;8;4;7;27;29;-2;28;1.474
20;8;WS Wanderers U21;20;7;4;9;37;27;10;25;1.25
20;9;NWS Spirit;20;7;3;10;21;25;-4;24;1.2
20;10;St. George City;20;6;6;8;18;29;-11;24;1.2
20;11;Manly Utd;20;6;5;9;19;25;-6;23;1.15
20;12;SD Raiders;19;6;5;8;26;33;-7;23;1.211
20;13;UNSW;20;6;4;10;26;30;-4;22;1.1
20;14;St George Saints;20;6;1;13;20;32;-12;19;0.95
20;15;Blacktown City;20;4;6;10;27;36;-9;18;0.9
20;16;Sydney Olympic;20;3;3;14;19;44;-25;12;0.6
21;1;APIA Leichhardt;20;15;3;2;43;21;22;48;2.4
21;2;Marconi;20;14;4;2;38;14;24;46;2.3
21;3;Sydney Utd;21;14;2;5;33;17;16;44;2.095
21;4;Rockdale Ilinden;20;10;2;8;33;30;3;32;1.6
21;5;Wollongong Wolves;20;9;4;7;21;21;0;31;1.55
21;6;Sydney FC U23;20;9;4;7;28;29;-1;31;1.55
21;7;Sutherland;20;9;2;9;29;25;4;29;1.45
21;8;WS Wanderers U21;20;7;4;9;37;27;10;25;1.25
21;9;NWS Spirit;20;7;3;10;21;25;-4;24;1.2
21;10;St. George City;20;6;6;8;18;29;-11;24;1.2
21;11;Manly Utd;20;6;5;9;19;25;-6;23;1.15
21;12;SD Raiders;19;6;5;8;26;33;-7;23;1.211
21;13;UNSW;20;6;4;10;26;30;-4;22;1.1
21;14;St George Saints;20;6;1;13;20;32;-12;19;0.95
21;15;Blacktown City;20;4;6;10;27;36;-9;18;0.9
21;16;Sydney Olympic;20;3;3;14;19;44;-25;12;0.6
