Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
9;2;Brisbane Strikers;9;6;2;1;18;7;11;20;2.222
9;3;Ipswich;9;5;2;2;12;9;3;17;1.889
9;4;Redlands;9;4;2;3;18;15;3;14;1.556
9;5;Sunshine Coast Wanderers;9;3;4;2;14;13;1;13;1.444
9;6;Robina City;9;3;2;4;18;14;4;11;1.222
9;7;Holland Park Hawks;9;3;2;4;12;13;-1;11;1.222
9;8;Caboolture;9;3;2;4;16;18;-2;11;1.222
9;9;Logan Lightning;9;2;2;5;14;21;-7;8;0.889
9;10;Capalaba;9;2;2;5;12;20;-8;8;0.889
9;11;North Star;9;2;2;5;8;18;-10;8;0.889
9;12;St. George Willawong;9;1;1;7;4;16;-12;4;0.444
10;1;Broadbeach Utd.;10;9;1;0;31;10;21;28;2.8
10;2;Brisbane Strikers;10;6;3;1;19;8;11;21;2.1
10;3;Ipswich;10;6;2;2;16;11;5;20;2.0
10;4;Redlands;10;4;3;3;19;16;3;15;1.5
10;5;Robina City;10;4;2;4;21;15;6;14;1.4
10;6;Caboolture;10;4;2;4;21;21;0;14;1.4
10;7;Sunshine Coast Wanderers;10;3;4;3;14;16;-2;13;1.3
10;8;Holland Park Hawks;10;3;2;5;15;18;-3;11;1.1
10;9;Logan Lightning;10;3;2;5;16;21;-5;11;1.1
10;10;Capalaba;10;2;2;6;14;24;-10;8;0.8
10;11;North Star;10;2;2;6;9;21;-12;8;0.8
10;12;St. George Willawong;10;1;1;8;4;18;-14;4;0.4
11;1;Broadbeach Utd.;11;9;2;0;33;12;21;29;2.636
11;2;Brisbane Strikers;11;7;3;1;22;10;12;24;2.182
11;3;Ipswich;11;6;3;2;18;13;5;21;1.909
11;4;Robina City;11;5;2;4;26;16;10;17;1.545
11;5;Sunshine Coast Wanderers;11;4;4;3;22;16;6;16;1.455
11;6;Redlands;10;4;3;3;19;16;3;15;1.5
11;7;Caboolture;11;4;2;5;23;24;-1;14;1.273
11;8;Holland Park Hawks;11;3;2;6;17;21;-4;11;1.0
11;9;Logan Lightning;10;3;2;5;16;21;-5;11;1.1
11;10;North Star;11;3;2;6;12;23;-11;11;1.0
11;11;Capalaba;11;2;2;7;15;29;-14;8;0.727
11;12;St. George Willawong;11;1;1;9;4;26;-22;4;0.364
12;1;Broadbeach Utd.;12;10;2;0;35;12;23;32;2.667
12;2;Brisbane Strikers;12;8;3;1;30;10;20;27;2.25
12;3;Ipswich;12;7;3;2;22;13;9;24;2.0
12;4;Robina City;12;5;2;5;26;17;9;17;1.417
12;5;Caboolture;12;5;2;5;24;24;0;17;1.417
12;6;Sunshine Coast Wanderers;12;4;4;4;24;19;5;16;1.333
12;7;Redlands;11;4;3;4;19;18;1;15;1.364
12;8;Holland Park Hawks;12;4;2;6;20;23;-3;14;1.167
12;9;Logan Lightning;11;4;2;5;19;22;-3;14;1.273
12;10;North Star;12;3;2;7;13;26;-13;11;0.917
12;11;Capalaba;12;2;2;8;15;37;-22;8;0.667
12;12;St. George Willawong;12;1;1;10;4;30;-26;4;0.333
13;1;Broadbeach Utd.;13;11;2;0;39;13;26;35;2.692
13;2;Brisbane Strikers;13;9;3;1;33;11;22;30;2.308
13;3;Ipswich;13;7;3;3;22;14;8;24;1.846
13;4;Robina City;13;6;2;5;27;17;10;20;1.538
13;5;Caboolture;13;6;2;5;26;25;1;20;1.538
13;6;Sunshine Coast Wanderers;13;5;4;4;28;21;7;19;1.462
13;7;Holland Park Hawks;13;5;2;6;23;25;-2;17;1.308
13;8;Redlands;12;4;3;5;21;22;-1;15;1.25
13;9;Logan Lightning;12;4;2;6;21;25;-4;14;1.167
13;10;North Star;13;3;2;8;14;29;-15;11;0.846
13;11;Capalaba;13;2;2;9;16;39;-23;8;0.615
13;12;St. George Willawong;13;1;1;11;5;34;-29;4;0.308
14;1;Broadbeach Utd.;14;12;2;0;40;13;27;38;2.714
14;2;Brisbane Strikers;14;10;3;1;36;11;25;33;2.357
14;3;Ipswich;14;8;3;3;24;15;9;27;1.929
14;4;Sunshine Coast Wanderers;14;6;4;4;29;21;8;22;1.571
14;5;Robina City;14;6;2;6;27;20;7;20;1.429
14;6;Caboolture;14;6;2;6;27;27;0;20;1.429
14;7;Redlands;13;5;3;5;24;22;2;18;1.385
14;8;Holland Park Hawks;14;5;2;7;23;26;-3;17;1.214
14;9;Logan Lightning;13;5;2;6;22;25;-3;17;1.308
14;10;North Star;14;3;2;9;14;30;-16;11;0.786
14;11;Capalaba;14;2;2;10;16;40;-24;8;0.571
14;12;St. George Willawong;14;1;1;12;5;37;-32;4;0.286
15;1;Broadbeach Utd.;15;13;2;0;43;14;29;41;2.733
15;2;Brisbane Strikers;15;11;3;1;38;12;26;36;2.4
15;3;Ipswich;15;8;3;4;24;20;4;27;1.8
15;4;Sunshine Coast Wanderers;15;7;4;4;34;21;13;25;1.667
15;5;Robina City;15;7;2;6;28;20;8;23;1.533
15;6;Redlands;14;6;3;5;29;22;7;21;1.5
15;7;Caboolture;15;6;2;7;28;29;-1;20;1.333
15;8;Holland Park Hawks;15;6;2;7;25;27;-2;20;1.333
15;9;Logan Lightning;14;5;2;7;22;26;-4;17;1.214
15;10;North Star;15;3;2;10;15;33;-18;11;0.733
15;11;Capalaba;15;2;2;11;16;45;-29;8;0.533
15;12;St. George Willawong;15;1;1;13;6;39;-33;4;0.267
