Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
7;6;Montgomery United;3;0;2;1;3;4;-1;2;0.667
7;7;Birmingham 2;2;0;1;1;1;5;-4;1;0.5
8;1;Dothan United;5;4;1;0;12;2;10;13;2.6
8;2;Columbus United;5;1;3;1;5;6;-1;6;1.2
8;3;Swarm FC;3;0;3;0;3;3;0;3;1.0
8;4;Montgomery United;4;0;3;1;5;6;-1;3;0.75
8;5;Apotheos;4;0;3;1;4;5;-1;3;0.75
8;6;East Atlanta;4;0;3;1;3;6;-3;3;0.75
8;7;Birmingham 2;3;0;2;1;3;7;-4;2;0.667
9;1;Dothan United;5;4;1;0;12;2;10;13;2.6
9;2;Columbus United;6;2;3;1;8;8;0;9;1.5
9;3;Swarm FC;4;1;3;0;6;4;2;6;1.5
9;4;Apotheos;5;1;3;1;8;7;1;6;1.2
9;5;Montgomery United;5;0;3;2;7;9;-2;3;0.6
9;6;East Atlanta;5;0;3;2;5;10;-5;3;0.6
9;7;Birmingham 2;4;0;2;2;4;10;-6;2;0.5
10;1;Dothan United;5;4;1;0;12;2;10;13;2.6
10;2;Swarm FC;5;2;3;0;12;4;8;9;1.8
10;3;Columbus United;7;2;3;2;8;14;-6;9;1.286
10;4;Apotheos;5;1;3;1;8;7;1;6;1.2
10;5;Montgomery United;5;0;3;2;7;9;-2;3;0.6
10;6;East Atlanta;5;0;3;2;5;10;-5;3;0.6
10;7;Birmingham 2;4;0;2;2;4;10;-6;2;0.5
11;1;Dothan United;6;5;1;0;14;2;12;16;2.667
11;2;Swarm FC;5;2;3;0;12;4;8;9;1.8
11;3;Columbus United;7;2;3;2;8;14;-6;9;1.286
11;4;Apotheos;5;1;3;1;8;7;1;6;1.2
11;5;Montgomery United;5;0;3;2;7;9;-2;3;0.6
11;6;East Atlanta;5;0;3;2;5;10;-5;3;0.6
11;7;Birmingham 2;5;0;2;3;4;12;-8;2;0.4
12;1;Dothan United;7;6;1;0;18;3;15;19;2.714
12;2;Swarm FC;5;2;3;0;12;4;8;9;1.8
12;3;Apotheos;6;2;3;1;10;8;2;9;1.5
12;4;Columbus United;7;2;3;2;8;14;-6;9;1.286
12;5;Montgomery United;5;0;3;2;7;9;-2;3;0.6
12;6;East Atlanta;6;0;3;3;6;14;-8;3;0.5
12;7;Birmingham 2;6;0;2;4;5;14;-9;2;0.333
13;1;Dothan United;7;6;1;0;18;3;15;19;2.714
13;2;Swarm FC;6;2;4;0;14;6;8;10;1.667
13;3;Apotheos;6;2;3;1;10;8;2;9;1.5
13;4;Columbus United;7;2;3;2;8;14;-6;9;1.286
13;5;Montgomery United;6;0;4;2;9;11;-2;4;0.667
13;6;East Atlanta;6;0;3;3;6;14;-8;3;0.5
13;7;Birmingham 2;6;0;2;4;5;14;-9;2;0.333
14;1;Dothan United;7;6;1;0;18;3;15;19;2.714
14;2;Swarm FC;7;3;4;0;17;6;11;13;1.857
14;3;Columbus United;8;2;4;2;11;17;-6;10;1.25
14;4;Apotheos;7;2;3;2;10;11;-1;9;1.286
14;5;Montgomery United;7;1;4;2;11;12;-1;7;1.0
14;6;Birmingham 2;7;0;3;4;8;17;-9;3;0.429
14;7;East Atlanta;7;0;3;4;7;16;-9;3;0.429
15;1;Dothan United;8;6;2;0;19;4;15;20;2.5
15;2;Swarm FC;8;4;4;0;20;7;13;16;2.0
15;3;Columbus United;9;2;5;2;12;18;-6;11;1.222
15;4;Apotheos;8;2;3;3;10;12;-2;9;1.125
15;5;Montgomery United;7;1;4;2;11;12;-1;7;1.0
15;6;Birmingham 2;8;1;3;4;9;17;-8;6;0.75
15;7;East Atlanta;8;0;3;5;8;19;-11;3;0.375
16;1;Dothan United;8;6;2;0;19;4;15;20;2.5
16;2;Swarm FC;9;5;4;0;24;7;17;19;2.111
16;3;Columbus United;9;2;5;2;12;18;-6;11;1.222
16;4;Apotheos;8;2;3;3;10;12;-2;9;1.125
16;5;Montgomery United;8;1;4;3;11;16;-5;7;0.875
16;6;Birmingham 2;8;1;3;4;9;17;-8;6;0.75
16;7;East Atlanta;8;0;3;5;8;19;-11;3;0.375
