Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
4;1;Inter Turku;4;3;1;0;5;1;4;10;2.5
4;2;Oulu;4;3;0;1;9;4;5;9;2.25
4;3;KuPS;4;2;2;0;6;3;3;8;2.0
4;4;TPS Turku;4;2;2;0;6;3;3;8;2.0
4;5;HJK;4;2;1;1;7;2;5;7;1.75
4;6;Lahti;4;2;0;2;4;5;-1;6;1.5
4;7;VPS;4;1;2;1;4;4;0;5;1.25
4;8;SJK;4;1;1;2;4;6;-2;4;1.0
4;9;Jaro;4;0;3;1;2;3;-1;3;0.75
4;10;Mariehamn;4;0;2;2;3;7;-4;2;0.5
4;11;Ilves;4;0;1;3;6;10;-4;1;0.25
4;12;Gnistan;4;0;1;3;2;10;-8;1;0.25
5;1;Oulu;5;4;0;1;11;4;7;12;2.4
5;2;HJK;5;3;1;1;8;2;6;10;2.0
5;3;Inter Turku;5;3;1;1;5;3;2;10;2.0
5;4;TPS Turku;5;2;3;0;8;5;3;9;1.8
5;5;KuPS;5;2;2;1;6;5;1;8;1.6
5;6;VPS;5;2;2;1;5;4;1;8;1.6
5;7;Lahti;5;2;0;3;4;6;-2;6;1.2
5;8;SJK;5;1;2;2;5;7;-2;5;1.0
5;9;Jaro;5;0;4;1;4;5;-1;4;0.8
5;10;Gnistan;5;1;1;3;4;10;-6;4;0.8
5;11;Ilves;5;0;2;3;7;11;-4;2;0.4
5;12;Mariehamn;5;0;2;3;3;8;-5;2;0.4
6;1;Inter Turku;6;4;1;1;7;3;4;13;2.167
6;2;Oulu;6;4;0;2;11;5;6;12;2.0
6;3;TPS Turku;6;3;3;0;9;5;4;12;2.0
6;4;HJK;6;3;1;2;8;3;5;10;1.667
6;5;KuPS;6;2;3;1;6;5;1;9;1.5
6;6;VPS;6;2;3;1;6;5;1;9;1.5
6;7;Lahti;6;2;1;3;5;7;-2;7;1.167
6;8;SJK;6;1;3;2;5;7;-2;6;1.0
6;9;Ilves;6;1;2;3;8;11;-3;5;0.833
6;10;Gnistan;6;1;2;3;5;11;-6;5;0.833
6;11;Jaro;6;0;4;2;4;7;-3;4;0.667
6;12;Mariehamn;6;0;3;3;4;9;-5;3;0.5
7;1;Inter Turku;7;5;1;1;10;4;6;16;2.286
7;2;Oulu;7;5;0;2;12;5;7;15;2.143
7;3;TPS Turku;7;3;3;1;9;6;3;12;1.714
7;4;HJK;7;3;2;2;10;5;5;11;1.571
7;5;KuPS;7;2;4;1;7;6;1;10;1.429
7;6;VPS;7;2;4;1;7;6;1;10;1.429
7;7;Gnistan;7;2;2;3;10;11;-1;8;1.143
7;8;Lahti;7;2;2;3;6;8;-2;8;1.143
7;9;Ilves;7;1;3;3;10;13;-3;6;0.857
7;10;SJK;7;1;3;3;6;10;-4;6;0.857
7;11;Mariehamn;7;0;4;3;5;10;-5;4;0.571
7;12;Jaro;7;0;4;3;4;12;-8;4;0.571
8;1;Inter Turku;8;6;1;1;12;5;7;19;2.375
8;2;Oulu;8;6;0;2;13;5;8;18;2.25
8;3;KuPS;8;3;4;1;9;7;2;13;1.625
8;4;VPS;8;3;4;1;9;7;2;13;1.625
8;5;TPS Turku;8;3;3;2;10;8;2;12;1.5
8;6;HJK;8;3;2;3;11;7;4;11;1.375
8;7;Ilves;8;2;3;3;12;13;-1;9;1.125
8;8;Gnistan;8;2;2;4;10;13;-3;8;1.0
8;9;Lahti;8;2;2;4;7;10;-3;8;1.0
8;10;Jaro;8;1;4;3;7;12;-5;7;0.875
8;11;SJK;8;1;3;4;6;11;-5;6;0.75
8;12;Mariehamn;8;0;4;4;5;13;-8;4;0.5
9;1;Oulu;9;7;0;2;15;6;9;21;2.333
9;2;Inter Turku;9;6;2;1;13;6;7;20;2.222
9;3;TPS Turku;9;4;3;2;11;8;3;15;1.667
9;4;HJK;9;4;2;3;12;7;5;14;1.556
9;5;KuPS;9;3;5;1;10;8;2;14;1.556
9;6;VPS;9;3;4;2;9;8;1;13;1.444
9;7;Lahti;9;3;2;4;12;10;2;11;1.222
9;8;Gnistan;9;3;2;4;13;15;-2;11;1.222
9;9;Ilves;9;2;3;4;12;18;-6;9;1.0
9;10;Jaro;9;1;4;4;8;14;-6;7;0.778
9;11;SJK;9;1;3;5;8;14;-6;6;0.667
9;12;Mariehamn;9;0;4;5;5;14;-9;4;0.444
10;1;Oulu;10;7;1;2;15;6;9;22;2.2
10;2;Inter Turku;10;6;3;1;13;6;7;21;2.1
10;3;HJK;10;5;2;3;17;9;8;17;1.7
10;4;KuPS;10;3;6;1;11;9;2;15;1.5
10;5;TPS Turku;10;4;3;3;11;9;2;15;1.5
10;6;Gnistan;10;4;2;4;16;15;1;14;1.4
10;7;VPS;10;3;5;2;10;9;1;14;1.4
10;8;Ilves;10;3;3;4;13;18;-5;12;1.2
10;9;Lahti;10;3;2;5;14;13;1;11;1.1
10;10;SJK;10;2;3;5;11;16;-5;9;0.9
10;11;Jaro;10;1;4;5;10;19;-9;7;0.7
10;12;Mariehamn;10;0;4;6;5;17;-12;4;0.4
11;1;Oulu;11;8;1;2;17;7;10;25;2.273
11;2;Inter Turku;11;6;4;1;16;9;7;22;2.0
11;3;HJK;11;5;3;3;20;12;8;18;1.636
11;4;KuPS;11;4;6;1;13;10;3;18;1.636
11;5;Gnistan;11;5;2;4;17;15;2;17;1.545
11;6;VPS;11;4;5;2;12;10;2;17;1.545
11;7;TPS Turku;11;4;3;4;12;11;1;15;1.364
11;8;Ilves;11;4;3;4;18;18;0;15;1.364
11;9;Lahti;11;3;2;6;14;14;0;11;1.0
11;10;SJK;11;2;3;6;12;18;-6;9;0.818
11;11;Jaro;11;1;4;6;10;24;-14;7;0.636
11;12;Mariehamn;11;0;4;7;6;19;-13;4;0.364
12;1;Oulu;12;8;1;3;18;12;6;25;2.083
12;2;Inter Turku;12;6;5;1;17;10;7;23;1.917
12;3;HJK;12;6;3;3;24;12;12;21;1.75
12;4;KuPS;12;5;6;1;17;13;4;21;1.75
12;5;VPS;12;5;5;2;17;11;6;20;1.667
12;6;Gnistan;12;5;3;4;18;16;2;18;1.5
12;7;TPS Turku;12;4;4;4;12;11;1;16;1.333
12;8;Ilves;12;4;3;5;21;22;-1;15;1.25
12;9;Lahti;12;3;3;6;14;14;0;12;1.0
12;10;SJK;12;2;4;6;13;19;-6;10;0.833
12;11;Jaro;12;1;5;6;11;25;-14;8;0.667
12;12;Mariehamn;12;0;4;8;6;23;-17;4;0.333
13;1;Inter Turku;13;7;5;1;19;10;9;26;2.0
13;2;Oulu;13;8;2;3;19;13;6;26;2.0
13;3;KuPS;13;6;6;1;21;13;8;24;1.846
13;4;HJK;13;6;3;4;24;16;8;21;1.615
13;5;VPS;13;5;6;2;18;12;6;21;1.615
13;6;Gnistan;13;5;4;4;19;17;2;19;1.462
13;7;TPS Turku;13;5;4;4;15;13;2;19;1.462
13;8;Ilves;13;4;4;5;23;24;-1;16;1.231
13;9;Lahti;13;3;4;6;15;15;0;13;1.0
13;10;SJK;13;2;5;6;15;21;-6;11;0.846
13;11;Jaro;13;1;5;7;13;28;-15;8;0.615
13;12;Mariehamn;13;0;4;9;6;25;-19;4;0.308
14;1;KuPS;14;7;6;1;24;15;9;27;1.929
14;2;Inter Turku;14;7;6;1;20;11;9;27;1.929
14;3;Oulu;14;8;2;4;21;16;5;26;1.857
14;4;HJK;14;6;4;4;25;17;8;22;1.571
14;5;VPS;13;5;6;2;18;12;6;21;1.615
14;6;Gnistan;13;5;4;4;19;17;2;19;1.462
14;7;TPS Turku;13;5;4;4;15;13;2;19;1.462
14;8;Ilves;13;4;4;5;23;24;-1;16;1.231
14;9;Lahti;13;3;4;6;15;15;0;13;1.0
14;10;SJK;13;2;5;6;15;21;-6;11;0.846
14;11;Jaro;13;1;5;7;13;28;-15;8;0.615
14;12;Mariehamn;13;0;4;9;6;25;-19;4;0.308
15;1;KuPS;15;8;6;1;27;15;12;30;2.0
15;2;Inter Turku;15;8;6;1;23;12;11;30;2.0
15;3;Oulu;14;8;2;4;21;16;5;26;1.857
15;4;HJK;14;6;4;4;25;17;8;22;1.571
15;5;VPS;13;5;6;2;18;12;6;21;1.615
15;6;Gnistan;13;5;4;4;19;17;2;19;1.462
15;7;TPS Turku;13;5;4;4;15;13;2;19;1.462
15;8;Ilves;14;4;4;6;24;27;-3;16;1.143
15;9;Lahti;13;3;4;6;15;15;0;13;1.0
15;10;SJK;13;2;5;6;15;21;-6;11;0.846
15;11;Jaro;14;1;5;8;13;31;-18;8;0.571
15;12;Mariehamn;13;0;4;9;6;25;-19;4;0.308
