Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
11;2;RFS;8;6;1;1;21;9;12;19;2.375
11;3;Auda;9;6;1;2;21;11;10;19;2.111
11;4;FK Liepaja;9;3;3;3;10;15;-5;12;1.333
11;5;BFC Daugavpils;6;3;1;2;10;11;-1;10;1.667
11;6;Tukums 2000;8;2;3;3;20;13;7;9;1.125
11;7;Jelgava;9;2;1;6;5;20;-15;7;0.778
11;8;Super Nova;7;2;0;5;7;13;-6;6;0.857
11;9;Grobina;6;1;3;2;4;13;-9;6;1.0
11;10;Ogre United;7;0;1;6;6;19;-13;1;0.143
12;1;Riga FC;10;7;2;1;36;13;23;23;2.3
12;2;RFS;9;7;1;1;22;9;13;22;2.444
12;3;Auda;10;6;1;3;22;15;7;19;1.9
12;4;FK Liepaja;10;4;3;3;14;16;-2;15;1.5
12;5;Tukums 2000;9;2;4;3;21;14;7;10;1.111
12;6;BFC Daugavpils;7;3;1;3;10;12;-2;10;1.429
12;7;Jelgava;10;2;2;6;5;20;-15;8;0.8
12;8;Super Nova;8;2;1;5;8;14;-6;7;0.875
12;9;Grobina;7;1;4;2;4;13;-9;7;1.0
12;10;Ogre United;8;0;1;7;7;23;-16;1;0.125
13;1;Riga FC;11;8;2;1;40;14;26;26;2.364
13;2;RFS;10;8;1;1;25;9;16;25;2.5
13;3;Auda;11;6;1;4;22;18;4;19;1.727
13;4;FK Liepaja;11;5;3;3;16;17;-1;18;1.636
13;5;Tukums 2000;10;2;5;3;24;17;7;11;1.1
13;6;BFC Daugavpils;8;3;1;4;11;14;-3;10;1.25
13;7;Super Nova;9;3;1;5;11;15;-4;10;1.111
13;8;Grobina;8;1;5;2;7;16;-9;8;1.0
13;9;Jelgava;11;2;2;7;6;24;-18;8;0.727
13;10;Ogre United;9;0;1;8;8;26;-18;1;0.111
14;1;Riga FC;12;9;2;1;43;15;28;29;2.417
14;2;RFS;11;9;1;1;29;9;20;28;2.545
14;3;Auda;12;7;1;4;25;19;6;22;1.833
14;4;FK Liepaja;12;5;3;4;17;20;-3;18;1.5
14;5;BFC Daugavpils;9;4;1;4;14;15;-1;13;1.444
14;6;Super Nova;10;4;1;5;13;15;-2;13;1.3
14;7;Tukums 2000;11;2;5;4;25;20;5;11;1.0
14;8;Grobina;9;1;5;3;7;18;-11;8;0.889
14;9;Jelgava;12;2;2;8;6;28;-22;8;0.667
14;10;Ogre United;10;0;1;9;9;29;-20;1;0.1
15;1;Riga FC;13;10;2;1;46;15;31;32;2.462
15;2;RFS;12;10;1;1;32;10;22;31;2.583
15;3;Auda;13;8;1;4;26;19;7;25;1.923
15;4;FK Liepaja;13;5;4;4;18;21;-3;19;1.462
15;5;BFC Daugavpils;10;4;1;5;14;16;-2;13;1.3
15;6;Super Nova;11;4;1;6;13;18;-5;13;1.182
15;7;Tukums 2000;12;2;5;5;26;23;3;11;0.917
15;8;Grobina;10;1;6;3;8;19;-11;9;0.9
15;9;Jelgava;13;2;3;8;7;29;-22;9;0.692
15;10;Ogre United;11;0;2;9;10;30;-20;2;0.182
16;1;Riga FC;14;11;2;1;48;15;33;35;2.5
16;2;RFS;13;11;1;1;34;11;23;34;2.615
16;3;Auda;14;9;1;4;28;19;9;28;2.0
16;4;FK Liepaja;14;6;4;4;21;21;0;22;1.571
16;5;BFC Daugavpils;11;4;2;5;15;17;-2;14;1.273
16;6;Super Nova;12;4;1;7;14;20;-6;13;1.083
16;7;Tukums 2000;13;2;5;6;26;26;0;11;0.846
16;8;Jelgava;14;2;4;8;8;30;-22;10;0.714
16;9;Grobina;11;1;6;4;8;21;-13;9;0.818
16;10;Ogre United;12;0;2;10;10;32;-22;2;0.167
17;1;Riga FC;15;12;2;1;52;16;36;38;2.533
17;2;RFS;14;12;1;1;37;12;25;37;2.643
17;3;Auda;15;9;2;4;29;20;9;29;1.933
17;4;FK Liepaja;15;7;4;4;23;22;1;25;1.667
17;5;BFC Daugavpils;12;4;3;5;16;18;-2;15;1.25
17;6;Super Nova;13;4;1;8;15;22;-7;13;1.0
17;7;Tukums 2000;14;2;6;6;27;27;0;12;0.857
17;8;Jelgava;15;2;5;8;9;31;-22;11;0.733
17;9;Grobina;12;1;6;5;9;24;-15;9;0.75
17;10;Ogre United;13;0;2;11;11;36;-25;2;0.154
18;1;Riga FC;16;13;2;1;54;17;37;41;2.562
18;2;RFS;15;12;1;2;38;14;24;37;2.467
18;3;Auda;16;9;2;5;30;22;8;29;1.812
18;4;FK Liepaja;16;7;4;5;23;23;0;25;1.562
18;5;BFC Daugavpils;13;4;4;5;16;18;-2;16;1.231
18;6;Tukums 2000;15;3;6;6;29;28;1;15;1.0
18;7;Super Nova;14;4;2;8;15;22;-7;14;1.0
18;8;Grobina;13;2;6;5;10;24;-14;12;0.923
18;9;Jelgava;16;2;5;9;9;33;-24;11;0.688
18;10;Ogre United;14;1;2;11;13;36;-23;5;0.357
19;1;Riga FC;17;14;2;1;58;17;41;44;2.588
19;2;RFS;16;13;1;2;44;14;30;40;2.5
19;3;Auda;17;10;2;5;32;22;10;32;1.882
19;4;FK Liepaja;17;7;4;6;23;27;-4;25;1.471
19;5;BFC Daugavpils;14;5;4;5;17;18;-1;19;1.357
19;6;Tukums 2000;16;3;6;7;30;32;-2;15;0.938
19;7;Super Nova;15;4;2;9;15;24;-9;14;0.933
19;8;Jelgava;17;3;5;9;13;34;-21;14;0.824
19;9;Grobina;14;2;6;6;10;25;-15;12;0.857
19;10;Ogre United;15;1;2;12;13;42;-29;5;0.333
20;1;Riga FC;18;14;3;1;58;17;41;45;2.5
20;2;RFS;17;14;1;2;46;14;32;43;2.529
20;3;Auda;18;10;3;5;32;22;10;33;1.833
20;4;FK Liepaja;18;7;4;7;23;29;-6;25;1.389
20;5;BFC Daugavpils;15;5;5;5;17;18;-1;20;1.333
20;6;Jelgava;18;4;5;9;18;35;-17;17;0.944
20;7;Tukums 2000;17;3;6;8;32;35;-3;15;0.882
20;8;Super Nova;16;4;2;10;16;29;-13;14;0.875
20;9;Grobina;15;2;7;6;10;25;-15;13;0.867
20;10;Ogre United;16;2;2;12;16;44;-28;8;0.5
