Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
3;7;Stord;3;1;2;0;9;8;1;5;1.667
3;8;Djerv 1919;3;1;1;1;5;4;1;4;1.333
3;9;Fana;3;1;0;2;6;6;0;3;1.0
3;10;Fyllingsdalen;3;1;0;2;6;7;-1;3;1.0
3;11;Gneist;3;1;0;2;6;8;-2;3;1.0
3;12;Varegg;3;1;0;2;4;7;-3;3;1.0
3;13;Austevoll;3;0;2;1;6;8;-2;2;0.667
3;14;Forde;3;0;0;3;1;12;-11;0;0.0
4;1;V. Haugesund;4;3;1;0;14;6;8;10;2.5
4;2;Sogndal 2;4;3;0;1;14;5;9;9;2.25
4;3;OS;4;3;0;1;10;9;1;9;2.25
4;4;Askoy;4;2;2;0;7;4;3;8;2.0
4;5;Brann 2;4;2;1;1;9;5;4;7;1.75
4;6;Åsane 2;4;1;3;0;6;4;2;6;1.5
4;7;Stord;4;1;3;0;9;8;1;6;1.5
4;8;Djerv 1919;4;1;2;1;6;5;1;5;1.25
4;9;Fana;4;1;0;3;9;11;-2;3;0.75
4;10;Fyllingsdalen;4;1;0;3;7;9;-2;3;0.75
4;11;Gneist;4;1;0;3;8;13;-5;3;0.75
4;12;Varegg;4;1;0;3;5;10;-5;3;0.75
4;13;Forde;4;1;0;3;4;13;-9;3;0.75
4;14;Austevoll;4;0;2;2;6;12;-6;2;0.5
5;1;OS;5;4;0;1;16;9;7;12;2.4
5;2;Askoy;5;3;2;0;8;4;4;11;2.2
5;3;Brann 2;5;3;1;1;11;6;5;10;2.0
5;4;V. Haugesund;5;3;1;1;14;12;2;10;2.0
5;5;Sogndal 2;5;3;0;2;14;6;8;9;1.8
5;6;Djerv 1919;5;2;2;1;9;7;2;8;1.6
5;7;Åsane 2;5;1;3;1;7;6;1;6;1.2
5;8;Fana;5;2;0;3;11;11;0;6;1.2
5;9;Stord;5;1;3;1;9;10;-1;6;1.2
5;10;Gneist;5;2;0;3;10;14;-4;6;1.2
5;11;Varegg;5;1;1;3;7;12;-5;4;0.8
5;12;Fyllingsdalen;5;1;0;4;8;11;-3;3;0.6
5;13;Austevoll;5;0;3;2;8;14;-6;3;0.6
5;14;Forde;5;1;0;4;6;16;-10;3;0.6
6;1;OS;6;5;0;1;22;13;9;15;2.5
6;2;Askoy;6;4;2;0;10;5;5;14;2.333
6;3;V. Haugesund;6;4;1;1;17;12;5;13;2.167
6;4;Sogndal 2;6;4;0;2;20;6;14;12;2.0
6;5;Djerv 1919;6;3;2;1;13;7;6;11;1.833
6;6;Brann 2;6;3;1;2;11;9;2;10;1.667
6;7;Fana;6;3;0;3;14;11;3;9;1.5
6;8;Åsane 2;6;1;3;2;7;9;-2;6;1.0
6;9;Stord;6;1;3;2;13;16;-3;6;1.0
6;10;Gneist;6;2;0;4;11;16;-5;6;1.0
6;11;Forde;6;2;0;4;8;17;-9;6;1.0
6;12;Varegg;6;1;1;4;8;14;-6;4;0.667
6;13;Fyllingsdalen;6;1;0;5;8;17;-9;3;0.5
6;14;Austevoll;6;0;3;3;8;18;-10;3;0.5
7;1;OS;7;6;0;1;28;13;15;18;2.571
7;2;Askoy;7;4;3;0;12;7;5;15;2.143
7;3;V. Haugesund;7;4;2;1;18;13;5;14;2.0
7;4;Brann 2;7;4;1;2;13;9;4;13;1.857
7;5;Sogndal 2;7;4;0;3;20;8;12;12;1.714
7;6;Djerv 1919;7;3;3;1;14;8;6;12;1.714
7;7;Fana;7;3;1;3;16;13;3;10;1.429
7;8;Åsane 2;7;2;3;2;9;9;0;9;1.286
7;9;Forde;7;3;0;4;11;19;-8;9;1.286
7;10;Stord;7;1;3;3;15;19;-4;6;0.857
7;11;Gneist;7;2;0;5;15;21;-6;6;0.857
7;12;Austevoll;7;1;3;3;13;22;-9;6;0.857
7;13;Varegg;7;1;1;5;8;16;-8;4;0.571
7;14;Fyllingsdalen;7;1;0;6;8;23;-15;3;0.429
8;1;OS;8;6;0;2;29;15;14;18;2.25
8;2;V. Haugesund;8;5;2;1;22;14;8;17;2.125
8;3;Askoy;8;4;4;0;12;7;5;16;2.0
8;4;Brann 2;8;4;2;2;15;11;4;14;1.75
8;5;Djerv 1919;8;3;4;1;14;8;6;13;1.625
8;6;Sogndal 2;7;4;0;3;20;8;12;12;1.714
8;7;Forde;8;4;0;4;13;20;-7;12;1.5
8;8;Fana;8;3;1;4;18;18;0;10;1.25
8;9;Åsane 2;8;2;4;2;12;12;0;10;1.25
8;10;Austevoll;8;2;3;3;18;24;-6;9;1.125
8;11;Gneist;8;2;1;5;18;24;-6;7;0.875
8;12;Stord;8;1;3;4;16;23;-7;6;0.75
8;13;Varegg;7;1;1;5;8;16;-8;4;0.571
8;14;Fyllingsdalen;8;1;1;6;10;25;-15;4;0.5
9;1;OS;9;7;0;2;33;17;16;21;2.333
9;2;V. Haugesund;9;6;2;1;25;15;10;20;2.222
9;3;Brann 2;9;5;2;2;22;12;10;17;1.889
9;4;Djerv 1919;9;4;4;1;17;10;7;16;1.778
9;5;Askoy;9;4;4;1;13;14;-1;16;1.778
9;6;Sogndal 2;8;5;0;3;26;12;14;15;1.875
9;7;Forde;9;5;0;4;15;21;-6;15;1.667
9;8;Fana;9;3;1;5;19;20;-1;10;1.111
9;9;Åsane 2;9;2;4;3;13;15;-2;10;1.111
9;10;Austevoll;9;2;3;4;20;28;-8;9;1.0
9;11;Stord;9;1;4;4;18;25;-7;7;0.778
9;12;Gneist;9;2;1;6;22;30;-8;7;0.778
9;13;Fyllingsdalen;9;1;2;6;12;27;-15;5;0.556
9;14;Varegg;8;1;1;6;10;19;-9;4;0.5
10;1;V. Haugesund;10;7;2;1;26;15;11;23;2.3
10;2;OS;10;7;0;3;33;20;13;21;2.1
10;3;Askoy;10;5;4;1;16;14;2;19;1.9
10;4;Sogndal 2;9;6;0;3;28;13;15;18;2.0
10;5;Brann 2;10;5;3;2;24;14;10;18;1.8
10;6;Djerv 1919;10;4;4;2;18;12;6;16;1.6
10;7;Forde;10;5;0;5;15;22;-7;15;1.5
10;8;Fana;10;4;1;5;21;20;1;13;1.3
10;9;Åsane 2;10;2;4;4;14;17;-3;10;1.0
10;10;Stord;10;2;4;4;20;26;-6;10;1.0
10;11;Gneist;10;3;1;6;23;30;-7;10;1.0
10;12;Austevoll;10;2;4;4;22;30;-8;10;1.0
10;13;Fyllingsdalen;10;1;2;7;12;29;-17;5;0.5
10;14;Varegg;9;1;1;7;10;20;-10;4;0.444
11;1;OS;11;8;0;3;38;22;16;24;2.182
11;2;V. Haugesund;11;7;2;2;26;18;8;23;2.091
11;3;Askoy;11;6;4;1;18;14;4;22;2.0
11;4;Sogndal 2;10;6;0;4;30;18;12;18;1.8
11;5;Brann 2;11;5;3;3;26;19;7;18;1.636
11;6;Forde;11;6;0;5;19;22;-3;18;1.636
11;7;Djerv 1919;11;4;5;2;19;13;6;17;1.545
11;8;Fana;11;5;1;5;26;22;4;16;1.455
11;9;Austevoll;11;3;4;4;25;30;-5;13;1.182
11;10;Stord;11;2;5;4;21;27;-6;11;1.0
11;11;Åsane 2;11;2;4;5;14;21;-7;10;0.909
11;12;Gneist;11;3;1;7;23;32;-9;10;0.909
11;13;Fyllingsdalen;11;1;3;7;13;30;-17;6;0.545
11;14;Varegg;10;1;2;7;11;21;-10;5;0.5
12;1;OS;12;9;0;3;43;25;18;27;2.25
12;2;Askoy;12;7;4;1;20;14;6;25;2.083
12;3;V. Haugesund;12;7;3;2;27;19;8;24;2.0
12;4;Brann 2;12;6;3;3;29;21;8;21;1.75
12;5;Djerv 1919;12;5;5;2;25;15;10;20;1.667
12;6;Sogndal 2;11;6;0;5;30;20;10;18;1.636
12;7;Forde;12;6;0;6;19;24;-5;18;1.5
12;8;Fana;12;5;1;6;28;25;3;16;1.333
12;9;Austevoll;12;4;4;4;27;30;-3;16;1.333
12;10;Stord;12;3;5;4;23;27;-4;14;1.167
12;11;Åsane 2;12;2;4;6;17;26;-9;10;0.833
12;12;Gneist;12;3;1;8;25;38;-13;10;0.833
12;13;Varegg;11;1;3;7;12;22;-10;6;0.545
12;14;Fyllingsdalen;12;1;3;8;13;32;-19;6;0.5
