Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
11;1;Redlands FC;5;3;1;1;10;7;3;10;2.0
11;2;Tucson;3;2;1;0;3;0;3;7;2.333
11;3;Stars FC;3;2;1;0;6;4;2;7;2.333
11;4;Southern California;6;2;1;3;6;9;-3;7;1.167
11;5;Ventura;2;2;0;0;5;0;5;6;3.0
11;6;Capo;4;2;0;2;8;8;0;6;1.5
11;7;AMSG FC;4;0;0;4;6;11;-5;0;0.0
11;8;City SC;3;0;0;3;2;7;-5;0;0.0
12;1;Redlands FC;5;3;1;1;10;7;3;10;2.0
12;2;Ventura;3;2;1;0;6;1;5;7;2.333
12;3;Stars FC;3;2;1;0;6;4;2;7;2.333
12;4;Tucson;4;2;1;1;4;2;2;7;1.75
12;5;Capo;5;2;1;2;9;9;0;7;1.4
12;6;Southern California;6;2;1;3;6;9;-3;7;1.167
12;7;City SC;4;1;0;3;4;8;-4;3;0.75
12;8;AMSG FC;4;0;0;4;6;11;-5;0;0.0
13;1;Redlands FC;5;3;1;1;10;7;3;10;2.0
13;2;Stars FC;4;3;1;0;7;4;3;10;2.5
13;3;Ventura;3;2;1;0;6;1;5;7;2.333
13;4;Tucson;4;2;1;1;4;2;2;7;1.75
13;5;Capo;5;2;1;2;9;9;0;7;1.4
13;6;Southern California;6;2;1;3;6;9;-3;7;1.167
13;7;City SC;4;1;0;3;4;8;-4;3;0.75
13;8;AMSG FC;5;0;0;5;6;12;-6;0;0.0
14;1;Redlands FC;6;3;2;1;10;7;3;11;1.833
14;2;Stars FC;5;3;1;1;8;6;2;10;2.0
14;3;Ventura;4;2;2;0;6;1;5;8;2.0
14;4;Tucson;4;2;1;1;4;2;2;7;1.75
14;5;Capo;5;2;1;2;9;9;0;7;1.4
14;6;Southern California;6;2;1;3;6;9;-3;7;1.167
14;7;City SC;5;2;0;3;6;9;-3;6;1.2
14;8;AMSG FC;5;0;0;5;6;12;-6;0;0.0
15;1;Redlands FC;6;3;2;1;10;7;3;11;1.833
15;2;Stars FC;5;3;1;1;8;6;2;10;2.0
15;3;Ventura;4;2;2;0;6;1;5;8;2.0
15;4;Tucson;5;2;2;1;5;3;2;8;1.6
15;5;Capo;6;2;2;2;10;10;0;8;1.333
15;6;Southern California;6;2;1;3;6;9;-3;7;1.167
15;7;City SC;5;2;0;3;6;9;-3;6;1.2
15;8;AMSG FC;5;0;0;5;6;12;-6;0;0.0
16;1;Redlands FC;6;3;2;1;10;7;3;11;1.833
16;2;Stars FC;6;3;2;1;9;7;2;11;1.833
16;3;Tucson;6;2;3;1;6;4;2;9;1.5
16;4;Ventura;4;2;2;0;6;1;5;8;2.0
16;5;Capo;6;2;2;2;10;10;0;8;1.333
16;6;Southern California;7;2;2;3;7;10;-3;8;1.143
16;7;City SC;5;2;0;3;6;9;-3;6;1.2
16;8;AMSG FC;6;0;1;5;7;13;-6;1;0.167
17;1;Ventura;5;3;2;0;9;2;7;11;2.2
17;2;Redlands FC;6;3;2;1;10;7;3;11;1.833
17;3;Stars FC;6;3;2;1;9;7;2;11;1.833
17;4;Tucson;6;2;3;1;6;4;2;9;1.5
17;5;Capo;6;2;2;2;10;10;0;8;1.333
17;6;Southern California;7;2;2;3;7;10;-3;8;1.143
17;7;City SC;6;2;0;4;7;12;-5;6;1.0
17;8;AMSG FC;6;0;1;5;7;13;-6;1;0.167
18;1;Ventura;6;4;2;0;14;2;12;14;2.333
18;2;Redlands FC;7;4;2;1;13;9;4;14;2.0
18;3;Stars FC;6;3;2;1;9;7;2;11;1.833
18;4;Tucson;6;2;3;1;6;4;2;9;1.5
18;5;City SC;7;3;0;4;12;14;-2;9;1.286
18;6;Capo;7;2;2;3;12;15;-3;8;1.143
18;7;Southern California;8;2;2;4;9;13;-4;8;1.0
18;8;AMSG FC;7;0;1;6;7;18;-11;1;0.143
19;1;Redlands FC;8;5;2;1;18;10;8;17;2.125
19;2;Ventura;7;4;3;0;16;4;12;15;2.143
19;3;Stars FC;6;3;2;1;9;7;2;11;1.833
19;4;Tucson;7;2;4;1;8;6;2;10;1.429
19;5;City SC;7;3;0;4;12;14;-2;9;1.286
19;6;Capo;7;2;2;3;12;15;-3;8;1.143
19;7;Southern California;9;2;2;5;10;18;-8;8;0.889
19;8;AMSG FC;7;0;1;6;7;18;-11;1;0.143
20;1;Redlands FC;8;5;2;1;18;10;8;17;2.125
20;2;Ventura;7;4;3;0;16;4;12;15;2.143
20;3;City SC;8;4;0;4;16;16;0;12;1.5
20;4;Stars FC;6;3;2;1;9;7;2;11;1.833
20;5;Tucson;7;2;4;1;8;6;2;10;1.429
20;6;Capo;7;2;2;3;12;15;-3;8;1.143
20;7;Southern California;9;2;2;5;10;18;-8;8;0.889
20;8;AMSG FC;8;0;1;7;9;22;-13;1;0.125
21;1;Ventura;8;5;3;0;21;5;16;18;2.25
21;2;Redlands FC;8;5;2;1;18;10;8;17;2.125
21;3;Stars FC;7;4;2;1;14;9;5;14;2.0
21;4;City SC;9;4;0;5;18;21;-3;12;1.333
21;5;Capo;8;3;2;3;17;16;1;11;1.375
21;6;Tucson;7;2;4;1;8;6;2;10;1.429
21;7;Southern California;10;2;2;6;11;23;-12;8;0.8
21;8;AMSG FC;9;0;1;8;10;27;-17;1;0.111
22;1;Ventura;8;5;3;0;21;5;16;18;2.25
22;2;Redlands FC;8;5;2;1;18;10;8;17;2.125
22;3;Stars FC;7;4;2;1;14;9;5;14;2.0
22;4;Tucson;8;3;4;1;11;7;4;13;1.625
22;5;City SC;10;4;0;6;19;24;-5;12;1.2
22;6;Capo;8;3;2;3;17;16;1;11;1.375
22;7;Southern California;10;2;2;6;11;23;-12;8;0.8
22;8;AMSG FC;9;0;1;8;10;27;-17;1;0.111
