Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
3;13;Kristianstad;3;0;2;1;3;4;-1;2;0.667
3;14;Angelholm;3;0;2;1;2;6;-4;2;0.667
3;15;Jonkoping;3;0;1;2;3;5;-2;1;0.333
3;16;Laholms;3;0;1;2;1;3;-2;1;0.333
4;1;Trelleborg;4;3;1;0;14;3;11;10;2.5
4;2;Atvidaberg;4;3;0;1;6;3;3;9;2.25
4;3;Hassleholms IF;4;2;2;0;10;5;5;8;2.0
4;4;Lunds;4;2;2;0;5;2;3;8;2.0
4;5;Eskilsminne;4;2;1;1;6;3;3;7;1.75
4;6;Trollhättan;4;2;1;1;8;7;1;7;1.75
4;7;Skövde;4;1;3;0;2;1;1;6;1.5
4;8;Olympic;4;2;0;2;7;8;-1;6;1.5
4;9;Kristianstad;4;1;2;1;7;5;2;5;1.25
4;10;Tvaaker;4;1;1;2;2;5;-3;4;1.0
4;11;AFC Malmo;4;0;3;1;4;7;-3;3;0.75
4;12;Rosengard;4;0;3;1;4;7;-3;3;0.75
4;13;Angelholm;4;0;3;1;3;7;-4;3;0.75
4;14;Utsikten;4;1;0;3;5;10;-5;3;0.75
4;15;Jonkoping;4;0;1;3;4;8;-4;1;0.25
4;16;Laholms;4;0;1;3;1;7;-6;1;0.25
5;1;Trelleborg;5;4;1;0;16;4;12;13;2.6
5;2;Lunds;5;3;2;0;6;2;4;11;2.2
5;3;Atvidaberg;5;3;1;1;6;3;3;10;2.0
5;4;Hassleholms IF;5;2;2;1;10;6;4;8;1.6
5;5;Skövde;5;1;4;0;2;1;1;7;1.4
5;6;Trollhättan;5;2;1;2;8;9;-1;7;1.4
5;7;Eskilsminne;5;2;1;2;6;9;-3;7;1.4
5;8;Angelholm;5;1;3;1;9;7;2;6;1.2
5;9;AFC Malmo;5;1;3;1;7;7;0;6;1.2
5;10;Rosengard;5;1;3;1;6;7;-1;6;1.2
5;11;Olympic;5;2;0;3;8;10;-2;6;1.2
5;12;Kristianstad;5;1;2;2;7;8;-1;5;1.0
5;13;Jonkoping;5;1;1;3;7;8;-1;4;0.8
5;14;Tvaaker;5;1;1;3;3;7;-4;4;0.8
5;15;Laholms;5;1;1;3;3;8;-5;4;0.8
5;16;Utsikten;5;1;0;4;5;13;-8;3;0.6
6;1;Trelleborg;6;5;1;0;18;5;13;16;2.667
6;2;Lunds;6;3;3;0;7;3;4;12;2.0
6;3;Atvidaberg;6;3;1;2;7;5;2;10;1.667
6;4;Eskilsminne;6;3;1;2;10;9;1;10;1.667
6;5;AFC Malmo;6;2;3;1;10;9;1;9;1.5
6;6;Olympic;6;3;0;3;10;10;0;9;1.5
6;7;Hassleholms IF;6;2;2;2;12;9;3;8;1.333
6;8;Skövde;6;1;5;0;3;2;1;8;1.333
6;9;Trollhättan;6;2;2;2;9;10;-1;8;1.333
6;10;Angelholm;6;1;4;1;10;8;2;7;1.167
6;11;Jonkoping;6;2;1;3;9;9;0;7;1.167
6;12;Tvaaker;6;2;1;3;4;7;-3;7;1.167
6;13;Rosengard;6;1;3;2;6;8;-2;6;1.0
6;14;Kristianstad;6;1;2;3;7;10;-3;5;0.833
6;15;Laholms;6;1;1;4;4;10;-6;4;0.667
6;16;Utsikten;6;1;0;5;5;17;-12;3;0.5
7;1;Trelleborg;7;5;2;0;19;6;13;17;2.429
7;2;Eskilsminne;7;4;1;2;13;10;3;13;1.857
7;3;AFC Malmo;7;3;3;1;12;9;3;12;1.714
7;4;Lunds;7;3;3;1;10;7;3;12;1.714
7;5;Atvidaberg;7;3;2;2;9;7;2;11;1.571
7;6;Skövde;7;2;5;0;6;4;2;11;1.571
7;7;Tvaaker;7;3;1;3;5;7;-2;10;1.429
7;8;Olympic;7;3;0;4;10;11;-1;9;1.286
7;9;Rosengard;7;2;3;2;8;9;-1;9;1.286
7;10;Angelholm;7;1;5;1;12;10;2;8;1.143
7;11;Hassleholms IF;7;2;2;3;13;12;1;8;1.143
7;12;Jonkoping;7;2;2;3;10;10;0;8;1.143
7;13;Trollhättan;7;2;2;3;9;12;-3;8;1.143
7;14;Laholms;7;2;1;4;8;13;-5;7;1.0
7;15;Kristianstad;7;1;2;4;8;12;-4;5;0.714
7;16;Utsikten;7;1;0;6;7;20;-13;3;0.429
8;1;Trelleborg;8;5;3;0;21;8;13;18;2.25
8;2;Lunds;8;4;3;1;15;7;8;15;1.875
8;3;Eskilsminne;8;4;2;2;14;11;3;14;1.75
8;4;Atvidaberg;8;4;2;2;12;9;3;14;1.75
8;5;Tvaaker;8;4;1;3;6;7;-1;13;1.625
8;6;AFC Malmo;8;3;3;2;12;10;2;12;1.5
8;7;Skövde;8;2;6;0;7;5;2;12;1.5
8;8;Rosengard;8;3;3;2;11;10;1;12;1.5
8;9;Jonkoping;8;3;2;3;12;10;2;11;1.375
8;10;Olympic;8;3;0;5;12;14;-2;9;1.125
8;11;Trollhättan;8;2;3;3;11;14;-3;9;1.125
8;12;Angelholm;8;1;5;2;12;11;1;8;1.0
8;13;Hassleholms IF;8;2;2;4;13;14;-1;8;1.0
8;14;Kristianstad;8;2;2;4;9;12;-3;8;1.0
8;15;Laholms;8;2;1;5;9;16;-7;7;0.875
8;16;Utsikten;8;1;0;7;7;25;-18;3;0.375
9;1;Trelleborg;9;5;4;0;21;8;13;19;2.111
9;2;Lunds;9;5;3;1;19;9;10;18;2.0
9;3;Atvidaberg;9;5;2;2;15;10;5;17;1.889
9;4;AFC Malmo;9;4;3;2;16;10;6;15;1.667
9;5;Rosengard;9;4;3;2;13;11;2;15;1.667
9;6;Jonkoping;9;4;2;3;15;10;5;14;1.556
9;7;Eskilsminne;9;4;2;3;16;15;1;14;1.556
9;8;Tvaaker;9;4;2;3;7;8;-1;14;1.556
9;9;Skövde;9;2;6;1;7;9;-2;12;1.333
9;10;Hassleholms IF;9;3;2;4;16;15;1;11;1.222
9;11;Trollhättan;9;2;4;3;12;15;-3;10;1.111
9;12;Olympic;9;3;0;6;13;16;-3;9;1.0
9;13;Angelholm;9;1;5;3;12;14;-2;8;0.889
9;14;Kristianstad;9;2;2;5;10;15;-5;8;0.889
9;15;Laholms;9;2;1;6;10;19;-9;7;0.778
9;16;Utsikten;9;1;1;7;7;25;-18;4;0.444
10;1;Trelleborg;10;6;4;0;24;10;14;22;2.2
10;2;Lunds;10;6;3;1;22;10;12;21;2.1
10;3;AFC Malmo;10;5;3;2;20;12;8;18;1.8
10;4;Atvidaberg;10;5;3;2;18;13;5;18;1.8
10;5;Rosengard;10;4;3;3;14;13;1;15;1.5
10;6;Skövde;10;3;6;1;8;9;-1;15;1.5
10;7;Hassleholms IF;10;4;2;4;19;15;4;14;1.4
10;8;Jonkoping;10;4;2;4;15;11;4;14;1.4
10;9;Eskilsminne;10;4;2;4;18;18;0;14;1.4
10;10;Tvaaker;10;4;2;4;8;10;-2;14;1.4
10;11;Angelholm;10;2;5;3;14;15;-1;11;1.1
10;12;Trollhättan;10;2;5;3;15;18;-3;11;1.1
10;13;Kristianstad;10;3;2;5;12;16;-4;11;1.1
10;14;Olympic;10;3;0;7;14;19;-5;9;0.9
10;15;Laholms;10;2;1;7;12;23;-11;7;0.7
10;16;Utsikten;10;1;1;8;7;28;-21;4;0.4
11;1;Trelleborg;11;7;4;0;28;10;18;25;2.273
11;2;Lunds;11;6;4;1;23;11;12;22;2.0
11;3;AFC Malmo;11;6;3;2;22;13;9;21;1.909
11;4;Atvidaberg;11;5;4;2;20;15;5;19;1.727
11;5;Rosengard;11;5;3;3;15;13;2;18;1.636
11;6;Jonkoping;11;5;2;4;19;12;7;17;1.545
11;7;Hassleholms IF;11;5;2;4;21;16;5;17;1.545
11;8;Tvaaker;11;4;3;4;10;12;-2;15;1.364
11;9;Skövde;11;3;6;2;8;13;-5;15;1.364
11;10;Eskilsminne;11;4;2;5;19;20;-1;14;1.273
11;11;Angelholm;11;2;6;3;15;16;-1;12;1.091
11;12;Kristianstad;11;3;3;5;13;17;-4;12;1.091
11;13;Trollhättan;11;2;5;4;16;22;-6;11;1.0
11;14;Olympic;11;3;1;7;15;20;-5;10;0.909
11;15;Laholms;11;2;1;8;13;25;-12;7;0.636
11;16;Utsikten;11;1;1;9;7;29;-22;4;0.364
12;1;Trelleborg;12;8;4;0;30;10;20;28;2.333
12;2;AFC Malmo;12;7;3;2;26;14;12;24;2.0
12;3;Atvidaberg;12;6;4;2;24;15;9;22;1.833
12;4;Lunds;12;6;4;2;24;15;9;22;1.833
12;5;Rosengard;12;6;3;3;18;13;5;21;1.75
12;6;Tvaaker;12;5;3;4;12;13;-1;18;1.5
12;7;Jonkoping;12;5;2;5;20;14;6;17;1.417
12;8;Hassleholms IF;12;5;2;5;21;18;3;17;1.417
12;9;Angelholm;12;3;6;3;19;18;1;15;1.25
12;10;Skövde;12;3;6;3;8;16;-8;15;1.25
12;11;Eskilsminne;12;4;2;6;19;24;-5;14;1.167
12;12;Olympic;12;4;1;7;18;22;-4;13;1.083
12;13;Kristianstad;12;3;4;5;14;18;-4;13;1.083
12;14;Trollhättan;12;2;6;4;17;23;-6;12;1.0
12;15;Laholms;12;2;1;9;15;28;-13;7;0.583
12;16;Utsikten;12;1;1;10;9;33;-24;4;0.333
13;1;Trelleborg;13;9;4;0;33;12;21;31;2.385
13;2;Atvidaberg;13;7;4;2;27;15;12;25;1.923
13;3;AFC Malmo;13;7;3;3;27;16;11;24;1.846
13;4;Lunds;13;6;5;2;24;15;9;23;1.769
13;5;Rosengard;13;6;3;4;20;16;4;21;1.615
13;6;Tvaaker;13;6;3;4;15;15;0;21;1.615
13;7;Jonkoping;13;5;3;5;20;14;6;18;1.385
13;8;Hassleholms IF;13;5;3;5;23;20;3;18;1.385
13;9;Eskilsminne;13;5;2;6;21;24;-3;17;1.308
13;10;Olympic;13;5;1;7;20;23;-3;16;1.231
13;11;Skövde;13;3;7;3;10;18;-8;16;1.231
13;12;Angelholm;13;3;6;4;21;21;0;15;1.154
13;13;Kristianstad;13;3;4;6;14;21;-7;13;1.0
13;14;Trollhättan;13;2;6;5;17;25;-8;12;0.923
13;15;Laholms;13;3;1;9;18;28;-10;10;0.769
13;16;Utsikten;13;1;1;11;9;36;-27;4;0.308
