Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
7;12;Syrianska;7;2;1;4;11;18;-7;7;1.0
7;13;Nacka FC;7;2;0;5;8;13;-5;6;0.857
7;14;Karlslund;7;1;3;3;6;11;-5;6;0.857
8;1;Nykopings;8;6;1;1;18;6;12;19;2.375
8;2;Ragsved;8;5;2;1;15;7;8;17;2.125
8;3;Sleipner;8;5;2;1;14;11;3;17;2.125
8;4;Smedby;8;5;1;2;21;12;9;16;2.0
8;5;Haninge;8;4;1;3;15;17;-2;13;1.625
8;6;Farsta;8;4;0;4;14;13;1;12;1.5
8;7;Forward;8;3;2;3;11;13;-2;11;1.375
8;8;Fittja;8;3;1;4;17;20;-3;10;1.25
8;9;Eker Orebro;8;2;2;4;12;18;-6;8;1.0
8;10;Syrianska;8;2;2;4;13;20;-7;8;1.0
8;11;Orebro Syr.;8;2;1;5;10;9;1;7;0.875
8;12;Lindo FF;8;2;1;5;9;12;-3;7;0.875
8;13;Nacka FC;8;2;1;5;10;15;-5;7;0.875
8;14;Karlslund;8;1;3;4;6;12;-6;6;0.75
9;1;Nykopings;9;7;1;1;20;7;13;22;2.444
9;2;Smedby;9;6;1;2;25;12;13;19;2.111
9;3;Ragsved;9;5;2;2;16;9;7;17;1.889
9;4;Sleipner;9;5;2;2;16;14;2;17;1.889
9;5;Farsta;9;5;0;4;19;13;6;15;1.667
9;6;Forward;9;4;2;3;15;15;0;14;1.556
9;7;Haninge;9;4;1;4;15;22;-7;13;1.444
9;8;Eker Orebro;9;3;2;4;15;20;-5;11;1.222
9;9;Orebro Syr.;9;3;1;5;11;9;2;10;1.111
9;10;Fittja;9;3;1;5;17;21;-4;10;1.111
9;11;Karlslund;9;2;3;4;8;13;-5;9;1.0
9;12;Syrianska;9;2;2;5;13;24;-11;8;0.889
9;13;Lindo FF;9;2;1;6;11;16;-5;7;0.778
9;14;Nacka FC;9;2;1;6;11;17;-6;7;0.778
10;1;Nykopings;10;8;1;1;22;7;15;25;2.5
10;2;Smedby;10;6;2;2;26;13;13;20;2.0
10;3;Sleipner;10;6;2;2;17;14;3;20;2.0
10;4;Ragsved;10;5;2;3;19;13;6;17;1.7
10;5;Forward;10;5;2;3;19;18;1;17;1.7
10;6;Farsta;10;5;1;4;20;14;6;16;1.6
10;7;Haninge;10;5;1;4;18;23;-5;16;1.6
10;8;Fittja;10;4;1;5;20;21;-1;13;1.3
10;9;Eker Orebro;10;3;2;5;16;23;-7;11;1.1
10;10;Syrianska;10;3;2;5;16;26;-10;11;1.1
10;11;Orebro Syr.;10;3;1;6;11;10;1;10;1.0
10;12;Karlslund;10;2;3;5;10;16;-6;9;0.9
10;13;Lindo FF;10;2;1;7;11;19;-8;7;0.7
10;14;Nacka FC;10;2;1;7;11;19;-8;7;0.7
11;1;Nykopings;11;8;1;2;22;9;13;25;2.273
11;2;Sleipner;11;7;2;2;20;15;5;23;2.091
11;3;Smedby;11;6;2;3;27;15;12;20;1.818
11;4;Ragsved;11;6;2;3;23;15;8;20;1.818
11;5;Farsta;11;6;1;4;22;15;7;19;1.727
11;6;Haninge;11;6;1;4;23;24;-1;19;1.727
11;7;Forward;11;5;2;4;20;20;0;17;1.545
11;8;Fittja;11;5;1;5;22;21;1;16;1.455
11;9;Eker Orebro;11;4;2;5;19;25;-6;14;1.273
11;10;Orebro Syr.;11;4;1;6;13;11;2;13;1.182
11;11;Syrianska;11;3;2;6;18;29;-11;11;1.0
11;12;Karlslund;11;2;3;6;11;19;-8;9;0.818
11;13;Lindo FF;11;2;1;8;13;23;-10;7;0.636
11;14;Nacka FC;11;2;1;8;12;24;-12;7;0.636
12;1;Nykopings;12;8;1;3;22;10;12;25;2.083
12;2;Sleipner;12;7;3;2;24;19;5;24;2.0
12;3;Smedby;12;7;2;3;28;15;13;23;1.917
12;4;Farsta;12;7;1;4;26;15;11;22;1.833
12;5;Haninge;12;7;1;4;26;24;2;22;1.833
12;6;Ragsved;12;6;3;3;27;19;8;21;1.75
12;7;Forward;12;6;2;4;21;20;1;20;1.667
12;8;Fittja;12;6;1;5;24;22;2;19;1.583
12;9;Eker Orebro;12;4;2;6;19;29;-10;14;1.167
12;10;Orebro Syr.;12;4;1;7;13;14;-1;13;1.083
12;11;Syrianska;12;3;2;7;18;30;-12;11;0.917
12;12;Lindo FF;12;3;1;8;17;23;-6;10;0.833
12;13;Karlslund;12;2;3;7;12;21;-9;9;0.75
12;14;Nacka FC;12;2;1;9;12;28;-16;7;0.583
13;1;Nykopings;14;9;2;3;27;12;15;29;2.071
13;2;Haninge;13;8;1;4;30;25;5;25;1.923
13;3;Sleipner;13;7;4;2;25;20;5;25;1.923
13;4;Smedby;13;7;2;4;29;19;10;23;1.769
13;5;Forward;13;7;2;4;24;21;3;23;1.769
13;6;Farsta;13;7;1;5;26;16;10;22;1.692
13;7;Ragsved;13;6;4;3;29;21;8;22;1.692
13;8;Fittja;13;6;1;6;25;25;0;19;1.462
13;9;Eker Orebro;13;5;2;6;20;29;-9;17;1.308
13;10;Orebro Syr.;13;4;1;8;13;16;-3;13;1.0
13;11;Lindo FF;13;4;1;8;19;23;-4;13;1.0
13;12;Karlslund;13;3;3;7;13;21;-8;12;0.923
13;13;Syrianska;13;3;3;7;20;32;-12;12;0.923
13;14;Nacka FC;14;2;1;11;13;33;-20;7;0.5
14;1;Nykopings;15;10;2;3;31;13;18;32;2.133
14;2;Haninge;14;9;1;4;36;26;10;28;2.0
14;3;Forward;14;8;2;4;26;22;4;26;1.857
14;4;Farsta;14;8;1;5;30;17;13;25;1.786
14;5;Sleipner;14;7;4;3;26;26;0;25;1.786
14;6;Smedby;14;7;2;5;29;21;8;23;1.643
14;7;Ragsved;14;6;4;4;30;23;7;22;1.571
14;8;Fittja;14;6;2;6;27;27;0;20;1.429
14;9;Eker Orebro;14;5;2;7;21;33;-12;17;1.214
14;10;Orebro Syr.;14;5;1;8;16;16;0;16;1.143
14;11;Lindo FF;14;5;1;8;21;23;-2;16;1.143
14;12;Karlslund;14;3;4;7;15;23;-8;13;0.929
14;13;Syrianska;14;3;3;8;20;35;-15;12;0.857
14;14;Nacka FC;15;2;1;12;14;37;-23;7;0.467
