Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
4;8;Lysekloster;4;1;2;1;7;6;1;5;1.25
4;9;Notodden;4;1;1;2;4;5;-1;4;1.0
4;10;Sandviken;4;1;0;3;3;7;-4;3;0.75
4;11;Pors;4;1;0;3;2;6;-4;3;0.75
4;12;Vidar;4;0;1;3;2;8;-6;1;0.25
4;13;Arendal;4;0;1;3;4;11;-7;1;0.25
4;14;Eik-Tonsberg;4;0;0;4;1;7;-6;0;0.0
5;1;Jerv;5;4;1;0;11;4;7;13;2.6
5;2;Brattvag;5;4;0;1;9;3;6;12;2.4
5;3;Halden;5;4;0;1;7;4;3;12;2.4
5;4;Mjondalen;5;3;1;1;12;7;5;10;2.0
5;5;Bjarg;5;3;1;1;9;5;4;10;2.0
5;6;Sotra;5;2;2;1;9;7;2;8;1.6
5;7;Traeff;5;2;2;1;7;6;1;8;1.6
5;8;Notodden;5;2;1;2;9;5;4;7;1.4
5;9;Lysekloster;5;1;3;1;9;8;1;6;1.2
5;10;Sandviken;5;1;1;3;3;7;-4;4;0.8
5;11;Pors;5;1;1;3;2;6;-4;4;0.8
5;12;Arendal;5;0;2;3;4;11;-7;2;0.4
5;13;Vidar;5;0;1;4;2;13;-11;1;0.2
5;14;Eik-Tonsberg;5;0;0;5;3;10;-7;0;0.0
6;1;Jerv;6;5;1;0;14;5;9;16;2.667
6;2;Brattvag;6;5;0;1;11;3;8;15;2.5
6;3;Mjondalen;6;4;1;1;14;7;7;13;2.167
6;4;Halden;6;4;1;1;8;5;3;13;2.167
6;5;Sotra;6;3;2;1;15;7;8;11;1.833
6;6;Bjarg;6;3;1;2;10;8;2;10;1.667
6;7;Notodden;6;2;2;2;10;6;4;8;1.333
6;8;Traeff;6;2;2;2;9;10;-1;8;1.333
6;9;Sandviken;6;2;1;3;7;9;-2;7;1.167
6;10;Pors;6;2;1;3;4;7;-3;7;1.167
6;11;Lysekloster;6;1;3;2;10;10;0;6;1.0
6;12;Arendal;6;0;2;4;4;13;-9;2;0.333
6;13;Vidar;6;0;1;5;2;15;-13;1;0.167
6;14;Eik-Tonsberg;6;0;0;6;3;16;-13;0;0.0
7;1;Jerv;7;6;1;0;16;6;10;19;2.714
7;2;Brattvag;7;6;0;1;17;5;12;18;2.571
7;3;Mjondalen;7;5;1;1;16;8;8;16;2.286
7;4;Sotra;7;4;2;1;18;8;10;14;2.0
7;5;Halden;7;4;2;1;8;5;3;14;2.0
7;6;Notodden;7;3;2;2;12;7;5;11;1.571
7;7;Traeff;7;3;2;2;13;10;3;11;1.571
7;8;Bjarg;7;3;1;3;12;14;-2;10;1.429
7;9;Sandviken;7;2;2;3;7;9;-2;8;1.143
7;10;Pors;7;2;1;4;5;9;-4;7;1.0
7;11;Lysekloster;7;1;3;3;10;14;-4;6;0.857
7;12;Arendal;7;0;2;5;5;15;-10;2;0.286
7;13;Vidar;7;0;1;6;3;18;-15;1;0.143
7;14;Eik-Tonsberg;7;0;0;7;4;18;-14;0;0.0
8;1;Jerv;8;7;1;0;18;7;11;22;2.75
8;2;Brattvag;8;7;0;1;19;5;14;21;2.625
8;3;Mjondalen;8;6;1;1;20;8;12;19;2.375
8;4;Sotra;8;4;2;2;19;10;9;14;1.75
8;5;Halden;8;4;2;2;9;7;2;14;1.75
8;6;Bjarg;8;4;1;3;14;15;-1;13;1.625
8;7;Traeff;8;3;3;2;16;13;3;12;1.5
8;8;Notodden;8;3;2;3;12;9;3;11;1.375
8;9;Pors;8;2;2;4;8;12;-4;8;1.0
8;10;Sandviken;8;2;2;4;7;13;-6;8;1.0
8;11;Lysekloster;8;1;4;3;11;15;-4;7;0.875
8;12;Arendal;8;0;3;5;6;16;-10;3;0.375
8;13;Eik-Tonsberg;8;1;0;7;7;19;-12;3;0.375
8;14;Vidar;8;0;1;7;4;21;-17;1;0.125
9;1;Jerv;9;7;2;0;18;7;11;23;2.556
9;2;Brattvag;9;7;0;2;19;6;13;21;2.333
9;3;Mjondalen;9;6;1;2;20;9;11;19;2.111
9;4;Halden;9;5;2;2;13;7;6;17;1.889
9;5;Bjarg;9;5;1;3;16;15;1;16;1.778
9;6;Sotra;9;4;3;2;20;11;9;15;1.667
9;7;Traeff;9;3;4;2;17;14;3;13;1.444
9;8;Notodden;9;3;3;3;12;9;3;12;1.333
9;9;Pors;9;3;2;4;9;12;-3;11;1.222
9;10;Sandviken;9;3;2;4;8;13;-5;11;1.222
9;11;Lysekloster;9;1;4;4;11;19;-8;7;0.778
9;12;Arendal;9;0;4;5;7;17;-10;4;0.444
9;13;Eik-Tonsberg;9;1;0;8;7;21;-14;3;0.333
9;14;Vidar;9;0;2;7;5;22;-17;2;0.222
10;1;Jerv;10;8;2;0;20;8;12;26;2.6
10;2;Brattvag;10;8;0;2;20;6;14;24;2.4
10;3;Mjondalen;10;6;2;2;23;12;11;20;2.0
10;4;Bjarg;10;6;1;3;19;17;2;19;1.9
10;5;Halden;10;5;3;2;16;10;6;18;1.8
10;6;Sotra;10;4;3;3;20;12;8;15;1.5
10;7;Notodden;10;4;3;3;14;9;5;15;1.5
10;8;Traeff;10;3;4;3;19;17;2;13;1.3
10;9;Pors;10;3;3;4;10;13;-3;12;1.2
10;10;Sandviken;10;3;2;5;9;15;-6;11;1.1
10;11;Lysekloster;10;1;4;5;11;21;-10;7;0.7
10;12;Arendal;10;0;5;5;7;17;-10;5;0.5
10;13;Eik-Tonsberg;10;1;1;8;7;21;-14;4;0.4
10;14;Vidar;10;0;3;7;6;23;-17;3;0.3
11;1;Jerv;11;9;2;0;22;9;13;29;2.636
11;2;Brattvag;11;8;0;3;21;8;13;24;2.182
11;3;Mjondalen;11;7;2;2;25;13;12;23;2.091
11;4;Bjarg;11;7;1;3;22;18;4;22;2.0
11;5;Halden;11;6;3;2;18;11;7;21;1.909
11;6;Sotra;11;4;3;4;21;14;7;15;1.364
11;7;Notodden;11;4;3;4;15;11;4;15;1.364
11;8;Pors;11;4;3;4;12;13;-1;15;1.364
11;9;Traeff;11;3;4;4;20;20;0;13;1.182
11;10;Sandviken;11;3;2;6;11;18;-7;11;1.0
11;11;Lysekloster;11;2;4;5;14;23;-9;10;0.909
11;12;Arendal;11;1;5;5;10;18;-8;8;0.727
11;13;Eik-Tonsberg;11;1;1;9;7;23;-16;4;0.364
11;14;Vidar;11;0;3;8;7;26;-19;3;0.273
12;1;Jerv;11;9;2;0;22;9;13;29;2.636
12;2;Mjondalen;12;8;2;2;26;13;13;26;2.167
12;3;Brattvag;12;8;1;3;22;9;13;25;2.083
12;4;Halden;12;7;3;2;22;13;9;24;2.0
12;5;Bjarg;12;7;1;4;22;19;3;22;1.833
12;6;Notodden;12;5;3;4;19;11;8;18;1.5
12;7;Traeff;12;4;4;4;23;21;2;16;1.333
12;8;Sotra;11;4;3;4;21;14;7;15;1.364
12;9;Pors;12;4;3;5;14;17;-3;15;1.25
12;10;Arendal;12;2;5;5;14;20;-6;11;0.917
12;11;Lysekloster;12;2;5;5;15;24;-9;11;0.917
12;12;Sandviken;12;3;2;7;11;22;-11;11;0.917
12;13;Eik-Tonsberg;12;1;1;10;8;26;-18;4;0.333
12;14;Vidar;12;0;3;9;9;30;-21;3;0.25
