Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
3;12;Staffanstorp United;3;0;1;2;2;7;-5;1;0.333
3;13;Lilla Torg;3;0;1;2;1;8;-7;1;0.333
3;14;IFK Karlshamn;3;0;0;3;2;6;-4;0;0.0
4;1;Oskarshamn;4;4;0;0;11;3;8;12;3.0
4;2;Karlskrona;4;3;1;0;9;3;6;10;2.5
4;3;Vaxjo Norra;4;3;1;0;6;3;3;10;2.5
4;4;Solvesborgs;4;2;0;2;11;8;3;6;1.5
4;5;Linero IF;4;2;0;2;6;5;1;6;1.5
4;6;Nosaby;4;1;3;0;5;4;1;6;1.5
4;7;Torns;4;2;0;2;7;7;0;6;1.5
4;8;IFK Trelleborg;4;1;2;1;4;3;1;5;1.25
4;9;Rappe GOIF;4;1;2;1;5;5;0;5;1.25
4;10;IFK Berga;4;1;1;2;5;7;-2;4;1.0
4;11;Lilla Torg;4;1;1;2;2;8;-6;4;1.0
4;12;Osterlen;4;1;0;3;4;7;-3;3;0.75
4;13;Staffanstorp United;4;0;1;3;4;11;-7;1;0.25
4;14;IFK Karlshamn;4;0;0;4;2;7;-5;0;0.0
5;1;Oskarshamn;5;4;1;0;12;4;8;13;2.6
5;2;Vaxjo Norra;5;4;1;0;10;3;7;13;2.6
5;3;Karlskrona;5;3;1;1;9;7;2;10;2.0
5;4;Linero IF;5;3;0;2;10;5;5;9;1.8
5;5;Nosaby;5;2;3;0;8;5;3;9;1.8
5;6;IFK Trelleborg;5;2;2;1;6;4;2;8;1.6
5;7;Solvesborgs;5;2;0;3;13;11;2;6;1.2
5;8;Torns;5;2;0;3;8;10;-2;6;1.2
5;9;Osterlen;5;2;0;3;6;8;-2;6;1.2
5;10;Rappe GOIF;5;1;2;2;6;7;-1;5;1.0
5;11;IFK Berga;5;1;2;2;6;8;-2;5;1.0
5;12;Staffanstorp United;5;1;1;3;7;13;-6;4;0.8
5;13;Lilla Torg;5;1;1;3;2;12;-10;4;0.8
5;14;IFK Karlshamn;5;0;0;5;3;9;-6;0;0.0
6;1;Vaxjo Norra;6;4;2;0;11;4;7;14;2.333
6;2;Oskarshamn;6;4;1;1;12;8;4;13;2.167
6;3;Karlskrona;6;4;1;1;10;7;3;13;2.167
6;4;Nosaby;6;3;3;0;12;5;7;12;2.0
6;5;Linero IF;6;4;0;2;12;6;6;12;2.0
6;6;IFK Trelleborg;6;3;2;1;11;5;6;11;1.833
6;7;Osterlen;6;2;1;3;6;8;-2;7;1.167
6;8;Staffanstorp United;6;2;1;3;9;14;-5;7;1.167
6;9;Solvesborgs;6;2;0;4;13;12;1;6;1.0
6;10;IFK Berga;6;1;3;2;7;9;-2;6;1.0
6;11;Torns;6;2;0;4;9;15;-6;6;1.0
6;12;Rappe GOIF;6;1;2;3;7;9;-2;5;0.833
6;13;Lilla Torg;6;1;2;3;2;12;-10;5;0.833
6;14;IFK Karlshamn;6;0;0;6;4;11;-7;0;0.0
7;1;Oskarshamn;7;5;1;1;18;9;9;16;2.286
7;2;Karlskrona;7;5;1;1;12;8;4;16;2.286
7;3;Linero IF;7;5;0;2;15;6;9;15;2.143
7;4;Vaxjo Norra;7;4;3;0;12;5;7;15;2.143
7;5;IFK Trelleborg;7;4;2;1;12;5;7;14;2.0
7;6;Nosaby;7;3;3;1;12;8;4;12;1.714
7;7;IFK Berga;7;2;3;2;9;10;-1;9;1.286
7;8;Osterlen;7;2;1;4;7;10;-3;7;1.0
7;9;Staffanstorp United;7;2;1;4;10;16;-6;7;1.0
7;10;Solvesborgs;7;2;0;5;13;13;0;6;0.857
7;11;Lilla Torg;7;1;3;3;3;13;-10;6;0.857
7;12;Torns;7;2;0;5;10;21;-11;6;0.857
7;13;Rappe GOIF;7;1;2;4;8;11;-3;5;0.714
7;14;IFK Karlshamn;7;1;0;6;6;12;-6;3;0.429
8;1;Oskarshamn;8;6;1;1;23;10;13;19;2.375
8;2;Vaxjo Norra;8;5;3;0;14;6;8;18;2.25
8;3;Karlskrona;8;5;2;1;13;9;4;17;2.125
8;4;Linero IF;8;5;0;3;16;8;8;15;1.875
8;5;IFK Trelleborg;8;4;3;1;13;6;7;15;1.875
8;6;Nosaby;8;4;3;1;14;8;6;15;1.875
8;7;IFK Berga;8;3;3;2;15;10;5;12;1.5
8;8;Lilla Torg;8;2;3;3;5;13;-8;9;1.125
8;9;Osterlen;8;2;2;4;8;11;-3;8;1.0
8;10;Staffanstorp United;8;2;2;4;11;17;-6;8;1.0
8;11;Solvesborgs;8;2;0;6;13;15;-2;6;0.75
8;12;Torns;8;2;0;6;10;23;-13;6;0.75
8;13;Rappe GOIF;8;1;2;5;8;17;-9;5;0.625
8;14;IFK Karlshamn;8;1;0;7;7;17;-10;3;0.375
9;1;Vaxjo Norra;9;6;3;0;16;7;9;21;2.333
9;2;Karlskrona;9;6;2;1;16;9;7;20;2.222
9;3;Oskarshamn;9;6;1;2;23;13;10;19;2.111
9;4;Linero IF;9;6;0;3;18;9;9;18;2.0
9;5;IFK Trelleborg;9;4;3;2;14;8;6;15;1.667
9;6;Nosaby;9;4;3;2;14;13;1;15;1.667
9;7;IFK Berga;9;3;3;3;16;12;4;12;1.333
9;8;Lilla Torg;9;3;3;3;7;14;-7;12;1.333
9;9;Staffanstorp United;9;3;2;4;16;17;-1;11;1.222
9;10;Solvesborgs;9;3;0;6;15;16;-1;9;1.0
9;11;Torns;9;3;0;6;12;24;-12;9;1.0
9;12;Osterlen;9;2;2;5;9;13;-4;8;0.889
9;13;Rappe GOIF;9;1;2;6;9;19;-10;5;0.556
9;14;IFK Karlshamn;9;1;0;8;8;19;-11;3;0.333
10;1;Karlskrona;10;6;3;1;17;10;7;21;2.1
10;2;Vaxjo Norra;10;6;3;1;16;9;7;21;2.1
10;3;Oskarshamn;10;6;2;2;24;14;10;20;2.0
10;4;Linero IF;10;6;0;4;19;11;8;18;1.8
10;5;IFK Trelleborg;10;4;4;2;15;9;6;16;1.6
10;6;Nosaby;10;4;4;2;16;15;1;16;1.6
10;7;IFK Berga;10;4;3;3;19;14;5;15;1.5
10;8;Lilla Torg;10;3;4;3;8;15;-7;13;1.3
10;9;Torns;10;4;0;6;14;25;-11;12;1.2
10;10;Osterlen;10;3;2;5;12;14;-2;11;1.1
10;11;Staffanstorp United;10;3;2;5;17;20;-3;11;1.1
10;12;Solvesborgs;10;3;0;7;17;19;-2;9;0.9
10;13;Rappe GOIF;10;2;2;6;11;19;-8;8;0.8
10;14;IFK Karlshamn;10;1;1;8;10;21;-11;4;0.4
11;1;Vaxjo Norra;11;6;4;1;18;11;7;22;2.0
11;2;Oskarshamn;11;6;3;2;25;15;10;21;1.909
11;3;Linero IF;11;7;0;4;20;11;9;21;1.909
11;4;Karlskrona;11;6;3;2;18;13;5;21;1.909
11;5;IFK Trelleborg;11;5;4;2;16;9;7;19;1.727
11;6;Nosaby;11;5;4;2;19;16;3;19;1.727
11;7;IFK Berga;11;4;3;4;19;15;4;15;1.364
11;8;Torns;11;5;0;6;17;26;-9;15;1.364
11;9;Lilla Torg;11;3;4;4;8;17;-9;13;1.182
11;10;Osterlen;11;3;3;5;13;15;-2;12;1.091
11;11;Staffanstorp United;11;3;3;5;19;22;-3;12;1.091
11;12;Solvesborgs;11;3;0;8;18;22;-4;9;0.818
11;13;Rappe GOIF;11;2;2;7;11;20;-9;8;0.727
11;14;IFK Karlshamn;11;2;1;8;12;21;-9;7;0.636
12;1;Karlskrona;12;7;3;2;22;15;7;24;2.0
12;2;Vaxjo Norra;12;6;5;1;19;12;7;23;1.917
12;3;Oskarshamn;12;6;3;3;25;16;9;21;1.75
12;4;Linero IF;12;7;0;5;22;15;7;21;1.75
12;5;IFK Trelleborg;12;5;5;2;17;10;7;20;1.667
12;6;Nosaby;12;5;4;3;20;18;2;19;1.583
12;7;IFK Berga;12;5;3;4;23;16;7;18;1.5
12;8;Osterlen;12;4;3;5;15;16;-1;15;1.25
12;9;Torns;12;5;0;7;18;30;-12;15;1.25
12;10;Lilla Torg;12;3;5;4;8;17;-9;14;1.167
12;11;Staffanstorp United;12;3;4;5;19;22;-3;13;1.083
12;12;Solvesborgs;12;4;0;8;20;22;-2;12;1.0
12;13;Rappe GOIF;12;3;2;7;12;20;-8;11;0.917
12;14;IFK Karlshamn;12;2;1;9;12;23;-11;7;0.583
13;1;Karlskrona;13;8;3;2;25;16;9;27;2.077
13;2;Oskarshamn;13;7;3;3;27;16;11;24;1.846
13;3;IFK Trelleborg;13;6;5;2;19;11;8;23;1.769
13;4;Vaxjo Norra;13;6;5;2;19;14;5;23;1.769
13;5;Linero IF;13;7;1;5;25;18;7;22;1.692
13;6;Nosaby;13;5;5;3;23;21;2;20;1.538
13;7;IFK Berga;13;5;3;5;24;18;6;18;1.385
13;8;Osterlen;13;5;3;5;18;18;0;18;1.385
13;9;Lilla Torg;13;3;6;4;11;20;-9;15;1.154
13;10;Torns;13;5;0;8;20;33;-13;15;1.154
13;11;Staffanstorp United;13;3;5;5;22;25;-3;14;1.077
13;12;Solvesborgs;13;4;1;8;21;23;-2;13;1.0
13;13;Rappe GOIF;13;3;3;7;13;21;-8;12;0.923
13;14;IFK Karlshamn;13;2;1;10;13;26;-13;7;0.538
14;1;Karlskrona;14;9;3;2;28;16;12;30;2.143
14;2;Linero IF;14;8;1;5;28;19;9;25;1.786
14;3;Oskarshamn;14;7;3;4;27;17;10;24;1.714
14;4;IFK Trelleborg;13;6;5;2;19;11;8;23;1.769
14;5;Vaxjo Norra;13;6;5;2;19;14;5;23;1.769
14;6;Nosaby;13;5;5;3;23;21;2;20;1.538
14;7;IFK Berga;13;5;3;5;24;18;6;18;1.385
14;8;Osterlen;14;5;3;6;18;21;-3;18;1.286
14;9;Lilla Torg;14;4;6;4;15;20;-5;18;1.286
14;10;Staffanstorp United;14;4;5;5;26;26;0;17;1.214
14;11;Solvesborgs;14;5;1;8;22;23;-1;16;1.143
14;12;Torns;14;5;0;9;20;37;-17;15;1.071
14;13;Rappe GOIF;14;3;3;8;14;25;-11;12;0.857
14;14;IFK Karlshamn;14;2;1;11;14;29;-15;7;0.5
