Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
14;4;Brooke House;6;1;3;2;6;9;-3;6;1.0
14;5;Shark Coast;6;1;3;2;7;11;-4;6;1.0
14;6;Inter Gainesville;4;1;1;2;2;6;-4;4;1.0
15;1;Nona;6;2;4;0;9;4;5;10;1.667
15;2;Brave SC;5;2;3;0;10;3;7;9;1.8
15;3;Sporting Jax 2;7;1;4;2;3;4;-1;7;1.0
15;4;Brooke House;7;1;4;2;6;9;-3;7;1.0
15;5;Shark Coast;7;1;4;2;8;12;-4;7;1.0
15;6;Inter Gainesville;4;1;1;2;2;6;-4;4;1.0
16;1;Nona;6;2;4;0;9;4;5;10;1.667
16;2;Brooke House;8;2;4;2;11;12;-1;10;1.25
16;3;Brave SC;5;2;3;0;10;3;7;9;1.8
16;4;Sporting Jax 2;7;1;4;2;3;4;-1;7;1.0
16;5;Shark Coast;8;1;4;3;11;17;-6;7;0.875
16;6;Inter Gainesville;4;1;1;2;2;6;-4;4;1.0
17;1;Nona;6;2;4;0;9;4;5;10;1.667
17;2;Brooke House;8;2;4;2;11;12;-1;10;1.25
17;3;Brave SC;5;2;3;0;10;3;7;9;1.8
17;4;Sporting Jax 2;8;1;5;2;3;4;-1;8;1.0
17;5;Shark Coast;8;1;4;3;11;17;-6;7;0.875
17;6;Inter Gainesville;5;1;2;2;2;6;-4;5;1.0
18;1;Brave SC;6;3;3;0;12;4;8;12;2.0
18;2;Nona;7;2;4;1;10;6;4;10;1.429
18;3;Brooke House;8;2;4;2;11;12;-1;10;1.25
18;4;Sporting Jax 2;8;1;5;2;3;4;-1;8;1.0
18;5;Shark Coast;8;1;4;3;11;17;-6;7;0.875
18;6;Inter Gainesville;5;1;2;2;2;6;-4;5;1.0
19;1;Nona;8;3;4;1;13;6;7;13;1.625
19;2;Brooke House;9;3;4;2;15;13;2;13;1.444
19;3;Brave SC;6;3;3;0;12;4;8;12;2.0
19;4;Sporting Jax 2;9;1;5;3;3;7;-4;8;0.889
19;5;Shark Coast;8;1;4;3;11;17;-6;7;0.875
19;6;Inter Gainesville;6;1;2;3;3;10;-7;5;0.833
20;1;Brave SC;7;3;4;0;12;4;8;13;1.857
20;2;Nona;8;3;4;1;13;6;7;13;1.625
20;3;Brooke House;9;3;4;2;15;13;2;13;1.444
20;4;Sporting Jax 2;9;1;5;3;3;7;-4;8;0.889
20;5;Shark Coast;9;1;5;3;11;17;-6;8;0.889
20;6;Inter Gainesville;6;1;2;3;3;10;-7;5;0.833
21;1;Nona;9;4;4;1;18;6;12;16;1.778
21;2;Brave SC;7;3;4;0;12;4;8;13;1.857
21;3;Brooke House;10;3;4;3;15;18;-3;13;1.3
21;4;Sporting Jax 2;10;1;6;3;4;8;-4;9;0.9
21;5;Shark Coast;10;1;6;3;12;18;-6;9;0.9
21;6;Inter Gainesville;6;1;2;3;3;10;-7;5;0.833
22;1;Nona;9;4;4;1;18;6;12;16;1.778
22;2;Brave SC;8;4;4;0;16;6;10;16;2.0
22;3;Brooke House;10;3;4;3;15;18;-3;13;1.3
22;4;Sporting Jax 2;10;1;6;3;4;8;-4;9;0.9
22;5;Shark Coast;10;1;6;3;12;18;-6;9;0.9
22;6;Inter Gainesville;7;1;2;4;5;14;-9;5;0.714
