LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Norway_3rdDivision_Group4;Vindbjart;Stabaek 2;75.28;ALTA;13;Engine v1.3 | Squadra alta: Vindbjart (4ª), squadra bassa: Stabaek 2 (11ª) | GF alta: 1.82/gara | GS bassa: 3.00/gara | Profilo ultime 10: 0.87 | Real over index: 0.75;Vindbjart - Stabaek 2;11.08;15.15;20.0;8.67;7.5
Sweden_Superettan;Landskrona;Värnamo;74.56;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Landskrona (4ª), squadra bassa: Värnamo (15ª) | GF alta: 1.62/gara | GS bassa: 2.31/gara | Profilo ultime 10: 0.76 | Real over index: 0.65;Landskrona - Värnamo;14.45;13.46;20.0;7.62;6.5
Finland_Ykkonen;KPV;Keski-Uusimaa;73.99;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Keski-Uusimaa (7ª), squadra bassa: KPV (12ª) | GF alta: 1.80/gara | GS bassa: 3.73/gara | Profilo ultime 10: 0.73 | Real over index: 0.70;KPV - Keski-Uusimaa;13.47;15.0;20.0;7.28;7.0
USA_USLLeagueTwo_NorCal;Glens SC;San Francisco City;73.83;MEDIA-ALTA;20260629;Engine v1.3 | Squadra alta: San Francisco City (1ª), squadra bassa: Glens SC (4ª) | GF alta: 3.33/gara | GS bassa: 1.33/gara | Profilo ultime 10: 0.72 | Real over index: 0.67;Glens SC - San Francisco City;16.01;20.0;12.12;7.21;6.67
Norway_3rdDivision_Group4;Brodd;Haugesund 2;73.05;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Haugesund 2 (9ª), squadra bassa: Brodd (10ª) | GF alta: 2.27/gara | GS bassa: 2.36/gara | Profilo ultime 10: 0.97 | Real over index: 0.90;Brodd - Haugesund 2;1.46;18.94;20.0;9.65;9.0
USA_USLLeagueTwo_Northeast;Seacoast Utd Phantoms;Black Rock;73.01;MEDIA-ALTA;20260629;Engine v1.3 | Squadra alta: Black Rock (5ª), squadra bassa: Seacoast Utd Phantoms (8ª) | GF alta: 1.56/gara | GS bassa: 2.22/gara | Profilo ultime 10: 0.87 | Real over index: 0.78;Seacoast Utd Phantoms - Black Rock;9.98;12.96;20.0;8.71;7.78
Norway_3rdDivision_Group4;Varhaug;Odd 2;72.84;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Varhaug (6ª), squadra bassa: Odd 2 (12ª) | GF alta: 1.73/gara | GS bassa: 2.73/gara | Profilo ultime 10: 0.85 | Real over index: 0.70;Varhaug - Odd 2;9.62;14.39;20.0;8.46;7.0
Iceland_BestaDeildKarla;Hafnarfjordur;Vestmannaeyjar;72.6;MEDIA-ALTA;17;Engine v1.3 | Squadra alta: Vestmannaeyjar (9ª), squadra bassa: Hafnarfjordur (12ª) | GF alta: 1.82/gara | GS bassa: 2.55/gara | Profilo ultime 10: 0.90 | Real over index: 0.80;Hafnarfjordur - Vestmannaeyjar;6.43;15.15;20.0;9.02;8.0
Iceland_BestaDeildKarla;Thor Akureyri;Valur;70.52;MEDIA-ALTA;17;Engine v1.3 | Squadra alta: Valur (5ª), squadra bassa: Thor Akureyri (11ª) | GF alta: 1.67/gara | GS bassa: 2.55/gara | Profilo ultime 10: 0.75 | Real over index: 0.65;Thor Akureyri - Valur;10.84;13.89;20.0;7.51;6.5
Norway_2ndDivision_Group1;Sotra;Jerv;70.2;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Jerv (1ª), squadra bassa: Sotra (8ª) | GF alta: 2.00/gara | GS bassa: 1.27/gara | Profilo ultime 10: 0.78 | Real over index: 0.65;Sotra - Jerv;16.28;16.67;11.57;7.77;6.5
Sweden_Division2_SodraSvealand;Karlslund;Fittja;66.92;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Fittja (8ª), squadra bassa: Karlslund (12ª) | GF alta: 1.92/gara | GS bassa: 1.62/gara | Profilo ultime 10: 0.84 | Real over index: 0.75;Karlslund - Fittja;7.5;16.03;14.69;8.37;7.5
Sweden_Superettan;Norrkoping;Norrby;66.7;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Norrkoping (2ª), squadra bassa: Norrby (14ª) | GF alta: 1.77/gara | GS bassa: 1.54/gara | Profilo ultime 10: 0.63 | Real over index: 0.40;Norrkoping - Norrby;17.16;14.74;13.99;6.35;4.0
Norway_2ndDivision_Group2;Skeid;Trygg/Lade;65.3;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Skeid (11ª), squadra bassa: Trygg/Lade (14ª) | GF alta: 1.18/gara | GS bassa: 2.45/gara | Profilo ultime 10: 0.75 | Real over index: 0.70;Skeid - Trygg/Lade;6.98;9.85;20.0;7.47;7.0
Sweden_Division1_Norra;Umeå;Jarfalla;64.94;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Umeå (8ª), squadra bassa: Jarfalla (13ª) | GF alta: 1.46/gara | GS bassa: 2.00/gara | Profilo ultime 10: 0.86 | Real over index: 0.65;Umeå - Jarfalla;5.5;12.18;18.18;8.58;6.5
Iceland_BestaDeildKarla;Stjarnan;Akureyri;64.57;MEDIA-ALTA;17;Engine v1.3 | Squadra alta: Stjarnan (8ª), squadra bassa: Akureyri (10ª) | GF alta: 1.92/gara | GS bassa: 2.00/gara | Profilo ultime 10: 0.84 | Real over index: 0.65;Stjarnan - Akureyri;1.47;15.97;18.18;8.44;6.5
Norway_2ndDivision_Group2;Stjordals Blink;Junkeren;63.03;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Junkeren (9ª), squadra bassa: Stjordals Blink (10ª) | GF alta: 1.36/gara | GS bassa: 2.00/gara | Profilo ultime 10: 0.88 | Real over index: 0.75;Stjordals Blink - Junkeren;3.19;11.36;18.18;8.79;7.5
Sweden_Division2_SodraSvealand;Ragsved;Forward;61.92;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Forward (6ª), squadra bassa: Ragsved (7ª) | GF alta: 1.85/gara | GS bassa: 1.62/gara | Profilo ultime 10: 0.90 | Real over index: 0.75;Ragsved - Forward;1.33;15.38;14.69;9.03;7.5
Sweden_Superettan;Sandviken;Helsingborg;58.2;MEDIA;15;Engine v1.3 | Squadra alta: Helsingborg (9ª), squadra bassa: Sandviken (11ª) | GF alta: 1.67/gara | GS bassa: 1.38/gara | Profilo ultime 10: 0.84 | Real over index: 0.65;Sandviken - Helsingborg;2.8;13.89;12.59;8.43;6.5
Sweden_Division2_SodraSvealand;Orebro Syr.;Syrianska;57.18;MEDIA;15;Engine v1.3 | Squadra alta: Orebro Syr. (11ª), squadra bassa: Syrianska (13ª) | GF alta: 1.00/gara | GS bassa: 2.46/gara | Profilo ultime 10: 0.73 | Real over index: 0.60;Orebro Syr. - Syrianska;1.92;8.33;20.0;7.31;6.0
Finland_Ykkosliiga;KaPa;JaPS;47.65;MEDIA;13;Engine v1.3 | Squadra alta: JaPS (6ª), squadra bassa: KaPa (8ª) | GF alta: 0.89/gara | GS bassa: 1.45/gara | Profilo ultime 10: 0.55 | Real over index: 0.47;KaPa - JaPS;5.08;7.41;13.22;5.45;4.67
