PredictionDate;AlgorithmVersion;LeagueId;Round;Home;Away;Match;Score;Band;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;HG;AG;Goals;Over25;BTTS
2026-07-08;1.3.0;USA_USLLeagueTwo_SouthCentral_2026;20;Apotheos;Dothan United;Apotheos - Dothan United;76.77;ALTA;Engine v1.3 | Squadra alta: Dothan United (2ª), squadra bassa: Apotheos (5ª) | GF alta: 2.20/gara | GS bassa: 1.90/gara | Profilo ultime 10: 0.72 | Real over index: 0.60;17.2;18.33;;;17.27;7.25;6.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Southwest_2026;27;City SC;AMSG FC;City SC - AMSG FC;76.68;ALTA;Engine v1.3 | Squadra alta: City SC (6ª), squadra bassa: AMSG FC (8ª) | GF alta: 1.73/gara | GS bassa: 3.30/gara | Profilo ultime 10: 0.88 | Real over index: 0.90;11.65;14.39;;;20.0;8.81;9.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Metropolitan_2026;25;Manhattan;New Jersey Copa;Manhattan - New Jersey Copa;76.48;ALTA;Engine v1.3 | Squadra alta: Manhattan (6ª), squadra bassa: New Jersey Copa (7ª) | GF alta: 2.30/gara | GS bassa: 2.50/gara | Profilo ultime 10: 0.92 | Real over index: 0.85;5.62;19.17;;;20.0;9.19;8.5;;;;;;;;
2026-07-08;1.3.0;Kazakhstan_FirstLeague_2026;22;Akademiya Ontustik;Arys;Akademiya Ontustik - Arys;74.83;MEDIA-ALTA;Engine v1.3 | Squadra alta: Akademiya Ontustik (5ª), squadra bassa: Arys (12ª) | GF alta: 1.50/gara | GS bassa: 2.25/gara | Profilo ultime 10: 0.78 | Real over index: 0.70;14.47;12.5;;;20.0;7.81;7.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Heartland_2026;23;Rochester FC;St. Croix;Rochester FC - St. Croix;74.4;MEDIA-ALTA;Engine v1.3 | Squadra alta: St. Croix (5ª), squadra bassa: Rochester FC (8ª) | GF alta: 2.00/gara | GS bassa: 3.56/gara | Profilo ultime 10: 0.86 | Real over index: 0.89;7.97;16.67;;;20.0;8.63;8.94;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Southeast_2026;25;Brave SC;Inter Gainesville;Brave SC - Inter Gainesville;73.4;MEDIA-ALTA;Engine v1.3 | Squadra alta: Brave SC (1ª), squadra bassa: Inter Gainesville (6ª) | GF alta: 2.00/gara | GS bassa: 1.88/gara | Profilo ultime 10: 0.71 | Real over index: 0.61;16.28;16.67;;;17.05;7.14;6.12;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Northeast_2026;29;Black Rock;Boston Bolts;Black Rock - Boston Bolts;73.29;MEDIA-ALTA;Engine v1.3 | Squadra alta: Black Rock (4ª), squadra bassa: Boston Bolts (8ª) | GF alta: 1.75/gara | GS bassa: 2.17/gara | Profilo ultime 10: 0.82 | Real over index: 0.70;9.78;14.58;;;19.7;8.23;7.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_MidSouth_2026;18;Jackson Boom;Hattiesburg;Jackson Boom - Hattiesburg;72.62;MEDIA-ALTA;Engine v1.3 | Squadra alta: Hattiesburg (5ª), squadra bassa: Jackson Boom (8ª) | GF alta: 1.89/gara | GS bassa: 2.80/gara | Profilo ultime 10: 0.73 | Real over index: 0.80;13.38;15.74;;;20.0;7.33;8.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Heartland_2026;23;RKC SC;Chicago Dutch Lions;RKC SC - Chicago Dutch Lions;72.12;MEDIA-ALTA;Engine v1.3 | Squadra alta: Chicago Dutch Lions (3ª), squadra bassa: RKC SC (7ª) | GF alta: 2.10/gara | GS bassa: 1.60/gara | Profilo ultime 10: 0.78 | Real over index: 0.70;12.43;17.5;;;14.55;7.81;7.0;;;;;;;;
2026-07-08;1.3.0;Bolivia_DivisionProfesional_2026;11;Real Oruro;Universitario de Vinto;Real Oruro - Universitario de Vinto;71.73;MEDIA-ALTA;Engine v1.3 | Squadra alta: Universitario de Vinto (8ª), squadra bassa: Real Oruro (14ª) | GF alta: 1.75/gara | GS bassa: 2.33/gara | Profilo ultime 10: 0.88 | Real over index: 0.73;7.05;14.58;;;20.0;8.8;7.29;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_MidAtlantic_2026;28;Reading;Philadelphia Lone Star;Reading - Philadelphia Lone Star;71.36;MEDIA-ALTA;Engine v1.3 | Squadra alta: Reading (5ª), squadra bassa: Philadelphia Lone Star (7ª) | GF alta: 2.00/gara | GS bassa: 2.58/gara | Profilo ultime 10: 0.90 | Real over index: 0.80;3.73;16.67;;;20.0;8.96;8.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_SouthAtlantic_2026;36;Salem City;Tobacco Road;Salem City - Tobacco Road;71.18;MEDIA-ALTA;Engine v1.3 | Squadra alta: Salem City (8ª), squadra bassa: Tobacco Road (9ª) | GF alta: 1.83/gara | GS bassa: 2.50/gara | Profilo ultime 10: 0.92 | Real over index: 0.80;4.74;15.28;;;20.0;9.16;8.0;;;;;;;;
2026-07-08;1.3.0;Somalia_NationalLeague_2026;18;Jeenyo;Gantaalaha Afgooye;Jeenyo - Gantaalaha Afgooye;69.59;MEDIA-ALTA;Engine v1.3 | Squadra alta: Jeenyo (8ª), squadra bassa: Gantaalaha Afgooye (12ª) | GF alta: 1.69/gara | GS bassa: 4.86/gara | Profilo ultime 10: 0.76 | Real over index: 0.65;9.01;14.06;;;20.0;7.6;6.5;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Southwest_2026;27;Ventura;Stars FC;Ventura - Stars FC;69.4;MEDIA-ALTA;Engine v1.3 | Squadra alta: Ventura (1ª), squadra bassa: Stars FC (4ª) | GF alta: 2.90/gara | GS bassa: 1.50/gara | Profilo ultime 10: 0.76 | Real over index: 0.60;11.88;20.0;;;13.64;7.65;6.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Chesapeake_2026;26;Virginia Beach;Annapolis Blues;Virginia Beach - Annapolis Blues;68.14;MEDIA-ALTA;Engine v1.3 | Squadra alta: Virginia Beach (2ª), squadra bassa: Annapolis Blues (6ª) | GF alta: 2.25/gara | GS bassa: 1.50/gara | Profilo ultime 10: 0.85 | Real over index: 0.70;6.26;18.75;;;13.64;8.5;7.0;;;;;;;;
2026-07-08;1.3.0;Finland_Kakkonen_GroupB_2026;12;MuSa;GrIFK;MuSa - GrIFK;67.83;MEDIA-ALTA;Engine v1.3 | Squadra alta: GrIFK (6ª), squadra bassa: MuSa (9ª) | GF alta: 1.30/gara | GS bassa: 3.27/gara | Profilo ultime 10: 0.70 | Real over index: 0.50;11.67;10.83;;;20.0;6.97;5.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_SouthFlorida_2026;18;Fort Lauderdale;Weston;Fort Lauderdale - Weston;67.52;MEDIA-ALTA;Engine v1.3 | Squadra alta: Fort Lauderdale (1ª), squadra bassa: Weston (3ª) | GF alta: 2.00/gara | GS bassa: 1.67/gara | Profilo ultime 10: 0.76 | Real over index: 0.58;13.14;16.67;;;15.15;7.58;5.83;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_SouthAtlantic_2026;36;SC United Bantams;Charlotte Independ. 2;SC United Bantams - Charlotte Independ. 2;66.66;MEDIA-ALTA;Engine v1.3 | Squadra alta: Charlotte Independ. 2 (2ª), squadra bassa: SC United Bantams (5ª) | GF alta: 1.92/gara | GS bassa: 1.83/gara | Profilo ultime 10: 0.79 | Real over index: 0.65;9.46;15.97;;;16.67;7.92;6.5;;;;;;;;
2026-07-08;1.3.0;Kazakhstan_FirstLeague_2026;22;Aktobe 2;Khan Tengri;Aktobe 2 - Khan Tengri;66.33;MEDIA-ALTA;Engine v1.3 | Squadra alta: Khan Tengri (6ª), squadra bassa: Aktobe 2 (10ª) | GF alta: 1.33/gara | GS bassa: 3.08/gara | Profilo ultime 10: 0.82 | Real over index: 0.75;5.55;11.11;;;20.0;8.17;7.5;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueOne_2026;23;New York Cosmos;FC Naples;New York Cosmos - FC Naples;66.0;MEDIA-ALTA;Engine v1.3 | Squadra alta: FC Naples (12ª), squadra bassa: New York Cosmos (17ª) | GF alta: 1.12/gara | GS bassa: 2.54/gara | Profilo ultime 10: 0.77 | Real over index: 0.75;7.4;9.38;;;20.0;7.72;7.5;;;;;;;;
2026-07-08;1.3.0;Kazakhstan_FirstLeague_2026;22;Jaiyq;Tobol 2;Jaiyq - Tobol 2;65.81;MEDIA-ALTA;Engine v1.3 | Squadra alta: Jaiyq (9ª), squadra bassa: Tobol 2 (13ª) | GF alta: 0.83/gara | GS bassa: 3.08/gara | Profilo ultime 10: 0.79 | Real over index: 0.75;9.52;6.94;;;20.0;7.85;7.5;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Heartland_2026;23;River Light;Rockford Raptors;River Light - Rockford Raptors;65.4;MEDIA-ALTA;Engine v1.3 | Squadra alta: Rockford Raptors (4ª), squadra bassa: River Light (6ª) | GF alta: 1.70/gara | GS bassa: 1.88/gara | Profilo ultime 10: 0.92 | Real over index: 0.79;3.12;14.17;;;17.05;9.19;7.88;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_MidSouth_2026;18;Mississippi Brilla;Louisiana;Mississippi Brilla - Louisiana;65.16;MEDIA-ALTA;Engine v1.3 | Squadra alta: Louisiana (2ª), squadra bassa: Mississippi Brilla (3ª) | GF alta: 2.30/gara | GS bassa: 1.50/gara | Profilo ultime 10: 0.86 | Real over index: 0.75;2.24;19.17;;;13.64;8.62;7.5;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Metropolitan_2026;25;Cedar;Ironbound SC;Cedar - Ironbound SC;64.4;MEDIA-ALTA;Engine v1.3 | Squadra alta: Ironbound SC (2ª), squadra bassa: Cedar (5ª) | GF alta: 2.33/gara | GS bassa: 1.11/gara | Profilo ultime 10: 0.74 | Real over index: 0.50;8.92;19.44;;;10.1;7.35;5.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_LoneStar_2026;25;Laredo Heat;GFI Woodlands;Laredo Heat - GFI Woodlands;63.51;MEDIA-ALTA;Engine v1.3 | Squadra alta: Laredo Heat (1ª), squadra bassa: GFI Woodlands (2ª) | GF alta: 2.64/gara | GS bassa: 1.55/gara | Profilo ultime 10: 0.77 | Real over index: 0.65;5.3;20.0;;;14.05;7.72;6.5;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_MidAtlantic_2026;28;Ocean City;LVU Rush;Ocean City - LVU Rush;63.29;MEDIA-ALTA;Engine v1.3 | Squadra alta: Ocean City (1ª), squadra bassa: LVU Rush (2ª) | GF alta: 3.08/gara | GS bassa: 1.33/gara | Profilo ultime 10: 0.82 | Real over index: 0.80;5.73;20.0;;;12.12;8.2;8.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_SouthAtlantic_2026;36;North Carolina FC U23;Charlotte Eagles;North Carolina FC U23 - Charlotte Eagles;60.28;MEDIA-ALTA;Engine v1.3 | Squadra alta: North Carolina FC U23 (6ª), squadra bassa: Charlotte Eagles (7ª) | GF alta: 1.64/gara | GS bassa: 1.62/gara | Profilo ultime 10: 0.75 | Real over index: 0.60;4.5;13.64;;;14.69;7.46;6.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_SouthCentral_2026;20;Montgomery United;Columbus United;Montgomery United - Columbus United;60.05;MEDIA-ALTA;Engine v1.3 | Squadra alta: Columbus United (3ª), squadra bassa: Montgomery United (4ª) | GF alta: 1.30/gara | GS bassa: 1.90/gara | Profilo ultime 10: 0.83 | Real over index: 0.65;3.19;10.83;;;17.27;8.25;6.5;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_SouthAtlantic_2026;36;Wake FC;Port City;Wake FC - Port City;59.93;MEDIA;Engine v1.3 | Squadra alta: Wake FC (10ª), squadra bassa: Port City (11ª) | GF alta: 1.08/gara | GS bassa: 2.42/gara | Profilo ultime 10: 0.77 | Real over index: 0.90;2.36;9.03;;;20.0;7.68;9.0;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_MidAtlantic_2026;28;RC New Jersey;West Chester Utd;RC New Jersey - West Chester Utd;59.65;MEDIA;Engine v1.3 | Squadra alta: RC New Jersey (4ª), squadra bassa: West Chester Utd (6ª) | GF alta: 1.67/gara | GS bassa: 1.64/gara | Profilo ultime 10: 0.82 | Real over index: 0.65;2.14;13.89;;;14.88;8.24;6.5;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Metropolitan_2026;25;Morris Elite;Westchester Flames;Morris Elite - Westchester Flames;59.48;MEDIA;Engine v1.3 | Squadra alta: Morris Elite (9ª), squadra bassa: Westchester Flames (10ª) | GF alta: 0.90/gara | GS bassa: 3.20/gara | Profilo ultime 10: 0.77 | Real over index: 0.75;2.76;7.5;;;20.0;7.72;7.5;;;;;;;;
2026-07-08;1.3.0;Bhutan_PremierLeague_2026;9;Transport United;BFF Academy U19;Transport United - BFF Academy U19;57.05;MEDIA;Engine v1.3 | Squadra alta: Transport United (5ª), squadra bassa: BFF Academy U19 (6ª) | GF alta: 1.14/gara | GS bassa: 1.86/gara | Profilo ultime 10: 0.74 | Real over index: 0.57;3.58;9.52;;;16.88;7.43;5.71;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueTwo_Ranger_2026;21;West Texas;Lubbock Matadors;West Texas - Lubbock Matadors;53.2;MEDIA;Engine v1.3 | Squadra alta: Lubbock Matadors (4ª), squadra bassa: West Texas (5ª) | GF alta: 1.10/gara | GS bassa: 1.78/gara | Profilo ultime 10: 0.72 | Real over index: 0.58;2.49;9.17;;;16.16;7.16;5.83;;;;;;;;
2026-07-08;1.3.0;USA_USLLeagueOne_2026;23;Greenville;Sarasota Paradise;Greenville - Sarasota Paradise;51.93;MEDIA;Engine v1.3 | Squadra alta: Sarasota Paradise (13ª), squadra bassa: Greenville (15ª) | GF alta: 1.00/gara | GS bassa: 1.75/gara | Profilo ultime 10: 0.66 | Real over index: 0.55;1.76;8.33;;;15.91;6.63;5.5;;;;;;;;
2026-07-08;1.3.0;Bolivia_DivisionProfesional_2026;11;Real Potosi;Academia del Balompie;Real Potosi - Academia del Balompie;50.86;MEDIA;Engine v1.3 | Squadra alta: Academia del Balompie (10ª), squadra bassa: Real Potosi (13ª) | GF alta: 1.71/gara | GS bassa: 0.83/gara | Profilo ultime 10: 0.69 | Real over index: 0.60;4.26;14.29;;;7.58;6.92;5.95;;;;;;;;
2026-07-08;1.3.0;USA_USLChampionship_2026;22;Sacramento Republic;Rhode Island;Sacramento Republic - Rhode Island;49.04;MEDIA;Engine v1.3 | Squadra alta: Rhode Island (18ª), squadra bassa: Sacramento Republic (19ª) | GF alta: 1.83/gara | GS bassa: 1.00/gara | Profilo ultime 10: 0.65 | Real over index: 0.45;0.33;15.28;;;9.09;6.52;4.5;;;;;;;;
2026-07-08;1.3.0;USA_USLChampionship_2026;22;Hartford Athletic;Orange County SC;Hartford Athletic - Orange County SC;48.52;MEDIA;Engine v1.3 | Squadra alta: Orange County SC (2ª), squadra bassa: Hartford Athletic (15ª) | GF alta: 1.53/gara | GS bassa: 0.85/gara | Profilo ultime 10: 0.55 | Real over index: 0.40;8.31;12.78;;;7.69;5.5;4.0;;;;;;;;
