LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Australia_NPL_NSW_U20;WS Wanderers U20;Sydney Olympic U20;83.54;ALTA;23;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;WS Wanderers U20 - Sydney Olympic U20;3.73;11.82;14.0;7.2;10.8
Australia_NPLWesternAustralia;Fremantle City;Bayswater City;83.44;ALTA;17;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Fremantle City - Bayswater City;2.91;11.82;9.55;8.4;10.8
Australia_NPLSouthAustralia;FK Beograd;West Adelaide;83.43;ALTA;17;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;FK Beograd - West Adelaide;2.91;11.08;13.12;8.4;9.6
Finland_Kakkonen_GroupC;TP-47;GBK Kokkola;83.38;ALTA;12;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;TP-47 - GBK Kokkola;0.89;11.23;12.73;8.4;8.4
USA_USLLeagueTwo_GreatForest;Buffalo;Lorain County Leviathan;82.88;ALTA;20260630;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Buffalo - Lorain County Leviathan;2.67;13.0;10.61;8.4;10.67
Australia_WAStateLeague;Murdoch Melville;Floreat Athena;82.47;ALTA;15;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Murdoch Melville - Floreat Athena;5.82;9.71;6.36;10.8;8.4
USA_USLLeagueTwo_LoneStar;Houston FC;Hill Country Lobos;82.22;ALTA;20260631;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Houston FC - Hill Country Lobos;1.0;11.16;14.0;9.33;9.6
Australia_NPLQueensland;Eastern Suburbs;Peninsula;82.03;ALTA;17;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Eastern Suburbs - Peninsula;2.18;11.45;7.56;9.6;9.6
USA_USLLeagueTwo_Southwest;Ventura;AMSG FC;81.93;ALTA;20260630;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Ventura - AMSG FC;8.0;13.0;14.0;8.0;9.33
USA_USLLeagueTwo_Northwest;Tacoma Stars;Snohomish United;81.62;ALTA;20260629;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Tacoma Stars - Snohomish United;3.43;11.28;5.21;9.6;10.8
Australia_SAStateLeague;Cove FC;Adelaide Atletico;81.55;ALTA;17;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Cove FC - Adelaide Atletico;3.64;9.45;9.55;7.2;10.8
Estonia_Esiliiga;FC Tallinn;Nomme Utd U21;81.42;ALTA;19;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;FC Tallinn - Nomme Utd U21;1.78;7.3;14.0;6.0;10.8
Finland_Ykkonen;OLS Oulu;Inter Turku 2;81.41;ALTA;15;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;OLS Oulu - Inter Turku 2;3.64;11.36;14.0;8.4;7.2
Australia_NPLWesternAustralia;Perth Glory U23;Balcatta;80.78;ALTA;17;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Perth Glory U23 - Balcatta;0.73;9.97;14.0;8.4;9.6
Australia_QueenslandPremierLeague;North Star;Redlands;80.64;ALTA;18;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;North Star - Redlands;2.91;5.54;11.14;9.6;9.6
Australia_NPLSouthAustralia;Sturt Lions;Playford Patriots;80.34;ALTA;17;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Sturt Lions - Playford Patriots;2.91;10.71;9.94;7.2;8.4
USA_USLLeagueTwo_MidAtlantic;West Chester Utd;Delaware;80.28;ALTA;20260630;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;West Chester Utd - Delaware;1.0;9.45;12.2;8.4;9.6
Australia_VictoriaPremierLeague2;Goulburn Valley Suns;Moreland City;80.17;ALTA;19;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Goulburn Valley Suns - Moreland City;7.38;12.86;13.92;7.2;8.4
Australia_NPLQueensland;Gold Coast Knights;Moreton City Excelsior;79.93;ALTA;17;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Gold Coast Knights - Moreton City Excelsior;1.45;13.0;9.15;8.4;8.4
USA_USLLeagueTwo_GreatLakes;Ann Arbor;Oakland County;79.75;ALTA;20260630;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Ann Arbor - Oakland County;4.0;9.85;6.36;10.67;8.4
FaroeIslands_1Deild;Fuglafjordur;Vikingur 2;79.55;ALTA;16;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Fuglafjordur - Vikingur 2;2.67;11.82;9.33;8.4;9.6
Australia_NPLTasmania;Ulverstone;Kingborough Lions;79.53;ALTA;14;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Ulverstone - Kingborough Lions;7.11;4.55;5.87;9.6;9.6
Australia_NPLWesternAustralia;Stirling Macedonia;Perth RedStar;79.34;ALTA;17;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Stirling Macedonia - Perth RedStar;2.18;11.82;8.91;9.6;8.4
Belarus_PershayaLiga;Niva Dolbizno;BATE 2;79.16;ALTA;14;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Niva Dolbizno - BATE 2;5.18;12.73;13.71;8.4;7.2
Australia_NPL_NSW_U20;Manly Utd U20;SD Raiders U20;79.04;ALTA;23;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno;Manly Utd U20 - SD Raiders U20;1.6;12.94;12.73;9.6;8.4
Iceland_BestaDeildKarla;Akranes;Breidablik;79.03;ALTA;19;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Akranes - Breidablik;2.18;7.88;12.73;7.2;10.8
Australia_NPLTasmania;Launceston;Launceston United;78.41;ALTA;14;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Launceston - Launceston United;4.44;13.0;14.0;9.6;7.2
USA_USLLeagueTwo_Northwest;Midlakes United;Portland Bangers;77.94;ALTA;20260629;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Midlakes United - Portland Bangers;2.29;9.13;8.68;9.6;7.2
Australia_NPLACT;Canberra White Eagles;Tigers FC;77.39;ALTA;16;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Canberra White Eagles - Tigers FC;7.11;4.55;8.18;9.6;8.4
Australia_VictoriaPremierLeague2;Bayside Argonauts;Essendon Royals SC;77.02;ALTA;19;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Bayside Argonauts - Essendon Royals SC;0.62;12.51;9.55;8.4;8.4
Australia_NPLSouthAustralia;NE Metrostars;West Torrens;76.98;ALTA;17;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;NE Metrostars - West Torrens;0.73;13.0;9.15;9.6;8.4
Australia_NPLSouthAustralia;Adelaide City;Para;76.9;ALTA;17;buon attacco casa, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Adelaide City - Para;6.55;11.45;14.0;6.0;9.6
Belarus_PershayaLiga;BumProm Gomel;Orsha;76.44;ALTA;14;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;BumProm Gomel - Orsha;5.65;12.73;12.2;7.2;8.4
USA_USLLeagueTwo_SouthAtlantic;Hickory;Appalachian;76.03;ALTA;20260631;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Hickory - Appalachian;2.4;13.0;6.36;10.8;8.4
Belarus_PershayaLiga;Soligorsk;Din. Minsk 2;75.91;ALTA;14;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Soligorsk - Din. Minsk 2;0.47;12.73;9.02;8.4;9.6
Estonia_Meistriliiga;Narva;Levadia;75.64;ALTA;19;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Narva - Levadia;8.0;3.82;4.77;7.2;9.6
Finland_Kakkonen_GroupB;Honka;MuSa;75.59;ALTA;12;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Honka - MuSa;7.11;13.0;14.0;7.2;7.2
Australia_SAStateLeague;Adelaide Cobras;Fulham Utd.;75.38;ALTA;17;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Adelaide Cobras - Fulham Utd.;5.09;7.76;9.55;6.0;8.4
Australia_SAStateLeague;Cumberland Utd.;Adelaide Croatia Raiders;75.38;ALTA;17;buon attacco casa, buon attacco trasferta, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Cumberland Utd. - Adelaide Croatia Raiders;3.64;10.34;8.75;6.0;9.6
Australia_WAStateLeague;Kingsley Westside;Nedlands;75.3;ALTA;15;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over esterno;Kingsley Westside - Nedlands;2.18;10.13;7.73;8.4;9.6
Australia_VictoriaPremierLeague2;Malvern;Eastern Lions;75.19;ALTA;19;buon attacco casa, buon attacco trasferta, trend over recente casa, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Malvern - Eastern Lions;4.92;13.0;8.84;8.4;4.8
Australia_NPL_NSW_U20;Sutherland U20;APIA Leichhardt U20;74.72;MEDIA;23;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, alta tendenza BTTS;Sutherland U20 - APIA Leichhardt U20;6.93;10.69;4.55;8.4;7.2
Finland_Veikkausliiga;Jaro;Ilves;74.59;MEDIA;16;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno;Jaro - Ilves;2.18;5.49;12.27;9.6;7.2
Australia_VictoriaPremierLeague;North Sunshine Eagles;Manningham United Blues;74.39;MEDIA;19;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;North Sunshine Eagles - Manningham United Blues;1.85;6.89;12.73;6.0;9.6
Finland_Ykkonen;SalPa;VJS;74.05;MEDIA;15;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;SalPa - VJS;2.18;12.8;7.52;9.6;6.0
Australia_QueenslandPremierLeague;Robina City;Broadbeach Utd.;73.96;MEDIA;18;buon attacco casa, buon attacco trasferta, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Robina City - Broadbeach Utd.;2.91;10.34;5.97;6.0;9.6
Australia_VictoriaPremierLeague;North Geelong;Port Melbourne Sharks;73.94;MEDIA;19;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over interno;North Geelong - Port Melbourne Sharks;4.92;10.78;14.0;10.8;6.0
Belarus_PershayaLiga;Slutsk;Ostrovets;73.8;MEDIA;14;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, buon profilo over interno, alta tendenza BTTS;Slutsk - Ostrovets;5.18;13.0;9.3;8.4;6.0
Sweden_Allsvenskan;Degerfors;Malmo FF;73.64;MEDIA;16;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Degerfors - Malmo FF;1.6;7.09;12.73;7.2;8.4
Australia_NorthernNSWStateLeague;South Cardiff;New Lambton;73.16;MEDIA;14;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;South Cardiff - New Lambton;3.56;5.42;10.08;6.0;8.4
Australia_NPLWesternAustralia;Western Knights;Sorrento;73.13;MEDIA;17;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Western Knights - Sorrento;0.73;10.71;10.74;9.6;8.4
Australia_QueenslandPremierLeague;Brisbane Strikers;Logan Lightning;73.02;MEDIA;18;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta;Brisbane Strikers - Logan Lightning;4.36;13.0;11.93;8.4;7.2
Norway_OBOSLigaen;Hodd;Strömsgodset;72.97;MEDIA;15;buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Hodd - Strömsgodset;3.73;8.18;8.81;7.2;8.4
Australia_NPLTasmania;Devonport;Riverside Olympic;72.91;MEDIA;14;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over esterno;Devonport - Riverside Olympic;1.78;13.0;9.02;9.6;8.4
Australia_NSWLeagueOne;Bankstown City Lions;Dulwich Hill;72.69;MEDIA;22;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over interno, alta tendenza BTTS;Bankstown City Lions - Dulwich Hill;5.87;10.41;11.21;9.6;4.8
USA_USLLeagueTwo_Northeast;Western Mass Pioneers;Black Rock;72.62;MEDIA;20260630;buon attacco casa, buon attacco trasferta, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Western Mass Pioneers - Black Rock;1.78;11.82;7.64;6.0;9.6
USA_USLLeagueTwo_GreatPlains;Menace;Santafe Wanderers;72.43;MEDIA;20260630;buon attacco trasferta, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Menace - Santafe Wanderers;3.2;8.12;8.91;6.0;7.2
Australia_NPLSouthAustralia;Adelaide United U23;Campbelltown City;72.18;MEDIA;17;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno;Adelaide United U23 - Campbelltown City;2.18;8.12;11.53;7.2;9.6
FaroeIslands_1Deild;Runavik 2;FC Suduroy;71.76;MEDIA;16;buon attacco trasferta, difesa trasferta vulnerabile, trend over recente trasferta, alta tendenza BTTS;Runavik 2 - FC Suduroy;2.67;8.37;11.14;6.0;8.4
USA_USLChampionship;Loudoun;Sporting Jax;71.68;MEDIA;21;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Loudoun - Sporting Jax;0.7;6.82;14.0;7.2;8.4
Australia_WAStateLeague;Joondalup;Quinns;71.56;MEDIA;15;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;Joondalup - Quinns;2.18;10.13;12.27;8.4;8.4
Sweden_Allsvenskan;Halmstad;Västerås SK;71.19;MEDIA;16;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Halmstad - Västerås SK;2.13;5.32;14.0;4.8;8.4
Australia_SAStateLeague;Blue Eagles;South Adelaide;71.14;MEDIA;17;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over esterno;Blue Eagles - South Adelaide;3.64;9.45;14.0;8.4;4.8
Australia_NPLVictoria;Hume City;Dandenong City;70.88;MEDIA;19;buon attacco casa, buon attacco trasferta, trend over recente casa, buon profilo over interno, alta tendenza BTTS;Hume City - Dandenong City;3.08;12.8;8.84;8.4;6.0
Australia_NSWLeagueOne;Bulls Academy;Western City Rangers;70.53;MEDIA;22;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, buon profilo over esterno, alta tendenza BTTS;Bulls Academy - Western City Rangers;4.8;10.41;13.03;7.2;4.8
FaroeIslands_1Deild;Sandur;HB Torshavn 2;70.35;MEDIA;16;buon attacco casa, trend over recente casa, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Sandur - HB Torshavn 2;4.44;13.0;9.09;9.6;4.8
Australia_NPLNSW;WS Wanderers U21;Sydney Olympic;70.15;MEDIA;23;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, buon profilo over esterno;WS Wanderers U21 - Sydney Olympic;3.73;11.26;13.64;8.4;6.0
USA_USLChampionship;Indy Eleven;Charleston;69.96;MEDIA;21;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over interno;Indy Eleven - Charleston;2.78;8.6;8.64;7.2;8.4
