MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup
2026-07-16;USA_USLLeagueTwo_PlayOff;Fort Lauderdale;Swarm FC;67.3;MEDIA;1;2026-07-15;buon attacco casa, buon attacco trasferta, trend over recente trasferta, buon profilo over esterno;2.89;10.83;13.0;1.52;7.42;6.0;10.8;2.67;6.67;5.5;2.1.0;USA_USLLeagueTwo_SouthFlorida;USA_USLLeagueTwo_SouthCentral;USA_USLLeagueTwo
2026-07-16;Iceland_Division_1;Afturelding;Leiknir;67.06;MEDIA;22;2026-07-15;buon attacco casa, trend over recente casa;4.36;13.0;7.73;6.17;7.83;7.2;6.0;4.57;4.0;6.2;2.1.0;Iceland_Division_1;Iceland_Division_1;
2026-07-16;USA_USLLeagueOne;Forward Madison;Richmond Kickers;66.57;MEDIA;23;2026-07-15;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;4.5;10.0;5.06;4.9;10.91;7.2;7.2;6.0;5.0;5.8;2.1.0;USA_USLLeagueOne;USA_USLLeagueOne;
2026-07-16;USA_MLSNextPro_EasternConference_NortheastDivision;New England Revolution II;Columbus Crew 2;66.11;MEDIA;21;2026-07-15;buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;1.14;7.6;11.33;4.55;7.95;7.2;9.6;4.44;4.8;7.5;2.1.0;USA_MLSNextPro_EasternConference_NortheastDivision;USA_MLSNextPro_EasternConference_NortheastDivision;
2026-07-16;USA_USLChampionship;Sporting Jax;Pittsburgh;65.46;MEDIA;23;2026-07-15;difesa casa vulnerabile, trend over recente casa, buon profilo over interno;5.22;7.48;6.82;10.0;7.34;9.6;2.4;6.86;3.43;6.31;2.1.0;USA_USLChampionship;USA_USLChampionship;
2026-07-16;USA_USLLeagueOne;Chattanooga Red Wolves;AV Alta;64.95;MEDIA;23;2026-07-15;buon attacco casa, buon attacco trasferta, trend over recente casa, buon profilo over esterno, alta tendenza BTTS;3.0;10.83;8.49;5.68;7.16;7.2;6.0;4.0;5.33;7.25;2.1.0;USA_USLLeagueOne;USA_USLLeagueOne;
2026-07-16;Norway_Eliteserien;Vålerenga;Aalesund;64.03;MEDIA;20;2026-07-15;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, alta tendenza BTTS;0.53;6.4;8.37;7.95;11.67;6.0;8.4;4.0;3.2;7.5;2.1.0;Norway_Eliteserien;Norway_Eliteserien;
2026-07-16;Bolivia_DivisionProfesional;The Strongest;Oriente Petrolero;61.0;MEDIA;13;2026-07-15;buon attacco casa;5.87;9.6;7.39;3.98;8.75;6.0;6.0;4.0;2.67;6.75;2.1.0;Bolivia_DivisionProfesional;Bolivia_DivisionProfesional;
2026-07-16;USA_USLChampionship;Miami FC;Indy Eleven;60.68;MEDIA;23;2026-07-15;buon attacco trasferta, difesa casa vulnerabile, buon profilo over interno;3.48;7.09;8.86;7.27;6.36;6.0;6.0;5.71;3.2;6.7;2.1.0;USA_USLChampionship;USA_USLChampionship;
2026-07-16;Bolivia_DivisionProfesional;Real Potosi;SA Bulo Bulo;58.96;BASSA;13;2026-07-15;difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;0.53;5.91;7.39;5.11;11.14;4.5;7.5;4.8;5.33;6.75;2.1.0;Bolivia_DivisionProfesional;Bolivia_DivisionProfesional;
2026-07-16;Bhutan_PremierLeague;Thimphu FC;Paro;58.47;BASSA;10;2026-07-15;buon attacco trasferta, trend over recente trasferta, buon profilo over esterno;3.56;6.65;13.0;5.11;5.57;4.5;9.0;2.0;5.33;3.75;2.1.0;Bhutan_PremierLeague;Bhutan_PremierLeague;
2026-07-16;USA_USLChampionship;Lexington;New Mexico;57.71;BASSA;23;2026-07-15;buon attacco casa, trend over recente casa, buon profilo over interno;2.43;9.55;6.82;5.59;6.85;7.2;4.8;5.33;2.67;6.46;2.1.0;USA_USLChampionship;USA_USLChampionship;
2026-07-16;Kazakhstan_FirstLeague;FC Batyr;Shakhter K.;57.51;BASSA;23;2026-07-15;buon attacco trasferta, difesa casa vulnerabile;3.69;7.73;13.0;8.39;2.45;6.0;6.0;2.67;3.43;4.15;2.1.0;Kazakhstan_FirstLeague;Kazakhstan_FirstLeague;
2026-07-16;USA_USLLeagueOne;One Knoxville;Fort Wayne;56.74;BASSA;23;2026-07-15;buon attacco casa, trend over recente casa;1.0;10.97;8.44;3.9;5.45;9.6;4.8;4.57;2.0;6.0;2.1.0;USA_USLLeagueOne;USA_USLLeagueOne;
