LeagueId;MatchDate;Home;Away;HG;AG;Reason
Germany_Oberliga_Bayern_Nord;2026-08-29;Nordlingen;Bamberg;0;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Bayern_Sud;2026-08-29;Deisenhofen;Pipinsried;1;5;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Bayern_Sud;2026-08-29;Kirchanschoring;Rosenheim;3;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_BadenWurttemberg;2026-08-29;Villingen;Backnang;2;4;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_BadenWurttemberg;2026-08-29;Nottingen;Oberachern;0;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_BadenWurttemberg;2026-08-29;Ravensburg;Essingen;3;0;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_BadenWurttemberg;2026-08-29;Reutlingen;Normannia Gmund;3;0;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_BadenWurttemberg;2026-08-29;Teningen;FC Holzhausen;1;2;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;G-Osaka;Hiroshima;0;0;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;Mito;Machida;1;1;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;Shimizu;Kashiwa;0;1;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;V-Varen Nagasaki;Tokyo;0;3;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;Kawasaki;Chiba;4;2;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;Kobe;C-Osaka;1;0;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;Kyoto;Avispa Fukuoka;2;1;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;Nagoya;Okayama;2;1;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;Urawa;Yokohama M.;3;2;Nessuna prediction con stessi nomi canonici
Japan_J1League;2026-08-29;Verdy;Kashima;0;2;Nessuna prediction con stessi nomi canonici
England_PremierLeague;2026-08-29;Liverpool;Nottingham;2;2;Nessuna prediction con stessi nomi canonici
England_PremierLeague;2026-08-29;Bournemouth;Everton;1;1;Nessuna prediction con stessi nomi canonici
England_PremierLeague;2026-08-29;Coventry;Hull;0;1;Nessuna prediction con stessi nomi canonici
England_PremierLeague;2026-08-29;Tottenham;Newcastle;0;2;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Derby;Swansea;0;3;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Middlesbrough;West Brom;3;1;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Wolves;Stoke;4;1;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Blackburn;QPR;1;2;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Bolton;Lincoln;0;1;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Bristol City;Portsmouth;2;1;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Cardiff;Sheffield Utd;2;2;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Charlton;Preston;1;0;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Norwich;Burnley;4;1;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Southampton;Millwall;5;1;Nessuna prediction con stessi nomi canonici
England_Championship;2026-08-29;Watford;West Ham;1;1;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Blackpool;Peterborough;4;0;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Milton Keynes;Leicester;0;0;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Cambridge Utd;Huddersfield;1;2;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Leyton Orient;Barnsley;1;3;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Notts County;Burton;2;1;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Plymouth;Bradford City;2;0;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Sheffield Wed;Bromley;7;2;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Stevenage;Doncaster;2;2;Nessuna prediction con stessi nomi canonici
England_LeagueOne;2026-08-29;Stockport;Wycombe;5;1;Nessuna prediction con stessi nomi canonici
NorthernIreland_NIFLPremiership;2026-08-29;Bangor FC;C. Rangers;0;4;Nessuna prediction con stessi nomi canonici
NorthernIreland_NIFLPremiership;2026-08-29;Cliftonville;Dungannon;0;2;Nessuna prediction con stessi nomi canonici
NorthernIreland_NIFLPremiership;2026-08-29;Glentoran;Crusaders;1;2;Nessuna prediction con stessi nomi canonici
NorthernIreland_NIFLPremiership;2026-08-29;Limavady;Linfield;0;2;Nessuna prediction con stessi nomi canonici
NorthernIreland_NIFLChampionship;2026-08-29;Ballinamallard;Annagh;1;3;Nessuna prediction con stessi nomi canonici
NorthernIreland_NIFLChampionship;2026-08-29;Institute;Newry City;1;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKarla;2026-08-29;Vestmannaeyjar;Thor Akureyri;0;1;Nessuna prediction con stessi nomi canonici
Iceland_Division_1;2026-08-29;Grindavik;Kopavogur;4;3;Nessuna prediction con stessi nomi canonici
Iceland_Division_1;2026-08-29;Leiknir;Njardvik;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-08-29;Fram D;Stjarnan D;3;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-08-29;Vikingur Reykjavik D;Grindavik/Njardvik D;3;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-08-29;Breidablik D;IBV Vestmannaeyjar D;1;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-08-29;Throttur D;Thor/KA D;0;0;Nessuna prediction con stessi nomi canonici
FaroeIslands_1Deild;2026-08-29;Sandur;B36 Torshavn 2;5;3;Nessuna prediction con stessi nomi canonici
FaroeIslands_1Deild;2026-08-29;Streymur 2;Fuglafjordur;1;3;Nessuna prediction con stessi nomi canonici
FaroeIslands_1Deild;2026-08-29;Hoyvik;FC Suduroy;0;3;Nessuna prediction con stessi nomi canonici
FaroeIslands_1Deild;2026-08-29;TB Tvoroyri;Runavik 2;5;1;Nessuna prediction con stessi nomi canonici
FaroeIslands_1Deild;2026-08-29;Vikingur 2;HB Torshavn 2;2;0;Nessuna prediction con stessi nomi canonici
Italy_SerieA;2026-08-29;Fiorentina;Frosinone;0;3;Nessuna prediction con stessi nomi canonici
Italy_SerieA;2026-08-29;Monza;Udinese;2;3;Nessuna prediction con stessi nomi canonici
Italy_SerieA;2026-08-29;Sassuolo;Torino;2;1;Nessuna prediction con stessi nomi canonici
Italy_SerieA;2026-08-29;Juventus;Parma;2;0;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-29;Entella;Cesena;1;2;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-29;Sampdoria;Juve Stabia;1;2;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-29;Ascoli;Carrarese;1;1;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-29;Avellino;L.R. Vicenza;3;0;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-29;Padova;Verona;1;1;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-29;Ostiamare;Grosseto;1;2;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-29;Ravenna;Latina;3;1;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-29;Torres;Sambenedettese;1;0;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-29;Forlì;Pescara;6;3;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-29;Pineto;Livorno;0;0;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-29;Spezia;Campobasso;1;0;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeC;2026-08-29;Foggia;Salernitana;1;1;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeC;2026-08-29;Savoia;Casertana;1;2;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeC;2026-08-29;Sorrento;Crotone;1;0;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeC;2026-08-29;Cosenza;Potenza;1;2;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeC;2026-08-29;Inter U23;Altamura;1;1;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeC;2026-08-29;Monopoli;Catania;2;0;Nessuna prediction con stessi nomi canonici
Kazakhstan_PremierLeague;2026-08-29;Ulytau;Zhetysu;3;0;Nessuna prediction con stessi nomi canonici
Kazakhstan_PremierLeague;2026-08-29;Zhenis;Altai;1;0;Nessuna prediction con stessi nomi canonici
Kazakhstan_PremierLeague;2026-08-29;Kaisar;Okzhetpes;2;3;Nessuna prediction con stessi nomi canonici
Kazakhstan_PremierLeague;2026-08-29;Ordabasy;Kyzylzhar;3;0;Nessuna prediction con stessi nomi canonici
Kyrgyzstan_PremierLiga;2026-08-29;Toktogul;Kyrgyzaltyn;1;1;Nessuna prediction con stessi nomi canonici
Latvia_Virsliga;2026-08-29;Grobina;BFC Daugavpils;1;0;Nessuna prediction con stessi nomi canonici
Latvia_Virsliga;2026-08-29;Tukums 2000;Jelgava;1;4;Nessuna prediction con stessi nomi canonici
Latvia_Virsliga;2026-08-29;Auda;Super Nova;1;1;Nessuna prediction con stessi nomi canonici
Latvia_NakotnesLiga;2026-08-29;Leevon PPK;Super Nova 2;2;1;Nessuna prediction con stessi nomi canonici
Latvia_NakotnesLiga;2026-08-29;JFK Ventspils;Riga FC 2;1;1;Nessuna prediction con stessi nomi canonici
Latvia_NakotnesLiga;2026-08-29;Riga Mariners;RFS 2;3;1;Nessuna prediction con stessi nomi canonici
Latvia_NakotnesLiga;2026-08-29;FK Smiltene;Metta;0;6;Nessuna prediction con stessi nomi canonici
Latvia_NakotnesLiga;2026-08-29;Marupe;Alberts JDFS;0;2;Nessuna prediction con stessi nomi canonici
Lithuania_ILyga;2026-08-29;Garliava;Babrungas;0;1;Nessuna prediction con stessi nomi canonici
Lithuania_ILyga;2026-08-29;Transinvest 2;Jonava;1;2;Nessuna prediction con stessi nomi canonici
Lithuania_ILyga;2026-08-29;Ekranas;BE1 NFA;0;5;Nessuna prediction con stessi nomi canonici
Lithuania_ILyga;2026-08-29;Neptunas;Atmosfera;3;1;Nessuna prediction con stessi nomi canonici
Lithuania_ILyga;2026-08-29;Kauno Zalgiris 2;Hegelmann Litauen 2;3;0;Nessuna prediction con stessi nomi canonici
NorthMacedonia_1MFL;2026-08-29;Arsimi;FK Skopje;0;0;Nessuna prediction con stessi nomi canonici
Mexico_LigaMX_Apertura;2026-08-29;Atlante;Leon;1;1;Nessuna prediction con stessi nomi canonici
Mexico_LigaMX_Apertura;2026-08-29;Necaxa;Cruz Azul;1;3;Nessuna prediction con stessi nomi canonici
Mexico_LigaMX_Apertura;2026-08-29;Tijuana;U.N.A.M.;2;0;Nessuna prediction con stessi nomi canonici
Mexico_LigaExpansionMX_Apertura;2026-08-29;Correcaminos;Alacranes;0;0;Nessuna prediction con stessi nomi canonici
Mexico_LigaExpansionMX_Apertura;2026-08-29;Dorados;Atl. Morelia;0;1;Nessuna prediction con stessi nomi canonici
Mexico_LigaExpansionMX_Apertura;2026-08-29;Cruz Azul Hidalgo;Tepatitlan de Morelos;6;0;Nessuna prediction con stessi nomi canonici
Moldova_SuperLiga;2026-08-29;Politehnica UTM;Real Sireti;0;0;Nessuna prediction con stessi nomi canonici
Moldova_SuperLiga;2026-08-29;Zimbru;S. Tiraspol;2;1;Nessuna prediction con stessi nomi canonici
Moldova_Liga1_GroupB;2026-08-29;Falesti;Stauceni;1;2;Nessuna prediction con stessi nomi canonici
Moldova_Liga1_GroupA;2026-08-29;Sparta Selemet;Univer Comrat;1;6;Nessuna prediction con stessi nomi canonici
Montenegro_PrvaCrnogorskaLiga;2026-08-29;Petrovac;Mornar;1;1;Nessuna prediction con stessi nomi canonici
Netherlands_Eredivisie;2026-08-29;Excelsior;Sparta Rotterdam;2;1;Nessuna prediction con stessi nomi canonici
Netherlands_Eredivisie;2026-08-29;Alkmaar;G.A. Eagles;5;2;Nessuna prediction con stessi nomi canonici
Netherlands_Eredivisie;2026-08-29;Zwolle;Nijmegen;1;3;Nessuna prediction con stessi nomi canonici
Netherlands_EersteDivisie;2026-08-29;De Graafschap;Almere City;1;4;Nessuna prediction con stessi nomi canonici
Paraguay_DivisionIntermedia;2026-08-29;Deportivo Santani;Atl. Tembetary;3;4;Nessuna prediction con stessi nomi canonici
Paraguay_DivisionIntermedia;2026-08-29;Fernando de la Mora;Tacuary;1;1;Nessuna prediction con stessi nomi canonici
Peru_Liga1_Clausura;2026-08-29;Los Chankas;Juan Pablo 2;3;4;Nessuna prediction con stessi nomi canonici
Peru_Liga1_Clausura;2026-08-29;Cajamarca;U. de Deportes;2;4;Nessuna prediction con stessi nomi canonici
Peru_Liga2;2026-08-29;U. San Martin;Cesar Vallejo;2;0;Nessuna prediction con stessi nomi canonici
Peru_Liga2;2026-08-29;Binacional;Comerciantes;1;0;Nessuna prediction con stessi nomi canonici
Peru_Liga2;2026-08-29;Carlos Mannucci;AD Cantolao;2;0;Nessuna prediction con stessi nomi canonici
Peru_Liga2;2026-08-29;Estudiantil CNI;Alianza Huanuco;3;0;Nessuna prediction con stessi nomi canonici
Poland_Ekstraklasa;2026-08-29;Radomiak Radom;Cracovia;2;1;Nessuna prediction con stessi nomi canonici
Poland_Ekstraklasa;2026-08-29;Motor Lublin;Piast;0;2;Nessuna prediction con stessi nomi canonici
Poland_Ekstraklasa;2026-08-29;Wisla;Wieczysta Krakow;2;0;Nessuna prediction con stessi nomi canonici
Poland_Ekstraklasa;2026-08-29;Zaglebie;Pogon Szczecin;0;0;Nessuna prediction con stessi nomi canonici
Poland_Division1;2026-08-29;Pogon Siedlce;Stal Mielec;2;0;Nessuna prediction con stessi nomi canonici
Poland_Division1;2026-08-29;Polonia W.;Lechia;2;4;Nessuna prediction con stessi nomi canonici
Poland_Division1;2026-08-29;Puszcza;Podbeskidzie;2;0;Nessuna prediction con stessi nomi canonici
Poland_Division2;2026-08-29;Slask 2;Pruszkow;2;3;Nessuna prediction con stessi nomi canonici
Poland_Division2;2026-08-29;Avia Swidnik;Z. Gora;1;3;Nessuna prediction con stessi nomi canonici
Poland_Division2;2026-08-29;Kleczew;Chojniczanka;1;1;Nessuna prediction con stessi nomi canonici
Poland_Division2;2026-08-29;Hutnik Krakow;S. Wola;2;1;Nessuna prediction con stessi nomi canonici
Poland_Division2;2026-08-29;Ol. Grudziadz;Podhale Nowy Targ;1;3;Nessuna prediction con stessi nomi canonici
Poland_Division2;2026-08-29;Zawisza;Legia 2;4;1;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group1;2026-08-29;Jagiellonia 2;T. Mazowiecki;1;1;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group1;2026-08-29;Plock 2;Mlawa;5;3;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group1;2026-08-29;Troszyn;Weszlo;3;3;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group1;2026-08-29;Swit;Warta Sieradz;2;1;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group1;2026-08-29;Elblag;Suwalki;1;3;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group1;2026-08-29;Lidzbark Warminski;Mazovia Minsk Mazowiecki;2;2;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group1;2026-08-29;Zabki;Pelikan;2;1;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group2;2026-08-29;Lech 2;Grom Nowy Staw;2;4;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group2;2026-08-29;KKS Kalisz;Elana Torun;5;1;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group2;2026-08-29;Koszalin;Wrzesnia;2;0;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group2;2026-08-29;Swinoujscie;Blekitni Stargard;1;5;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group3;2026-08-29;BKS Sparta Katowice;Sosnowiec;1;0;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group3;2026-08-29;Rakow 2;Goczalkowice Zdroj;0;0;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group3;2026-08-29;Jelenia Gora;Bytom Odrzanski;0;0;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group3;2026-08-29;Warta Gorzow;Zaglebie 2;0;2;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group3;2026-08-29;Nysa;Sleza Wroclaw;1;3;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group3;2026-08-29;ROW Rybnik;Polkowice;1;3;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group4;2026-08-29;Korona 2;Busko-Zdroj;4;1;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group4;2026-08-29;Lubaczow;Hetman Zamosc;4;2;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group4;2026-08-29;Siarka Tarnobrzeg;Wisloka Debica;1;0;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group4;2026-08-29;Jaroslaw;Star Starachowice;3;0;Nessuna prediction con stessi nomi canonici
Poland_IIILiga_Group4;2026-08-29;Chelmianka Chelm;Wieczysta Krakow 2;1;0;Nessuna prediction con stessi nomi canonici
Portugal_LigaPortugal;2026-08-29;Alverca;Santa Clara;1;1;Nessuna prediction con stessi nomi canonici
Portugal_LigaPortugal;2026-08-29;Arouca;Maritimo;2;1;Nessuna prediction con stessi nomi canonici
Portugal_LigaPortugal;2026-08-29;Academico Viseu;FC Porto;0;3;Nessuna prediction con stessi nomi canonici
Portugal_LigaPortugal2;2026-08-29;Portimonense;Leixoes;0;2;Nessuna prediction con stessi nomi canonici
Portugal_LigaPortugal2;2026-08-29;Academica;Lusitania FC;0;2;Nessuna prediction con stessi nomi canonici
Portugal_LigaPortugal2;2026-08-29;Torreense;Vizela;0;3;Nessuna prediction con stessi nomi canonici
CzechRepublic_1Liga;2026-08-29;Brno;Zlin;3;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_1Liga;2026-08-29;Pardubice;Artis Brno;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_1Liga;2026-08-29;Ostrava;Sigma Olomouc;1;0;Nessuna prediction con stessi nomi canonici
CzechRepublic_ChNL;2026-08-29;Ceska Lipa;Vlasim;2;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_ChNL;2026-08-29;Pribram;Karvina;2;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_ChNL;2026-08-29;Kromeriz;Prostejov;2;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_ChNL;2026-08-29;Taborsko;Usti n. L.;0;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_ChNL;2026-08-29;Trinec;Ostrava B;1;4;Nessuna prediction con stessi nomi canonici
CzechRepublic_3CFL_GroupA;2026-08-29;Aritma Prague;Kraluv Dvur;0;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_3CFL_GroupA;2026-08-29;Benesov;Povltavska FA;3;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_3CFL_GroupA;2026-08-29;Domazlice;Loko Praha;0;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_3CFL_GroupB;2026-08-29;Chrudim;Banik Most-Sous;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_3CFL_GroupB;2026-08-29;Horni Redice;Hradec Kralove B;1;0;Nessuna prediction con stessi nomi canonici
CzechRepublic_3CFL_GroupB;2026-08-29;Liberec B;Teplice B;0;4;Nessuna prediction con stessi nomi canonici
CzechRepublic_3CFL_GroupB;2026-08-29;Neratovice;Varnsdorf;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_3CFL_GroupB;2026-08-29;Velke Hamry;Mlada Boleslav B;0;3;Nessuna prediction con stessi nomi canonici
CzechRepublic_3MSFL;2026-08-29;Blansko;Artis Brno B;0;4;Nessuna prediction con stessi nomi canonici
CzechRepublic_3MSFL;2026-08-29;Hodonin;Vitkovice;0;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_3MSFL;2026-08-29;Nove Mesto na Morave;Karvina B;1;0;Nessuna prediction con stessi nomi canonici
CzechRepublic_3MSFL;2026-08-29;Uhersky Brod;Vsetin;2;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupA;2026-08-29;Krimice;FK Komarov;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupA;2026-08-29;Doubravka;Cesky Krumlov;3;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupA;2026-08-29;Nyrsko;Rokycany;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupA;2026-08-29;Sobeslav;Domazlice B;3;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupA;2026-08-29;Spartak Pribram;SK Strakonice 1908;6;0;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupB;2026-08-29;Brandys n. Labem;Tempo Prague;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupB;2026-08-29;Chomutov;Meteor Prague;4;0;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupB;2026-08-29;Ujezd Prague;Ostrov;3;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupB;2026-08-29;Vysehrad;Hvezda Cheb;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupB;2026-08-29;Usti n. L. B;Hostoun;0;4;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupB;2026-08-29;Psary;Slany;2;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupB;2026-08-29;Velvary;Karlovy Vary;2;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupC;2026-08-29;Slavia HK;Usti nad Orlici;3;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupC;2026-08-29;Hlinsko;Vykan;2;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupC;2026-08-29;Chrudim B;Prepere;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupC;2026-08-29;Letohrad;Trutnov;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupD;2026-08-29;Znojmo;Sparta Brno;3;0;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupD;2026-08-29;Havlickuv Brod;Kurim;1;3;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupE;2026-08-29;Prostejov B;Hluk;3;3;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupE;2026-08-29;Batov;Breclav;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupE;2026-08-29;Bzenec-Vracov;Slavicin;3;4;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupE;2026-08-29;Sternberk;Lanzhot;4;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupF;2026-08-29;Bridlicna;Bilovec;3;1;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupF;2026-08-29;Opava B;Kravare;0;3;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupF;2026-08-29;Frydek-Mistek B;Hlucin;1;2;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupF;2026-08-29;Frydlant n. O.;Sumperk;1;5;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupF;2026-08-29;Stonava;Vratimov;1;3;Nessuna prediction con stessi nomi canonici
CzechRepublic_4Liga_GroupF;2026-08-29;Valasske Mezirici;Rymarov;2;2;Nessuna prediction con stessi nomi canonici
Romania_Superliga;2026-08-29;Csikszereda M. Ciuc;CFR Cluj;2;3;Nessuna prediction con stessi nomi canonici
Romania_Superliga;2026-08-29;FC Arges;Sepsi Sf. Gheorghe;0;1;Nessuna prediction con stessi nomi canonici
Romania_Superliga;2026-08-29;Corvinul;Din. Bucuresti;1;1;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;Afumati;Unirea Slobozia;2;1;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;Bihor;Stefanesti;4;0;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;Cetatea Suceava;Popesti Leordeni;1;1;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;CS Din. Bucuresti;Selimbar;0;1;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;CSC Dumbravita;Ramnicu Valcea;0;1;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;CSM Resita;Steaua Bucuresti;2;1;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;Gloria Bistrita;CSM Satu Mare;1;0;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;Metaloglobus Bucharest;Concordia;1;3;Nessuna prediction con stessi nomi canonici
Romania_Liga2;2026-08-29;Metalul Buzau;Chindia Targoviste;1;3;Nessuna prediction con stessi nomi canonici
Russia_PremierLeague;2026-08-29;F. Voronezh;Zenit;0;1;Nessuna prediction con stessi nomi canonici
Russia_PremierLeague;2026-08-29;Krasnodar;FK Rostov;1;0;Nessuna prediction con stessi nomi canonici
Russia_PremierLeague;2026-08-29;Akhmat Grozny;Samara;3;3;Nessuna prediction con stessi nomi canonici
Russia_PremierLeague;2026-08-29;Lok. Mosca;Din. Mosca;0;1;Nessuna prediction con stessi nomi canonici
Russia_FNL;2026-08-29;Leningradets;Kamaz;0;1;Nessuna prediction con stessi nomi canonici
Russia_FNL;2026-08-29;Arsenal Tula;Ural;2;2;Nessuna prediction con stessi nomi canonici
Russia_FNL;2026-08-29;Tekstilshtik;Veles Moscow;0;1;Nessuna prediction con stessi nomi canonici
Scotland_Premiership;2026-08-29;Celtic;Falkirk;2;1;Nessuna prediction con stessi nomi canonici
Scotland_Premiership;2026-08-29;Hearts;St. Johnstone;2;1;Nessuna prediction con stessi nomi canonici
Scotland_Premiership;2026-08-29;Kilmarnock;Dundee Utd;0;4;Nessuna prediction con stessi nomi canonici
Serbia_SuperLiga;2026-08-29;Zeleznicar Pancevo;Radnik;5;1;Nessuna prediction con stessi nomi canonici
Serbia_SuperLiga;2026-08-29;Cukaricki;Vojvodina;0;5;Nessuna prediction con stessi nomi canonici
Serbia_SuperLiga;2026-08-29;Novi Pazar;Macva;1;1;Nessuna prediction con stessi nomi canonici
Serbia_SuperLiga;2026-08-29;Radnicki Nis;Radnicki 1923;1;1;Nessuna prediction con stessi nomi canonici
Serbia_PrvaLiga;2026-08-29;Metalac;Loznica;2;4;Nessuna prediction con stessi nomi canonici
Serbia_PrvaLiga;2026-08-29;Jedinstvo U.;Sp. Subotica;1;1;Nessuna prediction con stessi nomi canonici
Slovakia_NikeLiga;2026-08-29;Podbrezova;Kosice;2;2;Nessuna prediction con stessi nomi canonici
Slovakia_NikeLiga;2026-08-29;Trencin;Ruzomberok;2;1;Nessuna prediction con stessi nomi canonici
Slovakia_NikeLiga;2026-08-29;Banska Bystrica;Komarno;2;2;Nessuna prediction con stessi nomi canonici
Slovakia_2Liga;2026-08-29;Inter Bratislava;Zvolen;1;1;Nessuna prediction con stessi nomi canonici
