MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-07-12;Sweden_Allsvenskan;Brommapojkarna;Sirius;54.23;MEDIA;17;2026-07-12;Ranking gap: 0.125 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 1.27/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.80;2.5;15.0;;;12.73;12.0;12.0;;;;2.0.0
2026-07-12;USA_MLSNextPro_WesternConference_PacificDivision;Los Angeles FC 2;Portland Timbers 2;53.86;MEDIA;20;2026-07-12;Ranking gap: 0.074 | Attacco casa: 1.83/gara | Difesa trasferta subisce: 1.45/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;1.48;18.33;;;14.55;10.5;9.0;;;;2.0.0
2026-07-12;USA_USLLeagueTwo_Southwest;Redlands FC;Ventura;53.77;MEDIA;28;2026-07-12;Ranking gap: 0.350 | Attacco casa: 2.18/gara | Difesa trasferta subisce: 0.55/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;7.0;21.82;;;5.45;10.5;9.0;;;;2.0.0
2026-07-12;Belarus_PershayaLiga;Volna Pinsk;Soligorsk;53.57;MEDIA;16;2026-07-12;Ranking gap: 0.014 | Attacco casa: 1.64/gara | Difesa trasferta subisce: 1.29/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;0.28;16.43;;;12.86;13.5;10.5;;;;2.0.0
2026-07-12;USA_USLLeagueTwo_Ranger;Lubbock Matadors;West Texas;53.12;MEDIA;21;2026-07-12;Ranking gap: 0.342 | Attacco casa: 1.10/gara | Difesa trasferta subisce: 1.78/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.67;6.84;11.0;;;17.78;7.5;10.0;;;;2.0.0
2026-07-12;Australia_QueenslandPremierLeague;Sunshine Coast Wanderers;Brisbane Strikers;53.11;MEDIA;20;2026-07-12;Ranking gap: 0.135 | Attacco casa: 2.12/gara | Difesa trasferta subisce: 0.82/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;2.7;21.18;;;8.24;10.5;10.5;;;;2.0.0
2026-07-12;Somalia_NationalLeague;Raadsan;Heegan;52.73;MEDIA;19;2026-07-12;Ranking gap: 0.458 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 0.88/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;9.16;13.75;;;8.82;10.5;10.5;;;;2.0.0
2026-07-12;Belarus_PershayaLiga;Gomel 2;BumProm Gomel;52.4;MEDIA;16;2026-07-12;Ranking gap: 0.070 | Attacco casa: 1.57/gara | Difesa trasferta subisce: 1.43/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;1.4;15.71;;;14.29;12.0;9.0;;;;2.0.0
2026-07-12;Australia_NPLNSW;Marconi;WS Wanderers U21;52.14;MEDIA;24;2026-07-12;Ranking gap: 0.273 | Attacco casa: 1.91/gara | Difesa trasferta subisce: 1.41/gara | Over25 casa ultime10: 0.20 | Over25 trasferta ultime10: 0.70;5.46;19.09;;;14.09;3.0;10.5;;;;2.0.0
2026-07-12;USA_USLLeagueTwo_GreatPlains;Menace;St. Louis Ambush;50.84;MEDIA;20;2026-07-12;Ranking gap: 0.342 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 1.40/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;6.84;15.0;;;14.0;7.5;7.5;;;;2.0.0
2026-07-12;USA_USLLeagueTwo_Chesapeake;Patuxent;Virginia Beach;48.4;MEDIA;27;2026-07-12;Ranking gap: 0.816 | Attacco casa: 0.25/gara | Difesa trasferta subisce: 1.31/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.60;16.32;2.5;;;13.08;7.5;9.0;;;;2.0.0
2026-07-12;Bolivia_DivisionProfesional;The Strongest;Bolivar;47.04;MEDIA;12;2026-07-12;Ranking gap: 0.035 | Attacco casa: 1.71/gara | Difesa trasferta subisce: 1.12/gara | Over25 casa ultime10: 0.57 | Over25 trasferta ultime10: 0.62;0.7;17.14;;;11.25;8.57;9.38;;;;2.0.0
2026-07-12;Norway_Eliteserien;Sarpsborg 08;Viking;45.36;MEDIA;19;2026-07-12;Ranking gap: 0.127 | Attacco casa: 1.18/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.80;2.54;11.82;;;10.0;9.0;12.0;;;;2.0.0
2026-07-12;USA_MLSNextPro_EasternConference_SoutheastDivision;Carolina Core;Chattanooga;45.07;MEDIA;18;2026-07-12;Ranking gap: 0.137 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 1.73/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.60;2.74;10.0;;;17.33;6.0;9.0;;;;2.0.0
2026-07-12;Norway_Eliteserien;KFUM Oslo;Bodo/Glimt;43.25;BASSA;19;2026-07-12;Ranking gap: 0.142 | Attacco casa: 1.09/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;2.84;10.91;;;10.0;9.0;10.5;;;;2.0.0
2026-07-12;Australia_NPLVictoria;St Albans;George Cross;42.68;BASSA;21;2026-07-12;Ranking gap: 0.072 | Attacco casa: 1.11/gara | Difesa trasferta subisce: 1.37/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.50;1.44;11.05;;;13.68;9.0;7.5;;;;2.0.0
2026-07-12;Australia_NPLNSW;Sydney Utd;Rockdale Ilinden;42.55;BASSA;24;2026-07-12;Ranking gap: 0.073 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 1.41/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.50;1.46;15.0;;;14.09;4.5;7.5;;;;2.0.0
2026-07-12;Lithuania_Toplyga;Transinvest;Banga;42.43;BASSA;24;2026-07-12;Ranking gap: 0.027 | Attacco casa: 1.78/gara | Difesa trasferta subisce: 0.61/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.40;0.54;17.78;;;6.11;12.0;6.0;;;;2.0.0
2026-07-12;Norway_Eliteserien;Sandefjord;HamKam;42.37;BASSA;19;2026-07-12;Ranking gap: 0.039 | Attacco casa: 0.91/gara | Difesa trasferta subisce: 1.60/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.70;0.78;9.09;;;16.0;6.0;10.5;;;;2.0.0
2026-07-12;Kazakhstan_PremierLeague;Tobol;Okzhetpes;42.27;BASSA;27;2026-07-12;Ranking gap: 0.207 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 1.31/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;4.14;10.0;;;13.12;7.5;7.5;;;;2.0.0
2026-07-12;Sweden_Allsvenskan;GAIS;Elfsborg;41.18;BASSA;17;2026-07-12;Ranking gap: 0.040 | Attacco casa: 1.45/gara | Difesa trasferta subisce: 1.08/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.40;0.8;14.55;;;10.83;9.0;6.0;;;;2.0.0
2026-07-12;Somalia_NationalLeague;Jubba;Dekedaha;39.89;BASSA;19;2026-07-12;Ranking gap: 0.346 | Attacco casa: 0.59/gara | Difesa trasferta subisce: 1.06/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;6.92;5.88;;;10.59;10.5;6.0;;;;2.0.0
2026-07-12;Belarus_VysshayaLiga;Arsenal Dzerzhinsk;Vitebsk;38.67;BASSA;16;2026-07-12;Ranking gap: 0.033 | Attacco casa: 1.31/gara | Difesa trasferta subisce: 1.14/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;0.66;13.08;;;11.43;7.5;6.0;;;;2.0.0
2026-07-12;USA_MLSNextPro_WesternConference_CentralDivision;Colorado Rapids 2;North Texas;37.42;BASSA;19;2026-07-12;Ranking gap: 0.146 | Attacco casa: 0.75/gara | Difesa trasferta subisce: 1.20/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;2.92;7.5;;;12.0;7.5;7.5;;;;2.0.0
2026-07-12;USA_MLSNextPro_EasternConference_SoutheastDivision;Crown Legacy;New York City II;37.02;BASSA;18;2026-07-12;Ranking gap: 0.151 | Attacco casa: 2.67/gara | Difesa trasferta subisce: 0.00/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.00;3.02;25.0;;;0.0;9.0;0.0;;;;2.0.0
2026-07-12;Norway_Eliteserien;Rosenborg;Kristiansund;36.95;BASSA;19;2026-07-12;Ranking gap: 0.020 | Attacco casa: 0.82/gara | Difesa trasferta subisce: 1.64/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.40;0.4;8.18;;;16.36;6.0;6.0;;;;2.0.0
2026-07-12;Bolivia_DivisionProfesional;Real Potosi;Nacional Potosi;36.48;BASSA;12;2026-07-12;Ranking gap: 0.065 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 1.12/gara | Over25 casa ultime10: 0.43 | Over25 trasferta ultime10: 0.50;1.3;10.0;;;11.25;6.43;7.5;;;;2.0.0
2026-07-12;Kazakhstan_PremierLeague;Atyrau;Yelimay Semey;34.88;BASSA;27;2026-07-12;Ranking gap: 0.100 | Attacco casa: 0.75/gara | Difesa trasferta subisce: 1.19/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.60;2.0;7.5;;;11.88;4.5;9.0;;;;2.0.0
2026-07-12;Kazakhstan_PremierLeague;FC Astana;Aktobe;34.03;BASSA;27;2026-07-12;Ranking gap: 0.020 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 0.94/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.30;0.4;13.75;;;9.38;6.0;4.5;;;;2.0.0
2026-07-12;Kazakhstan_PremierLeague;Ulytau;Kaisar;32.82;BASSA;27;2026-07-12;Ranking gap: 0.076 | Attacco casa: 0.81/gara | Difesa trasferta subisce: 1.12/gara | Over25 casa ultime10: 0.20 | Over25 trasferta ultime10: 0.60;1.52;8.12;;;11.18;3.0;9.0;;;;2.0.0
