LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Australia_NPLACT;Queanbeyan City;Tuggeranong Utd;72.75;MEDIA-ALTA;16;Ranking gap: 0.047 | Attacco casa: 2.25/gara | Difesa trasferta subisce: 2.23/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 1.00;Queanbeyan City - Tuggeranong Utd;0.94;22.5;22.31;12.0;15.0
Australia_WAStateLeague;Mandurah City;Gwelup Croatia;71.73;MEDIA-ALTA;15;Ranking gap: 0.247 | Attacco casa: 2.43/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.60;Mandurah City - Gwelup Croatia;4.94;24.29;20.0;13.5;9.0
Australia_VictoriaPremierLeague2;Goulburn Valley Suns;Moreland City;70.96;MEDIA-ALTA;19;Ranking gap: 0.391 | Attacco casa: 2.18/gara | Difesa trasferta subisce: 2.19/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;Goulburn Valley Suns - Moreland City;7.82;21.76;21.88;9.0;10.5
Australia_NSWLeagueOne;Blacktown Spartans;Newcastle Jets U23;70.35;MEDIA-ALTA;22;Ranking gap: 0.352 | Attacco casa: 2.33/gara | Difesa trasferta subisce: 2.05/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Blacktown Spartans - Newcastle Jets U23;7.04;23.33;20.48;10.5;9.0
USA_USLLeagueTwo_GreatLakes;Kalamazoo FC;Flint City;70.33;MEDIA-ALTA;20260630;Ranking gap: 0.461 | Attacco casa: 2.78/gara | Difesa trasferta subisce: 1.11/gara | Over25 casa ultime10: 0.78 | Over25 trasferta ultime10: 0.89;Kalamazoo FC - Flint City;9.22;25.0;11.11;11.67;13.33
Australia_NPLACT;Belconnen Utd.;Canberra Juventus;70.08;MEDIA-ALTA;16;Ranking gap: 0.236 | Attacco casa: 1.77/gara | Difesa trasferta subisce: 1.92/gara | Over25 casa ultime10: 1.00 | Over25 trasferta ultime10: 0.90;Belconnen Utd. - Canberra Juventus;4.72;17.69;19.17;15.0;13.5
FaroeIslands_1Deild;TB Tvoroyri;Streymur 2;70.05;MEDIA-ALTA;16;Ranking gap: 0.136 | Attacco casa: 1.53/gara | Difesa trasferta subisce: 2.60/gara | Over25 casa ultime10: 1.00 | Over25 trasferta ultime10: 0.80;TB Tvoroyri - Streymur 2;2.72;15.33;25.0;15.0;12.0
Australia_TasmaniaNorthernChampionship;Ulverstone U21;Northern Rangers;69.58;MEDIA-ALTA;13;Ranking gap: 0.129 | Attacco casa: 3.10/gara | Difesa trasferta subisce: 1.20/gara | Over25 casa ultime10: 1.00 | Over25 trasferta ultime10: 1.00;Ulverstone U21 - Northern Rangers;2.58;25.0;12.0;15.0;15.0
Australia_TasmaniaNorthernChampionship;Launceston U21;Somerset;69.41;MEDIA-ALTA;13;Ranking gap: 0.062 | Attacco casa: 1.92/gara | Difesa trasferta subisce: 2.58/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.90;Launceston U21 - Somerset;1.24;19.17;25.0;10.5;13.5
Australia_QueenslandPremierLeague;Brisbane Strikers;Logan Lightning;68.87;MEDIA-ALTA;18;Ranking gap: 0.312 | Attacco casa: 2.44/gara | Difesa trasferta subisce: 1.88/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Brisbane Strikers - Logan Lightning;6.24;24.38;18.75;10.5;9.0
Australia_VictoriaPremierLeague;North Geelong;Port Melbourne Sharks;68.37;MEDIA-ALTA;19;Ranking gap: 0.290 | Attacco casa: 1.82/gara | Difesa trasferta subisce: 2.33/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.50;North Geelong - Port Melbourne Sharks;5.8;18.24;23.33;13.5;7.5
Australia_NPLWesternAustralia;Armadale;Olympic Kingsway;68.17;MEDIA-ALTA;17;Ranking gap: 0.325 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.47/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.90;Armadale - Olympic Kingsway;6.5;20.0;14.67;13.5;13.5
Iceland_Division_2;KFA;Olafsvik;68.06;MEDIA-ALTA;22;Ranking gap: 0.078 | Attacco casa: 2.40/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;KFA - Olafsvik;1.56;24.0;20.0;12.0;10.5
Finland_Ykkonen;OLS Oulu;Inter Turku 2;67.15;MEDIA-ALTA;15;Ranking gap: 0.171 | Attacco casa: 1.92/gara | Difesa trasferta subisce: 3.00/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;OLS Oulu - Inter Turku 2;3.42;19.23;25.0;10.5;9.0
Australia_TasmaniaSouthernChampionship;New Town;Olympia Warriors;67.14;MEDIA-ALTA;13;Ranking gap: 0.073 | Attacco casa: 3.55/gara | Difesa trasferta subisce: 1.82/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.90;New Town - Olympia Warriors;1.46;25.0;18.18;9.0;13.5
Finland_Kakkonen_GroupC;Hercules;Vaajakoski;66.18;MEDIA-ALTA;12;Ranking gap: 0.034 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 2.60/gara | Over25 casa ultime10: 1.00 | Over25 trasferta ultime10: 0.70;Hercules - Vaajakoski;0.68;15.0;25.0;15.0;10.5
Australia_NPL_NSW_U20;Manly Utd U20;SD Raiders U20;66.1;MEDIA-ALTA;23;Ranking gap: 0.085 | Attacco casa: 2.19/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;Manly Utd U20 - SD Raiders U20;1.7;21.9;20.0;12.0;10.5
Australia_NPLWesternAustralia;Perth Glory U23;Balcatta;65.72;MEDIA-ALTA;17;Ranking gap: 0.067 | Attacco casa: 1.69/gara | Difesa trasferta subisce: 3.00/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;Perth Glory U23 - Balcatta;1.34;16.88;25.0;10.5;12.0
Belarus_PershayaLiga;Niva Dolbizno;BATE 2;65.6;MEDIA-ALTA;14;Ranking gap: 0.151 | Attacco casa: 2.15/gara | Difesa trasferta subisce: 2.15/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Niva Dolbizno - BATE 2;3.02;21.54;21.54;10.5;9.0
Australia_NPLSouthAustralia;FK Beograd;West Adelaide;65.44;MEDIA-ALTA;17;Ranking gap: 0.178 | Attacco casa: 1.88/gara | Difesa trasferta subisce: 2.06/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;FK Beograd - West Adelaide;3.56;18.75;20.62;10.5;12.0
USA_USLLeagueTwo_SouthAtlantic;Hickory;Appalachian;65.06;MEDIA-ALTA;20260631;Ranking gap: 0.428 | Attacco casa: 2.25/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;Hickory - Appalachian;8.56;22.5;10.0;13.5;10.5
USA_USLLeagueTwo_Northwest;Tacoma Stars;Snohomish United;65.01;MEDIA-ALTA;20260629;Ranking gap: 0.612 | Attacco casa: 1.91/gara | Difesa trasferta subisce: 0.82/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.90;Tacoma Stars - Snohomish United;12.24;19.09;8.18;12.0;13.5
Australia_NPLTasmania;Devonport;Riverside Olympic;64.39;MEDIA-ALTA;14;Ranking gap: 0.136 | Attacco casa: 2.92/gara | Difesa trasferta subisce: 1.42/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;Devonport - Riverside Olympic;2.72;25.0;14.17;12.0;10.5
Norway_OBOSLigaen;Egersund;Moss;64.3;MEDIA-ALTA;15;Ranking gap: 0.017 | Attacco casa: 1.62/gara | Difesa trasferta subisce: 2.23/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.90;Egersund - Moss;0.34;16.15;22.31;12.0;13.5
USA_USLLeagueTwo_MidAtlantic;West Chester Utd;Delaware;63.99;MEDIA-ALTA;20260630;Ranking gap: 0.316 | Attacco casa: 1.60/gara | Difesa trasferta subisce: 1.92/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;West Chester Utd - Delaware;6.32;16.0;19.17;10.5;12.0
Belarus_PershayaLiga;BumProm Gomel;Orsha;63.23;MEDIA-ALTA;14;Ranking gap: 0.151 | Attacco casa: 2.15/gara | Difesa trasferta subisce: 1.92/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;BumProm Gomel - Orsha;3.02;21.54;19.17;9.0;10.5
Australia_VictoriaPremierLeague;Langwarrin;Eltham Redbacks;62.87;MEDIA-ALTA;19;Ranking gap: 0.063 | Attacco casa: 1.78/gara | Difesa trasferta subisce: 1.83/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.90;Langwarrin - Eltham Redbacks;1.26;17.78;18.33;12.0;13.5
Australia_NPLSouthAustralia;NE Metrostars;West Torrens;62.57;MEDIA-ALTA;17;Ranking gap: 0.035 | Attacco casa: 2.81/gara | Difesa trasferta subisce: 1.44/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;NE Metrostars - West Torrens;0.7;25.0;14.37;12.0;10.5
Iceland_Division_2;Fjolnir;Kormakur/Hvot;62.48;MEDIA-ALTA;22;Ranking gap: 0.024 | Attacco casa: 2.50/gara | Difesa trasferta subisce: 1.30/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;Fjolnir - Kormakur/Hvot;0.48;25.0;13.0;13.5;10.5
Australia_NPLNSW;WS Wanderers U21;Sydney Olympic;62.38;MEDIA-ALTA;23;Ranking gap: 0.195 | Attacco casa: 1.90/gara | Difesa trasferta subisce: 2.14/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;WS Wanderers U21 - Sydney Olympic;3.9;19.05;21.43;10.5;7.5
Australia_SAStateLeague;Blue Eagles;South Adelaide;62.26;MEDIA-ALTA;17;Ranking gap: 0.238 | Attacco casa: 1.60/gara | Difesa trasferta subisce: 2.69/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;Blue Eagles - South Adelaide;4.76;16.0;25.0;10.5;6.0
Australia_NPLWesternAustralia;Fremantle City;Bayswater City;62.24;MEDIA-ALTA;17;Ranking gap: 0.162 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.50/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.90;Fremantle City - Bayswater City;3.24;20.0;15.0;10.5;13.5
Australia_NPLQueensland;Gold Coast Knights;Moreton City Excelsior;61.89;MEDIA-ALTA;17;Ranking gap: 0.076 | Attacco casa: 2.57/gara | Difesa trasferta subisce: 1.44/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Gold Coast Knights - Moreton City Excelsior;1.52;25.0;14.37;10.5;10.5
FaroeIslands_1Deild;Sandur;HB Torshavn 2;61.77;MEDIA-ALTA;16;Ranking gap: 0.224 | Attacco casa: 3.00/gara | Difesa trasferta subisce: 1.43/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.40;Sandur - HB Torshavn 2;4.48;25.0;14.29;12.0;6.0
Australia_NPL_NSW_U20;UNSW U20;Sydney FC U20;61.71;MEDIA-ALTA;23;Ranking gap: 0.195 | Attacco casa: 1.90/gara | Difesa trasferta subisce: 1.48/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;UNSW U20 - Sydney FC U20;3.9;19.05;14.76;13.5;10.5
Australia_NPLWesternAustralia;Dianella White Eagle;Perth Azzurri;61.37;MEDIA-ALTA;17;Ranking gap: 0.112 | Attacco casa: 1.88/gara | Difesa trasferta subisce: 1.94/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Dianella White Eagle - Perth Azzurri;2.24;18.75;19.38;10.5;10.5
Iceland_BestaDeildKarla;Vestmannaeyjar;Valur;61.06;MEDIA-ALTA;19;Ranking gap: 0.128 | Attacco casa: 1.75/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Vestmannaeyjar - Valur;2.56;17.5;20.0;10.5;10.5
USA_USLLeagueTwo_GreatLakes;Ann Arbor;Oakland County;61.06;MEDIA-ALTA;20260630;Ranking gap: 0.528 | Attacco casa: 1.67/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.89 | Over25 trasferta ultime10: 0.70;Ann Arbor - Oakland County;10.56;16.67;10.0;13.33;10.5
Australia_VictoriaPremierLeague2;Malvern;Eastern Lions;60.78;MEDIA-ALTA;19;Ranking gap: 0.325 | Attacco casa: 2.39/gara | Difesa trasferta subisce: 1.39/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;Malvern - Eastern Lions;6.5;23.89;13.89;10.5;6.0
Finland_Kakkonen_GroupC;TP-47;GBK Kokkola;60.68;MEDIA-ALTA;12;Ranking gap: 0.034 | Attacco casa: 1.90/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;TP-47 - GBK Kokkola;0.68;19.0;20.0;10.5;10.5
USA_USLLeagueTwo_Northwest;Midlakes United;Portland Bangers;60.35;MEDIA-ALTA;20260629;Ranking gap: 0.513 | Attacco casa: 1.55/gara | Difesa trasferta subisce: 1.36/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;Midlakes United - Portland Bangers;10.26;15.45;13.64;12.0;9.0
Australia_WAStateLeague;Joondalup;Quinns;59.89;MEDIA;15;Ranking gap: 0.123 | Attacco casa: 1.71/gara | Difesa trasferta subisce: 1.93/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Joondalup - Quinns;2.46;17.14;19.29;10.5;10.5
FaroeIslands_1Deild;Fuglafjordur;Vikingur 2;59.53;MEDIA;16;Ranking gap: 0.118 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.47/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;Fuglafjordur - Vikingur 2;2.36;20.0;14.67;10.5;12.0
Australia_NSWLeagueOne;Bankstown City Lions;Dulwich Hill;59.22;MEDIA;22;Ranking gap: 0.299 | Attacco casa: 1.76/gara | Difesa trasferta subisce: 1.76/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.40;Bankstown City Lions - Dulwich Hill;5.98;17.62;17.62;12.0;6.0
USA_USLLeagueTwo_Northeast;Western Mass Pioneers;Black Rock;59.18;MEDIA;20260630;Ranking gap: 0.384 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.20/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.80;Western Mass Pioneers - Black Rock;7.68;20.0;12.0;7.5;12.0
Estonia_Esiliiga;FC Tallinn;Nomme Utd U21;59.1;MEDIA;19;Ranking gap: 0.054 | Attacco casa: 1.24/gara | Difesa trasferta subisce: 2.47/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.90;FC Tallinn - Nomme Utd U21;1.08;12.35;24.67;7.5;13.5
Australia_NPLWesternAustralia;Stirling Macedonia;Perth RedStar;59.0;MEDIA;17;Ranking gap: 0.125 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.40/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;Stirling Macedonia - Perth RedStar;2.5;20.0;14.0;12.0;10.5
Belarus_PershayaLiga;Slutsk;Ostrovets;58.48;MEDIA;14;Ranking gap: 0.178 | Attacco casa: 2.23/gara | Difesa trasferta subisce: 1.46/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;Slutsk - Ostrovets;3.56;22.31;14.62;10.5;7.5
Australia_NPLQueensland;Eastern Suburbs;Peninsula;58.45;MEDIA;17;Ranking gap: 0.160 | Attacco casa: 1.94/gara | Difesa trasferta subisce: 1.19/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.80;Eastern Suburbs - Peninsula;3.2;19.38;11.88;12.0;12.0
Belarus_PershayaLiga;Soligorsk;Din. Minsk 2;58.45;MEDIA;14;Ranking gap: 0.012 | Attacco casa: 2.15/gara | Difesa trasferta subisce: 1.42/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;Soligorsk - Din. Minsk 2;0.24;21.54;14.17;10.5;12.0
Australia_NSWLeagueOne;Bulls Academy;Western City Rangers;58.44;MEDIA;22;Ranking gap: 0.267 | Attacco casa: 1.76/gara | Difesa trasferta subisce: 2.05/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.40;Bulls Academy - Western City Rangers;5.34;17.62;20.48;9.0;6.0
Australia_NPLWesternAustralia;Western Knights;Sorrento;58.2;MEDIA;17;Ranking gap: 0.035 | Attacco casa: 1.81/gara | Difesa trasferta subisce: 1.69/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;Western Knights - Sorrento;0.7;18.12;16.88;12.0;10.5
Australia_QueenslandPremierLeague;Capalaba;St. George Willawong;58.2;MEDIA;18;Ranking gap: 0.035 | Attacco casa: 1.06/gara | Difesa trasferta subisce: 2.44/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.60;Capalaba - St. George Willawong;0.7;10.62;24.38;13.5;9.0
Latvia_Virsliga;RFS;Auda;58.16;MEDIA;21;Ranking gap: 0.072 | Attacco casa: 2.71/gara | Difesa trasferta subisce: 1.22/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.50;RFS - Auda;1.44;25.0;12.22;12.0;7.5
Australia_VictoriaPremierLeague2;Bayside Argonauts;Essendon Royals SC;57.84;MEDIA;19;Ranking gap: 0.033 | Attacco casa: 2.12/gara | Difesa trasferta subisce: 1.50/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Bayside Argonauts - Essendon Royals SC;0.66;21.18;15.0;10.5;10.5
Iceland_Division_1;Leiknir;Volsungur;57.81;MEDIA;18;Ranking gap: 0.188 | Attacco casa: 1.27/gara | Difesa trasferta subisce: 2.18/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;Leiknir - Volsungur;3.76;12.73;21.82;9.0;10.5
Iceland_BestaDeildKarla;Akranes;Breidablik;57.61;MEDIA;19;Ranking gap: 0.089 | Attacco casa: 1.33/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.90;Akranes - Breidablik;1.78;13.33;20.0;9.0;13.5
Australia_NPLVictoria;Hume City;Dandenong City;57.56;MEDIA;19;Ranking gap: 0.200 | Attacco casa: 2.17/gara | Difesa trasferta subisce: 1.39/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;Hume City - Dandenong City;4.0;21.67;13.89;10.5;7.5
Australia_SAStateLeague;Cove FC;Adelaide Atletico;57.16;MEDIA;17;Ranking gap: 0.183 | Attacco casa: 1.60/gara | Difesa trasferta subisce: 1.50/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.90;Cove FC - Adelaide Atletico;3.66;16.0;15.0;9.0;13.5
Australia_WAStateLeague;Murdoch Melville;Floreat Athena;56.91;MEDIA;15;Ranking gap: 0.324 | Attacco casa: 1.64/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;Murdoch Melville - Floreat Athena;6.48;16.43;10.0;13.5;10.5
USA_USLChampionship;Loudoun;Sporting Jax;56.7;MEDIA;21;Ranking gap: 0.033 | Attacco casa: 1.15/gara | Difesa trasferta subisce: 2.79/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;Loudoun - Sporting Jax;0.66;11.54;25.0;9.0;10.5
Australia_NPLSouthAustralia;Sturt Lions;Playford Patriots;56.65;MEDIA;17;Ranking gap: 0.170 | Attacco casa: 1.81/gara | Difesa trasferta subisce: 1.56/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;Sturt Lions - Playford Patriots;3.4;18.12;15.62;9.0;10.5
Australia_QueenslandPremierLeague;North Star;Redlands;55.09;MEDIA;18;Ranking gap: 0.211 | Attacco casa: 0.94/gara | Difesa trasferta subisce: 1.75/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.80;North Star - Redlands;4.22;9.38;17.5;12.0;12.0
Australia_WAStateLeague;Inglewood;Subiaco;55.02;MEDIA;15;Ranking gap: 0.208 | Attacco casa: 0.79/gara | Difesa trasferta subisce: 2.57/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.80;Inglewood - Subiaco;4.16;7.86;25.0;6.0;12.0
Australia_NPLSouthAustralia;Adelaide United U23;Campbelltown City;54.95;MEDIA;17;Ranking gap: 0.104 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 1.81/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.80;Adelaide United U23 - Campbelltown City;2.08;13.75;18.12;9.0;12.0
Australia_WAStateLeague;Kingsley Westside;Nedlands;54.73;MEDIA;15;Ranking gap: 0.147 | Attacco casa: 1.71/gara | Difesa trasferta subisce: 1.21/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;Kingsley Westside - Nedlands;2.94;17.14;12.14;10.5;12.0
USA_USLLeagueOne;Richmond Kickers;Sarasota Paradise;54.59;MEDIA;22;Ranking gap: 0.343 | Attacco casa: 0.92/gara | Difesa trasferta subisce: 1.75/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Richmond Kickers - Sarasota Paradise;6.86;9.23;17.5;10.5;10.5
Finland_Ykkonen;SalPa;VJS;54.4;MEDIA;15;Ranking gap: 0.071 | Attacco casa: 2.17/gara | Difesa trasferta subisce: 1.18/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.50;SalPa - VJS;1.42;21.67;11.82;12.0;7.5
Australia_SAStateLeague;Cumberland Utd.;Adelaide Croatia Raiders;54.37;MEDIA;17;Ranking gap: 0.181 | Attacco casa: 1.75/gara | Difesa trasferta subisce: 1.38/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.80;Cumberland Utd. - Adelaide Croatia Raiders;3.62;17.5;13.75;7.5;12.0
