ResetId;ResetAt;TargetMode;TargetValue;Engine;Country;LeagueId;Band;OK;KO;Total;HitRate
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_PlayOff;BASSA;1;1;2;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_PlayOff;OVERALL;9;13;22;40.91
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_PlayOff;MEDIA;5;8;13;38.46
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_PlayOff;ALTA;3;4;7;42.86
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_PlayOff;BASSA;1;1;2;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_PlayOff;OVERALL;9;13;22;40.91
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_PlayOff;MEDIA;6;9;15;40.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_PlayOff;ALTA;2;4;6;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_PlayOff;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_PlayOff;OVERALL;9;13;22;40.91
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_PlayOff;MEDIA;6;7;13;46.15
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_PlayOff;ALTA;2;4;6;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_PlayOff;BASSA;1;2;3;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_PlayOff;OVERALL;9;13;22;40.91
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_PlayOff;ALTA;4;7;11;36.36
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_PlayOff;MEDIA;5;6;11;45.45
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_PlayOff;OVERALL;9;13;22;40.91
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_PlayOff;MEDIA;6;9;15;40.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_PlayOff;ALTA;2;4;6;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_PlayOff;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v251;USA;USA_USLLeagueTwo_PlayOff;OVERALL;0;3;3;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v251;USA;USA_USLLeagueTwo_PlayOff;ALTA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v251;USA;USA_USLLeagueTwo_PlayOff;MEDIA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v251;USA;USA_USLLeagueTwo_PlayOff;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Ranger;OVERALL;4;4;8;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Ranger;ALTA;1;1;2;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Ranger;MEDIA-ALTA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Ranger;MEDIA;1;3;4;25.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Ranger;OVERALL;4;4;8;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Ranger;MEDIA;3;3;6;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Ranger;MEDIA-ALTA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Ranger;ALTA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Ranger;OVERALL;4;4;8;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Ranger;MEDIA;2;2;4;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Ranger;ALTA;2;2;4;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Ranger;OVERALL;3;4;7;42.86
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Ranger;MEDIA;1;2;3;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Ranger;ALTA;2;2;4;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Ranger;OVERALL;3;4;7;42.86
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Ranger;MEDIA;1;3;4;25.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Ranger;ALTA;2;1;3;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Ranger;OVERALL;2;4;6;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Ranger;ALTA;2;1;3;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Ranger;MEDIA;0;3;3;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Ranger;OVERALL;2;4;6;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Ranger;ALTA;2;2;4;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Ranger;MEDIA;0;2;2;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Ranger;OVERALL;2;3;5;40.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Ranger;ALTA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Ranger;MEDIA;0;3;3;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthAtlantic;OVERALL;9;7;16;56.25
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA;1;3;4;25.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA-ALTA;8;3;11;72.73
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthAtlantic;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthAtlantic;OVERALL;9;7;16;56.25
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA;4;3;7;57.14
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA-ALTA;4;2;6;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthAtlantic;ALTA;1;1;2;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthAtlantic;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthAtlantic;OVERALL;9;7;16;56.25
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthAtlantic;BASSA;0;3;3;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA;4;2;6;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthAtlantic;ALTA;5;2;7;71.43
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthAtlantic;OVERALL;8;4;12;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthAtlantic;ALTA;5;2;7;71.43
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA;3;1;4;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthAtlantic;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthAtlantic;OVERALL;8;4;12;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthAtlantic;ALTA;5;2;7;71.43
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA;3;1;4;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthAtlantic;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthAtlantic;OVERALL;7;4;11;63.64
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA;4;1;5;80.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthAtlantic;ALTA;3;2;5;60.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthAtlantic;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthAtlantic;OVERALL;7;4;11;63.64
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA;2;1;3;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthAtlantic;ALTA;5;2;7;71.43
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthAtlantic;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthAtlantic;OVERALL;7;3;10;70.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthAtlantic;MEDIA;3;1;4;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthAtlantic;ALTA;4;2;6;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthCentral;OVERALL;7;3;10;70.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthCentral;MEDIA;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthCentral;MEDIA-ALTA;2;2;4;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthCentral;ALTA;2;1;3;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthCentral;OVERALL;7;3;10;70.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthCentral;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthCentral;MEDIA;3;1;4;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthCentral;MEDIA-ALTA;2;2;4;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthCentral;ALTA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthCentral;OVERALL;6;3;9;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthCentral;MEDIA;4;3;7;57.14
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthCentral;ALTA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthCentral;OVERALL;5;3;8;62.5
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthCentral;MEDIA;3;3;6;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthCentral;ALTA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthCentral;OVERALL;5;3;8;62.5
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthCentral;MEDIA;4;3;7;57.14
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthCentral;ALTA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthCentral;OVERALL;5;2;7;71.43
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthCentral;MEDIA;4;2;6;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthCentral;ALTA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthCentral;OVERALL;5;2;7;71.43
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthCentral;ALTA;4;2;6;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthCentral;MEDIA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthCentral;OVERALL;5;2;7;71.43
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthCentral;MEDIA;4;2;6;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthCentral;ALTA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthFlorida;OVERALL;3;5;8;37.5
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA-ALTA;2;2;4;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthFlorida;ALTA;0;2;2;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA;1;1;2;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthFlorida;OVERALL;3;5;8;37.5
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA-ALTA;1;2;3;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA;2;2;4;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_SouthFlorida;ALTA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthFlorida;OVERALL;3;4;7;42.86
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthFlorida;ALTA;1;2;3;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA;2;1;3;66.67
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_SouthFlorida;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthFlorida;OVERALL;1;4;5;20.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA;1;1;2;50.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthFlorida;ALTA;0;2;2;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_SouthFlorida;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthFlorida;OVERALL;1;4;5;20.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA;1;2;3;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthFlorida;ALTA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_SouthFlorida;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthFlorida;OVERALL;1;4;5;20.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA;1;2;3;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthFlorida;ALTA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_SouthFlorida;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthFlorida;OVERALL;1;4;5;20.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA;1;2;3;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_SouthFlorida;ALTA;0;2;2;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthFlorida;OVERALL;1;4;5;20.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthFlorida;BASSA;0;2;2;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_SouthFlorida;MEDIA;1;2;3;33.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Southeast;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Southeast;MEDIA-ALTA;5;0;5;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Southeast;MEDIA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Southeast;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Southeast;MEDIA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Southeast;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Southeast;MEDIA-ALTA;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Southeast;OVERALL;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Southeast;MEDIA;5;0;5;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Southeast;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Southeast;OVERALL;4;1;5;80.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Southeast;MEDIA;4;0;4;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21dev;USA;USA_USLLeagueTwo_Southeast;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Southeast;OVERALL;4;1;5;80.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Southeast;MEDIA;4;0;4;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v22;USA;USA_USLLeagueTwo_Southeast;BASSA;0;1;1;0.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Southeast;OVERALL;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v23;USA;USA_USLLeagueTwo_Southeast;MEDIA;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Southeast;OVERALL;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Southeast;MEDIA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v24;USA;USA_USLLeagueTwo_Southeast;ALTA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Southeast;OVERALL;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v25;USA;USA_USLLeagueTwo_Southeast;MEDIA;3;0;3;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Southwest;OVERALL;10;3;13;76.92
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Southwest;MEDIA;3;1;4;75.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Southwest;MEDIA-ALTA;3;2;5;60.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v13;USA;USA_USLLeagueTwo_Southwest;ALTA;4;0;4;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Southwest;OVERALL;10;3;13;76.92
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Southwest;MEDIA;3;2;5;60.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Southwest;MEDIA-ALTA;5;1;6;83.33
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v20;USA;USA_USLLeagueTwo_Southwest;ALTA;2;0;2;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Southwest;OVERALL;10;3;13;76.92
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Southwest;BASSA;1;0;1;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Southwest;ALTA;6;0;6;100.0
20260804_164304;2026-08-04T16:43:04;GROUP;USA_USLLeagueTwo;v21;USA;USA_USLLeagueTwo_Southwest;MEDIA;3;3;6;50.0
