ConfigId;Type;Overall_OK;Overall_KO;Overall_Total;Overall_HitRate;Overall_SampleClass;NoAU_OK;NoAU_KO;NoAU_Total;NoAU_HitRate;Train_OK;Train_KO;Train_Total;Train_HitRate;Test_OK;Test_KO;Test_Total;Test_HitRate;Test_SampleClass;TrainTestDelta;W_RankingGap;W_HomeAttack;W_AwayAttack;W_HomeDefenseWeakness;W_AwayDefenseWeakness;W_HomeLast10Over;W_AwayLast10Over;W_HomeVenueOver;W_AwayVenueOver;W_BTTSProfile
LOC_1372;LOCAL;489;196;685;71.3869;100+;340;133;473;71.8816;270;128;398;67.8392;219;68;287;76.3066;100+;8.4674;8.26401;14.815647;14.455942;8.241469;7.294605;10.77691;9.58228;9.836931;9.609039;13.12317
GLOB_1471;GLOBAL;242;97;339;71.3864;100+;182;68;250;72.8;137;66;203;67.4877;105;31;136;77.2059;100+;9.7182;29.875311;2.439721;4.318345;5.788124;1.806083;30.552748;6.366336;17.231658;1.187316;6.434358
LOC_1177;LOCAL;484;194;678;71.3864;100+;344;130;474;72.5738;266;126;392;67.8571;218;68;286;76.2238;100+;8.3667;7.564104;10.905115;15.569842;8.206509;7.746173;8.006785;12.870961;13.848455;10.144796;11.137261
LOC_1452;LOCAL;484;194;678;71.3864;100+;341;129;470;72.5532;269;128;397;67.7582;215;66;281;76.5125;100+;8.7543;8.171014;14.8377;14.522689;5.972595;7.171372;10.627453;12.519237;8.506356;9.283198;14.388384
GLOB_1594;GLOBAL;484;194;678;71.3864;100+;350;132;482;72.6141;272;124;396;68.6869;212;70;282;75.1773;100+;6.4904;9.929421;13.114217;3.825149;17.108156;10.170063;14.649661;19.051844;0.757775;12.632446;4.76127
LOC_0683;LOCAL;479;192;671;71.386;100+;338;127;465;72.6882;264;125;389;67.8663;215;67;282;76.2411;100+;8.3748;6.14656;11.667455;10.326376;6.649977;9.649253;12.476851;11.014701;14.084527;9.270346;14.713955
LOC_1776;LOCAL;479;192;671;71.386;100+;345;129;474;72.7848;261;127;388;67.268;218;65;283;77.0318;100+;9.7638;5.881179;8.318136;10.917322;7.920623;9.367112;13.480521;12.525581;8.353096;13.636013;15.600417
LOC_2891;LOCAL;479;192;671;71.386;100+;340;130;470;72.3404;269;126;395;68.1013;210;66;276;76.087;100+;7.9857;7.758321;12.726866;12.975701;7.464175;8.278432;15.298215;9.515453;9.329152;8.070992;14.582693
LOC_0033;LOCAL;474;190;664;71.3855;100+;337;128;465;72.4731;261;125;386;67.6166;213;65;278;76.6187;100+;9.0021;5.559372;9.086307;10.230362;8.600337;6.971882;9.515812;12.950845;10.161791;14.297787;18.625506
LOC_2725;LOCAL;474;190;664;71.3855;100+;334;124;458;72.9258;265;124;389;68.1234;209;66;275;76.0;100+;7.8766;7.543147;10.683362;13.049019;4.829123;9.606677;12.720969;14.259911;11.602673;9.896935;11.808184
GLOB_1001;GLOBAL;474;190;664;71.3855;100+;333;123;456;73.0263;265;130;395;67.0886;209;60;269;77.6952;100+;10.6066;3.005425;15.130595;7.022431;3.704273;9.264098;8.250415;5.241809;15.676935;11.651954;27.052066
GLOB_1535;GLOBAL;474;190;664;71.3855;100+;333;123;456;73.0263;268;124;392;68.3673;206;66;272;75.7353;100+;7.368;10.136;17.748693;7.084395;4.274146;15.468128;14.057822;8.025442;14.258332;8.702897;6.244145
LOC_0365;LOCAL;469;188;657;71.3851;100+;326;125;451;72.2838;264;121;385;68.5714;205;67;272;75.3676;100+;6.7962;7.270635;14.371036;9.339896;5.584198;8.695747;11.938598;9.55971;13.25196;12.382861;13.60536
LOC_2595;LOCAL;469;188;657;71.3851;100+;336;129;465;72.2581;258;124;382;67.5393;211;64;275;76.7273;100+;9.188;7.522884;11.218534;12.156599;7.977929;7.824726;11.175304;16.294312;6.381044;10.204456;15.244211
GLOB_0280;GLOBAL;464;186;650;71.3846;100+;333;124;457;72.8665;262;119;381;68.7664;202;67;269;75.0929;100+;6.3265;10.147302;3.743945;2.424326;8.734263;22.768689;11.426606;20.026836;13.93815;9.716328;3.073553
LOC_1483;LOCAL;459;184;643;71.3841;100+;320;122;442;72.3982;255;123;378;67.4603;204;61;265;76.9811;100+;9.5208;8.849561;8.35316;10.917821;8.176161;15.216535;12.118264;10.299903;14.314663;6.306974;11.446959
LOC_1741;LOCAL;459;184;643;71.3841;100+;322;123;445;72.3596;255;119;374;68.1818;204;65;269;75.8364;100+;7.6546;10.52216;3.92415;15.916271;7.483097;15.658562;12.306863;12.089452;10.757922;10.753784;6.587738
GLOB_0914;GLOBAL;449;180;629;71.3831;100+;322;121;443;72.6862;250;123;373;67.0241;199;57;256;77.7344;100+;10.7103;9.455659;12.964965;12.347948;7.099335;14.696593;5.339986;8.356454;7.739592;3.412794;24.586673
GLOB_0343;GLOBAL;414;166;580;71.3793;100+;305;115;420;72.619;234;109;343;68.2216;180;57;237;75.9494;100+;7.7278;9.036761;5.044408;13.805977;6.663427;2.016236;22.469096;13.312147;6.128559;7.934344;19.589045
GLOB_1882;GLOBAL;414;166;580;71.3793;100+;297;112;409;72.6161;233;109;342;68.1287;181;57;238;76.0504;100+;7.9217;11.314597;5.364945;7.355832;9.058749;7.644276;12.799418;13.305391;10.478272;20.916031;7.762489
GLOB_0668;GLOBAL;379;152;531;71.3748;100+;273;106;379;72.0317;211;96;307;68.7296;168;56;224;75.0;100+;6.2704;5.328301;2.206483;11.641781;3.635133;5.274789;11.081549;5.510333;6.861342;19.069815;35.390474
GLOB_0348;GLOBAL;364;146;510;71.3725;100+;266;96;362;73.4807;204;96;300;68.0;160;50;210;76.1905;100+;8.1905;6.365643;4.126684;1.447565;10.876942;3.454345;3.154704;15.195592;8.141654;14.725454;38.511416
LOC_1845;LOCAL;541;217;758;71.372;100+;383;142;525;72.9524;301;143;444;67.7928;240;74;314;76.4331;100+;8.6403;6.166262;14.225049;11.139345;10.42743;11.036741;16.614838;12.400053;8.301217;10.539042;5.150023
GLOB_1928;GLOBAL;359;144;503;71.3718;100+;258;100;358;72.067;204;93;297;68.6869;155;51;206;75.2427;100+;6.5558;16.056411;8.9564;5.348948;7.837892;0.440159;24.919031;11.302049;20.407887;3.84958;6.881644
LOC_0293;LOCAL;531;213;744;71.371;100+;369;139;508;72.6378;297;137;434;68.4332;234;76;310;75.4839;100+;7.0507;6.011957;17.4432;10.905978;7.095804;14.877356;11.706209;5.782986;11.734054;10.981389;9.461067
LOC_2130;LOCAL;526;211;737;71.3704;100+;369;139;508;72.6378;295;137;432;68.287;231;74;305;75.7377;100+;7.4507;4.918855;17.937002;10.026175;10.350104;8.21864;9.540009;11.891114;11.209638;7.703896;14.204567
LOC_2702;LOCAL;526;211;737;71.3704;100+;370;139;509;72.6916;295;139;434;67.9724;231;72;303;76.2376;100+;8.2652;6.486805;20.23176;8.000858;9.826334;7.575939;11.714432;14.239694;9.590363;10.239;8.094816
LOC_0358;LOCAL;521;209;730;71.3699;100+;369;138;507;72.7811;289;134;423;68.3215;232;75;307;75.57;100+;7.2485;5.07506;15.444987;15.351027;9.73521;3.581278;13.100452;11.235721;13.206413;8.673817;10.596036
LOC_1789;LOCAL;521;209;730;71.3699;100+;369;141;510;72.3529;294;137;431;68.2135;227;72;299;75.9197;100+;7.7062;6.095068;14.036882;13.711107;9.195778;9.568137;13.402794;11.279843;9.73412;6.870546;12.105724
LOC_2086;LOCAL;521;209;730;71.3699;100+;366;138;504;72.619;290;137;427;67.9157;231;72;303;76.2376;100+;8.3219;5.537704;12.147199;12.135777;8.778028;10.484236;10.200306;14.505744;12.788209;8.919022;10.503776
LOC_2207;LOCAL;516;207;723;71.3693;100+;365;140;505;72.2772;284;132;416;68.2692;232;75;307;75.57;100+;7.3008;6.183682;10.901727;16.822053;6.576439;9.556532;17.126614;8.719868;10.787734;10.122069;9.203282
LOC_0226;LOCAL;511;205;716;71.3687;100+;353;133;486;72.6337;284;132;416;68.2692;227;73;300;75.6667;100+;7.3975;7.280542;15.502159;10.767918;8.724817;10.672006;12.334604;11.087381;13.96694;10.223776;5.439858
LOC_0332;LOCAL;511;205;716;71.3687;100+;363;136;499;72.7455;285;132;417;68.3453;226;73;299;75.5853;100+;7.24;6.642395;15.947933;15.986046;6.329197;5.658936;14.438068;9.731286;9.908134;9.311535;12.046468
LOC_0918;LOCAL;511;205;716;71.3687;100+;359;134;493;72.8195;289;135;424;68.1604;222;70;292;76.0274;100+;7.867;4.45523;13.55272;9.707645;5.954579;12.180919;13.048322;13.009432;9.089478;8.813448;16.188227
LOC_1433;LOCAL;511;205;716;71.3687;100+;358;135;493;72.6166;288;135;423;68.0851;223;70;293;76.1092;100+;8.0241;5.09518;14.024176;9.424291;6.345944;12.847757;13.821023;13.416111;7.507537;9.613512;13.904469
LOC_1449;LOCAL;511;205;716;71.3687;100+;360;138;498;72.2892;288;133;421;68.4086;223;72;295;75.5932;100+;7.1846;6.653617;14.854266;12.028876;9.08882;7.432765;17.710383;7.524284;9.903576;9.48755;11.315863
LOC_2689;LOCAL;511;205;716;71.3687;100+;358;135;493;72.6166;286;132;418;68.4211;225;73;298;75.5034;100+;7.0823;4.468204;13.68331;7.935125;7.88255;7.81218;18.46487;9.708239;14.467766;9.741187;11.836569
LOC_2830;LOCAL;511;205;716;71.3687;100+;362;136;498;72.6908;286;134;420;68.0952;225;71;296;76.0135;100+;7.9183;4.560651;13.818103;11.479205;5.436933;8.875351;15.565066;11.999145;3.847019;14.153651;16.264877
LOC_2195;LOCAL;506;203;709;71.3681;100+;360;138;498;72.2892;282;134;416;67.7885;224;69;293;76.4505;100+;8.662;5.918476;13.81457;11.115642;8.588081;9.501626;12.683675;13.289288;8.265512;8.230213;14.592916
LOC_2497;LOCAL;506;203;709;71.3681;100+;355;138;493;72.0081;282;130;412;68.4466;224;73;297;75.4209;100+;6.9743;8.12404;14.704663;14.623952;11.221648;6.291519;11.166339;13.058187;10.307016;8.983184;7.519453
LOC_2808;LOCAL;506;203;709;71.3681;100+;357;133;490;72.8571;282;130;412;68.4466;224;73;297;75.4209;100+;6.9743;5.099611;13.204353;14.20659;4.482485;8.62961;13.72888;12.271042;10.874468;9.053132;14.449829
LOC_0668;LOCAL;501;201;702;71.3675;100+;357;136;493;72.4138;273;132;405;67.4074;228;69;297;76.7677;100+;9.3603;7.041039;14.337973;15.009893;9.131864;6.404732;7.260788;12.301505;9.57049;9.02196;15.919755
LOC_0826;LOCAL;501;201;702;71.3675;100+;358;134;492;72.7642;277;128;405;68.3951;224;73;297;75.4209;100+;7.0258;5.483383;12.500479;13.632537;8.88261;4.424406;13.355679;13.063327;16.250602;7.581959;10.825018
LOC_1500;LOCAL;501;201;702;71.3675;100+;355;132;487;72.8953;278;132;410;67.8049;223;69;292;76.3699;100+;8.565;5.316534;7.879991;14.020453;4.823571;12.220699;13.776806;14.651639;11.903276;9.814694;11.592336
GLOB_1188;GLOBAL;501;201;702;71.3675;100+;358;131;489;73.2106;283;133;416;68.0288;218;68;286;76.2238;100+;8.195;3.500036;15.881529;6.8251;4.988304;8.684309;15.908602;13.058048;15.860732;1.937754;19.355586
LOC_0097;LOCAL;496;199;695;71.3669;100+;348;133;481;72.3493;281;128;409;68.7042;215;71;286;75.1748;100+;6.4706;6.432765;7.746336;7.375025;7.746027;15.445366;12.533463;13.940228;9.784252;13.893871;11.102667
LOC_1658;LOCAL;496;199;695;71.3669;100+;355;135;490;72.449;277;129;406;68.2266;219;70;289;75.7785;100+;7.5519;4.623819;11.647185;9.600354;8.54867;7.648086;14.455872;12.981639;10.151871;10.770106;15.572398
LOC_0808;LOCAL;491;197;688;71.3663;100+;340;132;472;72.0339;277;130;407;68.059;214;67;281;76.1566;100+;8.0976;7.532431;12.492533;12.769842;7.093999;13.297769;7.180692;12.729828;8.623113;11.337211;12.942582
LOC_1788;LOCAL;491;197;688;71.3663;100+;351;136;487;72.0739;275;126;401;68.5786;216;71;287;75.2613;100+;6.6827;5.488164;6.90744;14.910353;8.548324;9.725077;14.867535;6.344892;10.905068;14.500508;13.80264
LOC_1955;LOCAL;491;197;688;71.3663;100+;346;131;477;72.5367;275;129;404;68.0693;216;68;284;76.0563;100+;7.987;6.250714;9.833323;12.469617;8.16223;11.275895;8.474138;11.779529;11.380129;12.922911;13.451513
LOC_1419;LOCAL;486;195;681;71.3656;100+;343;128;471;72.8238;271;128;399;67.9198;215;67;282;76.2411;100+;8.3213;5.037646;12.136134;11.330562;7.183529;8.254051;7.618165;11.145999;14.169469;10.577793;18.546652
LOC_1782;LOCAL;486;195;681;71.3656;100+;344;132;476;72.2689;271;128;399;67.9198;215;67;282;76.2411;100+;8.3213;6.901993;11.830851;13.305968;9.408749;7.77798;10.128688;10.519445;12.431267;9.029133;14.665926
LOC_0011;LOCAL;481;193;674;71.365;100+;339;133;472;71.822;269;124;393;68.4478;212;69;281;75.4448;100+;6.997;7.360463;10.06416;13.811504;9.320427;9.451322;9.683356;9.899886;10.941295;13.140584;12.327003
LOC_0889;LOCAL;481;193;674;71.365;100+;339;125;464;73.0603;267;124;391;68.2864;214;69;283;75.6184;100+;7.332;8.06167;12.348098;13.753674;6.021334;10.725749;16.004823;5.493083;15.162109;8.042045;10.387415
LOC_1038;LOCAL;481;193;674;71.365;100+;338;124;462;73.1602;271;126;397;68.262;210;67;277;75.8123;100+;7.5503;7.415553;14.717505;10.767974;6.950177;7.219104;10.688291;13.971523;14.975046;9.104861;10.189967
LOC_1932;LOCAL;481;193;674;71.365;100+;338;126;464;72.8448;273;129;402;67.9104;208;64;272;76.4706;100+;8.5602;5.838859;18.566831;6.759286;6.645314;6.525006;10.253879;12.290211;10.437001;9.768842;18.914769
LOC_1985;LOCAL;481;193;674;71.365;100+;335;132;467;71.7345;267;127;394;67.7665;214;66;280;76.4286;100+;8.6621;7.686521;11.706773;13.770145;6.018233;11.674368;11.974727;12.166918;8.327039;8.989781;13.685495
LOC_0104;LOCAL;476;191;667;71.3643;100+;334;125;459;72.7669;269;126;395;68.1013;207;65;272;76.1029;100+;8.0016;8.062184;17.204918;11.470582;6.135919;8.782638;12.160159;9.11491;10.450008;7.040891;15.577791
LOC_0603;LOCAL;476;191;667;71.3643;100+;337;128;465;72.4731;268;122;390;68.7179;208;69;277;75.0903;100+;6.3724;7.290287;6.637689;8.953163;11.514739;11.702688;12.760408;12.729583;11.322456;12.518447;10.57054
LOC_0876;LOCAL;476;191;667;71.3643;100+;340;131;471;72.1868;263;124;387;67.9587;213;67;280;76.0714;100+;8.1127;7.205351;5.800835;15.148377;7.808453;10.434333;14.206987;12.074581;9.83831;12.421186;11.061587
LOC_1085;LOCAL;476;191;667;71.3643;100+;338;126;464;72.8448;267;127;394;67.7665;209;64;273;76.5568;100+;8.7903;6.429423;11.52265;10.683396;6.389368;11.611412;7.602546;16.261124;13.248136;6.645694;15.606252
LOC_1527;LOCAL;476;191;667;71.3643;100+;336;128;464;72.4138;266;124;390;68.2051;210;67;277;75.8123;100+;7.6072;8.73749;15.38327;12.040583;7.693106;6.238289;12.234605;14.072864;8.511268;8.574161;12.514364
LOC_2378;LOCAL;476;191;667;71.3643;100+;328;125;453;72.4062;266;126;392;67.8571;210;65;275;76.3636;100+;8.5065;6.571275;11.836543;7.935733;4.574068;12.91603;13.069797;10.057467;13.204139;15.230344;10.604604
LOC_0699;LOCAL;471;189;660;71.3636;100+;340;128;468;72.6496;262;124;386;67.8756;209;65;274;76.2774;100+;8.4018;6.094815;8.791428;8.707594;9.898589;8.097552;16.657821;10.064685;8.35644;11.257277;18.073798
LOC_1426;LOCAL;471;189;660;71.3636;100+;329;124;453;72.6269;265;123;388;68.299;206;66;272;75.7353;100+;7.4363;8.055496;15.4452;8.120677;7.744193;8.053362;11.676699;13.106484;12.361541;11.019532;10.416816
LOC_2280;LOCAL;471;189;660;71.3636;100+;334;123;457;73.0853;262;122;384;68.2292;209;67;276;75.7246;100+;7.4954;7.395211;12.603909;12.986736;4.392871;5.201087;14.744715;13.875759;10.427435;12.746718;11.625558
LOC_2742;LOCAL;471;189;660;71.3636;100+;334;127;461;72.4512;267;124;391;68.2864;204;65;269;75.8364;100+;7.55;8.43127;12.104119;10.130893;8.144418;10.16648;14.164678;15.836086;9.131397;6.43818;11.45248
GLOB_0828;GLOBAL;471;189;660;71.3636;100+;343;130;473;72.5159;261;118;379;68.8654;210;71;281;74.7331;100+;5.8677;10.569978;7.850929;21.743511;8.380534;3.656207;17.137893;11.897469;10.176884;10.161691;4.424905
LOC_0246;LOCAL;466;187;653;71.3629;100+;330;125;455;72.5275;259;121;380;68.1579;207;66;273;75.8242;100+;7.6663;7.652865;9.149163;10.759079;9.365397;11.190148;8.519442;12.961208;10.662302;12.239097;13.5013
LOC_1721;LOCAL;461;185;646;71.3622;100+;329;123;452;72.7876;253;121;374;67.6471;208;64;272;76.4706;100+;8.8235;8.133948;7.822847;14.033393;7.887603;10.31877;6.229004;16.341087;9.816978;13.834353;11.582017
GLOB_1389;GLOBAL;461;185;646;71.3622;100+;330;123;453;72.8477;261;123;384;67.9688;200;62;262;76.3359;100+;8.3671;5.169455;13.740397;6.680831;1.29881;7.286386;23.477718;4.585729;14.837907;6.249834;22.672933
GLOB_0120;GLOBAL;456;183;639;71.3615;100+;327;121;448;72.9911;255;120;375;68.0;201;63;264;76.1364;100+;8.1364;11.417541;20.54448;16.675839;5.819197;5.203463;6.779239;10.300388;2.652279;6.831421;19.776152
LOC_1214;LOCAL;436;175;611;71.3584;100+;316;117;433;72.9792;239;113;352;67.8977;197;62;259;76.0618;100+;8.1641;9.042123;9.251378;14.613349;6.546996;7.720118;9.466042;10.939216;9.102911;13.187104;16.130764
LOC_2768;LOCAL;431;173;604;71.3576;100+;306;113;419;73.031;235;114;349;67.3352;196;59;255;76.8627;100+;9.5275;9.566931;11.343955;9.98386;4.500897;5.243626;10.853463;18.55472;8.383424;16.626389;10.942734
GLOB_0206;GLOBAL;553;222;775;71.3548;100+;393;144;537;73.1844;310;144;454;68.2819;243;78;321;75.7009;100+;7.419;2.614117;20.599484;2.718366;8.068378;10.170536;23.85823;10.993981;8.576803;9.08927;9.310837
GLOB_1423;GLOBAL;406;163;569;71.3533;100+;300;112;412;72.8155;233;106;339;68.7316;173;57;230;75.2174;100+;6.4858;14.315423;17.079761;5.131887;6.509834;3.092368;27.412154;15.278316;5.190265;3.171158;8.818834
LOC_1420;LOCAL;533;214;747;71.3521;100+;376;141;517;72.7273;297;141;438;67.8082;236;73;309;76.3754;100+;8.5672;5.585957;15.675061;13.390381;7.854668;10.599227;13.286725;10.060229;6.470688;10.961426;12.115638
LOC_2920;LOCAL;533;214;747;71.3521;100+;375;141;516;72.6744;301;141;442;68.0995;232;73;305;76.0656;100+;7.9661;6.266026;19.47881;11.26492;6.250856;14.266135;12.04745;8.457223;5.201716;8.908858;13.858006
GLOB_1138;GLOBAL;396;159;555;71.3514;100+;281;106;387;72.6098;221;101;322;68.6335;175;58;233;75.1073;100+;6.4738;10.782986;4.126424;17.968448;4.247173;2.910946;9.064712;5.354978;14.848619;23.120411;13.575302
LOC_0032;LOCAL;528;212;740;71.3514;100+;374;139;513;72.9045;292;138;430;67.907;236;74;310;76.129;100+;8.222;5.531306;13.752397;14.178635;8.920253;8.385976;9.866726;13.121843;11.20807;9.474521;11.560273
LOC_1172;LOCAL;528;212;740;71.3514;100+;372;141;513;72.5146;295;139;434;67.9724;233;73;306;76.1438;100+;8.1714;5.036561;13.025211;14.068321;8.995044;10.1972;10.718932;11.474865;12.388342;7.545131;12.550394
LOC_1396;LOCAL;528;212;740;71.3514;100+;372;145;517;71.9536;295;138;433;68.1293;233;74;307;75.8958;100+;7.7665;5.707625;12.251391;15.100205;11.375198;9.27151;8.791571;15.341927;11.123885;5.243365;11.793322
LOC_0233;LOCAL;523;210;733;71.3506;100+;368;140;508;72.4409;291;137;428;67.9907;232;73;305;76.0656;100+;8.0749;5.650281;14.122735;13.408578;10.033495;8.676699;12.443964;5.927168;10.442968;14.221477;11.072635
LOC_1212;LOCAL;523;210;733;71.3506;100+;366;138;504;72.619;295;138;433;68.1293;228;72;300;76.0;100+;7.8707;5.238842;15.741079;10.547811;10.103817;9.679539;7.674134;11.968142;10.945683;9.333284;14.767669
LOC_1667;LOCAL;523;210;733;71.3506;100+;371;140;511;72.6027;294;136;430;68.3721;229;74;303;75.5776;100+;7.2055;5.247457;14.285022;13.248542;7.163871;10.739978;13.765114;10.833387;9.602128;7.162049;13.952452
LOC_2284;LOCAL;523;210;733;71.3506;100+;369;139;508;72.6378;294;134;428;68.6916;229;76;305;75.082;100+;6.3904;6.835654;16.951903;14.584578;6.731517;9.064502;14.983732;9.556871;10.81308;7.278812;9.199352
LOC_0253;LOCAL;518;208;726;71.3499;100+;362;133;495;73.1313;292;134;426;68.5446;226;74;300;75.3333;100+;6.7887;4.849565;14.003388;14.647319;6.110806;11.189095;12.392977;6.250052;13.532749;9.220809;13.80324
LOC_0934;LOCAL;513;206;719;71.3491;100+;360;136;496;72.5806;285;133;418;68.1818;228;73;301;75.7475;100+;7.5657;6.551836;15.444512;15.167958;9.729626;5.60723;8.013168;10.448623;11.005822;12.696296;11.334929
LOC_2463;LOCAL;513;206;719;71.3491;100+;361;136;497;72.6358;289;133;422;68.4834;224;73;297;75.4209;100+;6.9375;5.81948;15.331037;12.435712;8.477786;8.607738;10.210883;9.177122;12.698111;10.272843;12.969288
LOC_2563;LOCAL;513;206;719;71.3491;100+;363;137;500;72.6;287;134;421;68.171;226;72;298;75.8389;100+;7.6679;5.102242;12.830781;10.667463;9.167537;7.763477;12.384286;13.992763;12.141346;11.217555;10.732551
GLOB_0205;GLOBAL;381;153;534;71.3483;100+;279;102;381;73.2283;214;104;318;67.2956;167;49;216;77.3148;100+;10.0192;13.280486;13.702953;14.497147;7.294579;3.972622;13.115311;5.303568;8.037362;4.091373;22.704599
LOC_2704;LOCAL;508;204;712;71.3483;100+;357;137;494;72.2672;286;132;418;68.4211;222;72;294;75.5102;100+;7.0891;5.681942;16.040831;10.345518;6.927078;8.061828;13.340408;14.579621;8.099878;9.61033;13.312566
LOC_0746;LOCAL;503;202;705;71.3475;100+;350;134;484;72.314;284;132;416;68.2692;219;70;289;75.7785;100+;7.5093;6.760633;16.744763;8.270621;9.525866;9.488109;10.777353;12.524051;9.506872;10.990367;11.411366
LOC_2407;LOCAL;503;202;705;71.3475;100+;354;134;488;72.541;280;129;409;68.4597;223;73;296;75.3378;100+;6.8781;7.379157;11.288702;14.901769;7.023541;8.485599;17.315509;11.434534;12.082928;11.587598;4.500661
LOC_0813;LOCAL;498;200;698;71.3467;100+;350;136;486;72.0165;279;133;412;67.7184;219;67;286;76.5734;100+;8.855;5.986915;11.445898;11.535761;8.971365;12.136475;9.940918;13.604409;7.942364;7.603975;16.83192
LOC_1111;LOCAL;498;200;698;71.3467;100+;349;135;484;72.1074;282;133;415;67.9518;216;67;283;76.3251;100+;8.3733;6.808891;16.403886;12.385572;8.799146;8.670248;5.650921;13.182732;8.220391;7.516756;18.361456
LOC_1707;LOCAL;498;200;698;71.3467;100+;358;139;497;72.0322;274;131;405;67.6543;224;69;293;76.4505;100+;8.7962;6.272798;10.341031;13.46295;10.066762;7.990694;14.307372;8.668698;9.984996;12.416274;12.488427
LOC_2311;LOCAL;498;200;698;71.3467;100+;353;135;488;72.3361;280;130;410;68.2927;218;70;288;75.6944;100+;7.4017;7.578263;9.401625;13.163663;9.775491;10.722476;17.712681;10.394363;11.102138;10.350216;5.799082
LOC_1315;LOCAL;493;198;691;71.3459;100+;343;134;477;71.9078;279;131;410;68.0488;214;67;281;76.1566;100+;8.1078;7.570815;14.414024;12.928314;6.708787;9.622905;11.163303;13.223096;7.26703;9.367691;13.734035
LOC_1529;LOCAL;493;198;691;71.3459;100+;350;134;484;72.314;275;130;405;67.9012;218;68;286;76.2238;100+;8.3226;5.641805;11.722004;11.581406;8.443807;11.208092;13.157123;7.234796;10.656905;10.017157;16.336904
LOC_1968;LOCAL;493;198;691;71.3459;100+;351;135;486;72.2222;277;130;407;68.059;216;68;284;76.0563;100+;7.9973;6.336054;11.820473;7.986373;9.009909;11.171998;11.679273;18.185244;8.669556;8.137236;13.003883
LOC_2687;LOCAL;493;198;691;71.3459;100+;346;129;475;72.8421;273;129;402;67.9104;220;69;289;76.1246;100+;8.2142;7.671541;12.575028;7.802049;6.812048;16.211786;17.492067;7.054613;10.805611;9.58249;9.992768
LOC_2703;LOCAL;493;198;691;71.3459;100+;349;138;487;71.6632;274;129;403;67.9901;219;69;288;76.0417;100+;8.0516;9.491422;13.065325;15.080906;12.109762;8.931291;9.101617;12.187262;7.925181;8.754905;9.352328
LOC_0925;LOCAL;488;196;684;71.345;100+;341;132;473;72.093;274;130;404;67.8218;214;66;280;76.4286;100+;8.6068;7.674767;11.894335;9.976118;8.021073;12.761367;15.59876;12.445814;9.429163;8.797472;9.40113
