Metric;Month;AltaOK;AltaKO;AltaKOShare;MediaOK;MediaKO;MediaOKPrecision;Occurrences
defense_min_le_9__AND__attack_gap_le_12;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1219
defense_min_le_9__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1349
defense_min_le_9__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1165;700;0.6246648793565683;4857
defense_min_le_9__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1208
defense_min_le_9__AND__attack_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1350
defense_min_le_9__AND__attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4905
defense_min_le_9__AND__attack_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1222
defense_min_le_9__AND__away_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_min_le_9__AND__away_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_min_le_9__AND__away_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_min_le_9__AND__home_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_min_le_9__AND__home_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_min_le_9__AND__home_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_min_le_9__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1379
defense_min_le_9__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4854
defense_min_le_9__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1216
defense_min_le_9__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1377
defense_min_le_9__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4847
defense_min_le_9__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1212
defense_min_le_9__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1337
defense_min_le_9__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4886
defense_min_le_9__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1199
defense_min_le_9__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1393
defense_min_le_9__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;701;0.6239270386266095;4780
defense_min_le_9__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1209
defense_min_le_9__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1342
defense_min_le_9__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4907
defense_min_le_9__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1217
defense_min_le_9__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1339
defense_min_le_9__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4860
defense_min_le_9__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1197
defense_min_le_9__AND__venue_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_min_le_9__AND__venue_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_min_le_9__AND__venue_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_min_le_9__AND__venue_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_min_le_9__AND__venue_max_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_min_le_9__AND__venue_max_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_min_le_9__AND__venue_min_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_min_le_9__AND__venue_min_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_min_le_9__AND__venue_min_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_sum_ge_10;2026-07;229;108;0.32047477744807124;213;121;0.6377245508982036;1088
defense_sum_ge_10;2026-08;701;204;0.225414364640884;992;576;0.6326530612244898;3824
defense_sum_ge_10;2026-09;95;47;0.33098591549295775;178;121;0.5953177257525084;889
defense_sum_ge_2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1353
defense_sum_ge_2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4931
defense_sum_ge_2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1226
defense_sum_ge_2__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1325
defense_sum_ge_2__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1150;693;0.6239826370048833;4816
defense_sum_ge_2__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1195
defense_sum_ge_2__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1347
defense_sum_ge_2__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1165;700;0.6246648793565683;4840
defense_sum_ge_2__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1208
defense_sum_ge_2__AND__attack_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1348
defense_sum_ge_2__AND__attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4888
defense_sum_ge_2__AND__attack_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1222
defense_sum_ge_2__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1325
defense_sum_ge_2__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4827
defense_sum_ge_2__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1208
defense_sum_ge_2__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1323
defense_sum_ge_2__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4820
defense_sum_ge_2__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1204
defense_sum_ge_2__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1336
defense_sum_ge_2__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4875
defense_sum_ge_2__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1199
defense_sum_ge_2__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1340
defense_sum_ge_2__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;701;0.6239270386266095;4751
defense_sum_ge_2__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1201
defense_sum_ge_2__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1341
defense_sum_ge_2__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4896
defense_sum_ge_2__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1217
defense_sum_ge_2__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1338
defense_sum_ge_2__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4849
defense_sum_ge_2__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1197
defense_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1346
defense_sum_ge_4;2026-08;714;209;0.22643553629469124;1166;703;0.6238630283574104;4891
defense_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1211
defense_sum_ge_4__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1319
defense_sum_ge_4__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1148;693;0.623574144486692;4781
defense_sum_ge_4__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1180
defense_sum_ge_4__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1341
defense_sum_ge_4__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1163;700;0.6242619431025228;4801
defense_sum_ge_4__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1193
defense_sum_ge_4__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1317
defense_sum_ge_4__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1158;695;0.6249325418240691;4784
defense_sum_ge_4__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1189
defense_sum_ge_4__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1332
defense_sum_ge_4__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1166;703;0.6238630283574104;4842
defense_sum_ge_4__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1185
defense_sum_ge_4__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1333
defense_sum_ge_4__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1161;701;0.6235230934479055;4711
defense_sum_ge_4__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1186
defense_sum_ge_4__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1335
defense_sum_ge_4__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1166;703;0.6238630283574104;4818
defense_sum_ge_4__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1187
defense_sum_ge_6;2026-07;231;109;0.3205882352941177;254;144;0.6381909547738693;1328
defense_sum_ge_6;2026-08;714;209;0.22643553629469124;1147;695;0.6226927252985885;4726
defense_sum_ge_6;2026-09;97;48;0.3310344827586207;213;154;0.5803814713896458;1171
defense_sum_ge_8;2026-07;230;109;0.3215339233038348;251;142;0.638676844783715;1265
defense_sum_ge_8;2026-08;714;209;0.22643553629469124;1106;669;0.6230985915492958;4429
defense_sum_ge_8;2026-09;97;48;0.3310344827586207;209;147;0.5870786516853933;1088
defense_sum_ge_9;2026-07;230;109;0.3215339233038348;239;135;0.6390374331550802;1202
defense_sum_ge_9;2026-08;712;208;0.22608695652173913;1069;629;0.6295641931684335;4157
defense_sum_ge_9;2026-09;95;48;0.3356643356643357;193;132;0.5938461538461538;980
defense_sum_le_10;2026-07;3;1;0.25;44;23;0.6567164179104478;325
defense_sum_le_10;2026-08;14;5;0.2631578947368421;199;133;0.5993975903614458;1244
defense_sum_le_10;2026-09;3;1;0.25;38;34;0.5277777777777778;360
defense_sum_le_2;2026-07;0;0;0.0;0;0;0.0;54
defense_sum_le_2;2026-08;0;0;0.0;0;0;0.0;29
defense_sum_le_2;2026-09;0;0;0.0;0;0;0.0;8
defense_sum_le_4;2026-07;0;0;0.0;0;0;0.0;61
defense_sum_le_4;2026-08;0;0;0.0;2;0;1.0;69
defense_sum_le_4;2026-09;0;0;0.0;0;0;0.0;23
defense_sum_le_6;2026-07;1;0;0.0;1;0;1.0;79
defense_sum_le_6;2026-08;0;0;0.0;21;8;0.7241379310344828;237
defense_sum_le_6;2026-09;0;0;0.0;2;1;0.6666666666666666;64
defense_sum_le_8;2026-07;2;0;0.0;4;3;0.5714285714285714;146
defense_sum_le_8;2026-08;0;0;0.0;63;38;0.6237623762376238;549
defense_sum_le_8;2026-09;0;0;0.0;6;8;0.42857142857142855;151
defense_sum_le_9;2026-07;2;0;0.0;16;9;0.64;205
defense_sum_le_9;2026-08;2;1;0.3333333333333333;99;74;0.5722543352601156;804
defense_sum_le_9;2026-09;2;0;0.0;22;23;0.4888888888888889;254
home_attack_ge_10;2026-07;164;81;0.3306122448979592;114;54;0.6785714285714286;674
home_attack_ge_10;2026-08;517;151;0.22604790419161677;456;271;0.6272352132049519;2079
home_attack_ge_10;2026-09;68;30;0.30612244897959184;78;42;0.65;434
home_attack_ge_11;2026-07;142;61;0.30049261083743845;75;30;0.7142857142857143;510
home_attack_ge_11;2026-08;431;120;0.2177858439201452;341;210;0.6188747731397459;1715
home_attack_ge_11;2026-09;57;23;0.2875;54;27;0.6666666666666666;327
home_attack_ge_12;2026-07;114;47;0.2919254658385093;51;18;0.7391304347826086;375
home_attack_ge_12;2026-08;356;89;0.2;219;120;0.6460176991150443;1181
home_attack_ge_12;2026-09;50;19;0.2753623188405797;34;18;0.6538461538461539;232
home_attack_ge_13;2026-07;90;35;0.28;38;13;0.7450980392156863;295
home_attack_ge_13;2026-08;277;69;0.1994219653179191;180;84;0.6818181818181818;994
home_attack_ge_13;2026-09;48;15;0.23809523809523808;26;15;0.6341463414634146;199
home_attack_ge_4;2026-07;231;108;0.3185840707964602;247;142;0.6349614395886889;1306
home_attack_ge_4;2026-08;711;209;0.22717391304347825;1118;658;0.6295045045045045;4480
home_attack_ge_4;2026-09;96;48;0.3333333333333333;196;140;0.5833333333333334;1098
home_attack_ge_6;2026-07;226;106;0.3192771084337349;222;119;0.6510263929618768;1157
home_attack_ge_6;2026-08;686;204;0.2292134831460674;978;564;0.6342412451361867;3789
home_attack_ge_6;2026-09;91;45;0.33088235294117646;170;115;0.5964912280701754;899
home_attack_ge_8;2026-07;210;101;0.3247588424437299;174;84;0.6744186046511628;960
home_attack_ge_8;2026-08;635;187;0.22749391727493917;767;442;0.6344086021505376;3088
home_attack_ge_8;2026-09;85;43;0.3359375;135;85;0.6136363636363636;702
home_attack_le_10;2026-07;69;29;0.29591836734693877;144;91;0.6127659574468085;739
home_attack_le_10;2026-08;198;58;0.2265625;712;434;0.6212914485165794;2884
home_attack_le_10;2026-09;29;18;0.3829787234042553;137;113;0.548;800
home_attack_le_11;2026-07;90;48;0.34782608695652173;180;114;0.6122448979591837;897
home_attack_le_11;2026-08;283;89;0.239247311827957;827;493;0.6265151515151515;3245
home_attack_le_11;2026-09;40;25;0.38461538461538464;161;128;0.5570934256055363;907
home_attack_le_12;2026-07;118;62;0.34444444444444444;204;126;0.6181818181818182;1032
home_attack_le_12;2026-08;358;120;0.2510460251046025;949;583;0.6194516971279374;3779
home_attack_le_12;2026-09;47;29;0.3815789473684211;181;137;0.5691823899371069;1002
home_attack_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1378
home_attack_le_13__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1150;693;0.6239826370048833;4843
home_attack_le_13__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1203
home_attack_le_13__AND__attack_gap_le_12;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1398
home_attack_le_13__AND__attack_gap_le_12;2026-08;714;209;0.22643553629469124;1161;701;0.6235230934479055;4901
home_attack_le_13__AND__attack_gap_le_12;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1219
home_attack_le_13__AND__attack_gap_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__attack_gap_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__attack_gap_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1349
home_attack_le_13__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1165;700;0.6246648793565683;4857
home_attack_le_13__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1208
home_attack_le_13__AND__attack_max_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__attack_max_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__attack_max_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__attack_min_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__attack_min_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__attack_min_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__attack_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1350
home_attack_le_13__AND__attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4905
home_attack_le_13__AND__attack_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1222
home_attack_le_13__AND__away_attack_le_13;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__away_attack_le_13;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__away_attack_le_13;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__away_defense_weakness_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__away_defense_weakness_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__away_defense_weakness_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__away_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__away_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__away_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__defense_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__defense_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__defense_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__defense_gap_le_8;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1393
home_attack_le_13__AND__defense_gap_le_8;2026-08;714;209;0.22643553629469124;1155;694;0.6246619794483504;4892
home_attack_le_13__AND__defense_gap_le_8;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1210
home_attack_le_13__AND__defense_gap_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1396
home_attack_le_13__AND__defense_gap_le_9;2026-08;714;209;0.22643553629469124;1165;699;0.625;4930
home_attack_le_13__AND__defense_gap_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1221
home_attack_le_13__AND__defense_max_ge_2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1352
home_attack_le_13__AND__defense_max_ge_2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4929
home_attack_le_13__AND__defense_max_ge_2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1225
home_attack_le_13__AND__defense_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__defense_max_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__defense_max_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__defense_min_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__defense_min_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__defense_min_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__defense_min_le_8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__defense_min_le_8;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__defense_min_le_8;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__defense_min_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__defense_min_le_9;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__defense_min_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__defense_sum_ge_2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1353
home_attack_le_13__AND__defense_sum_ge_2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4931
home_attack_le_13__AND__defense_sum_ge_2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1226
home_attack_le_13__AND__defense_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1346
home_attack_le_13__AND__defense_sum_ge_4;2026-08;714;209;0.22643553629469124;1166;703;0.6238630283574104;4891
home_attack_le_13__AND__defense_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1211
home_attack_le_13__AND__home_defense_weakness_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__home_defense_weakness_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__home_defense_weakness_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__home_defense_weakness_le_8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__home_defense_weakness_le_8;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__home_defense_weakness_le_8;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__home_defense_weakness_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__home_defense_weakness_le_9;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__home_defense_weakness_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__home_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__home_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__home_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1379
home_attack_le_13__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4854
home_attack_le_13__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1216
home_attack_le_13__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1377
home_attack_le_13__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4847
home_attack_le_13__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1212
home_attack_le_13__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1337
home_attack_le_13__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4886
home_attack_le_13__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1199
home_attack_le_13__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1393
home_attack_le_13__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;701;0.6239270386266095;4780
home_attack_le_13__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1209
home_attack_le_13__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1342
home_attack_le_13__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4907
home_attack_le_13__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1217
home_attack_le_13__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1339
home_attack_le_13__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4860
home_attack_le_13__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1197
home_attack_le_13__AND__venue_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__venue_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__venue_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__venue_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__venue_max_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__venue_max_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_13__AND__venue_min_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
home_attack_le_13__AND__venue_min_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
home_attack_le_13__AND__venue_min_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
home_attack_le_4;2026-07;1;1;0.5;8;2;0.8;101
home_attack_le_4;2026-08;3;0;0.0;50;45;0.5263157894736842;480
home_attack_le_4;2026-09;1;0;0.0;19;15;0.5588235294117647;136
home_attack_le_6;2026-07;6;3;0.3333333333333333;33;25;0.5689655172413793;250
home_attack_le_6;2026-08;28;5;0.15151515151515152;190;139;0.5775075987841946;1171
home_attack_le_6;2026-09;6;3;0.3333333333333333;45;40;0.5294117647058824;335
home_attack_le_8;2026-07;22;8;0.26666666666666666;81;60;0.574468085106383;447
home_attack_le_8;2026-08;79;22;0.21782178217821782;401;261;0.6057401812688822;1872
home_attack_le_8;2026-09;12;5;0.29411764705882354;80;70;0.5333333333333333;532
home_defense_weakness_ge_2;2026-07;232;109;0.3196480938416422;250;143;0.6361323155216285;1307
home_defense_weakness_ge_2;2026-08;714;209;0.22643553629469124;1118;682;0.6211111111111111;4623
home_defense_weakness_ge_2;2026-09;96;48;0.3333333333333333;209;148;0.5854341736694678;1146
home_defense_weakness_ge_4;2026-07;219;100;0.31347962382445144;206;125;0.622356495468278;1087
home_defense_weakness_ge_4;2026-08;658;195;0.22860492379835873;926;556;0.6248313090418354;3725
