LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Australia_NPL_NSW_U20;SD Raiders U20;Sydney FC U20;74.61;MEDIA;22;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;SD Raiders U20 - Sydney FC U20;1.6;9.75;8.59;8.4;8.4
USA_USLLeagueTwo_LoneStar;Hill Country Lobos;Lonestar SC;74.36;MEDIA;20260629;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Hill Country Lobos - Lonestar SC;3.0;8.54;7.78;9.33;6.67
USA_USLLeagueTwo_LoneStar;Hill Country Lobos;Lonestar SC;74.36;MEDIA;20260629;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Hill Country Lobos - Lonestar SC;3.0;8.54;7.78;9.33;6.67
Latvia_Virsliga;Auda;Riga FC;73.12;MEDIA;21;buon attacco casa, buon attacco trasferta, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Auda - Riga FC;1.78;10.51;6.01;6.0;9.6
FaroeIslands_PremierLeague;Vikingur;Runavik;66.59;MEDIA;16;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Vikingur - Runavik;2.67;8.67;6.79;7.2;7.2
FaroeIslands_PremierLeague;HB Torshavn;Skala Itrottarfelag;64.24;MEDIA;16;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, alta tendenza BTTS;HB Torshavn - Skala Itrottarfelag;3.56;9.71;10.18;7.2;7.2
USA_USLLeagueTwo_NorCal;Glens SC;San Francisco City;63.87;MEDIA;20260629;buon attacco trasferta, trend over recente trasferta, buon profilo over esterno;Glens SC - San Francisco City;3.43;5.32;6.36;6.0;8.4
FaroeIslands_PremierLeague;Toftir;Argir;63.07;MEDIA;16;difesa casa vulnerabile, difesa trasferta vulnerabile;Toftir - Argir;3.56;5.91;9.76;4.8;6.0
Latvia_Virsliga;RFS;BFC Daugavpils;62.34;MEDIA;21;buon attacco casa, trend over recente casa, buon profilo over interno;RFS - BFC Daugavpils;2.67;13.0;7.64;9.6;2.4
Latvia_Virsliga;RFS;BFC Daugavpils;62.34;MEDIA;21;buon attacco casa, trend over recente casa, buon profilo over interno;RFS - BFC Daugavpils;2.67;13.0;7.64;9.6;2.4
Lithuania_Toplyga;FK Panevezys;Suduva;62.18;MEDIA;23;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta;FK Panevezys - Suduva;4.44;6.57;5.3;8.4;7.2
Australia_NPLNSW;SD Raiders;Sydney FC U23;62.09;MEDIA;22;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, buon profilo over esterno;SD Raiders - Sydney FC U23;2.13;8.57;9.23;4.8;6.0
Australia_NPLNSW;SD Raiders;Sydney FC U23;62.09;MEDIA;22;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, buon profilo over esterno;SD Raiders - Sydney FC U23;2.13;8.57;9.23;4.8;6.0
USA_USLLeagueTwo_SouthAtlantic;Asheville City;Charlotte Independ. 2;54.56;BASSA;20260629;buon attacco casa, buon attacco trasferta;Asheville City - Charlotte Independ. 2;2.4;11.23;3.47;6.0;6.0
USA_USLLeagueTwo_SouthAtlantic;Asheville City;Charlotte Independ. 2;54.56;BASSA;20260629;buon attacco casa, buon attacco trasferta;Asheville City - Charlotte Independ. 2;2.4;11.23;3.47;6.0;6.0
Latvia_Virsliga;Jelgava;Grobina;49.24;BASSA;21;difesa casa vulnerabile, difesa trasferta vulnerabile;Jelgava - Grobina;2.67;5.91;10.61;4.8;3.6
