Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;Queensland Premier League;2026;7;2026-04-11;Brisbane Strikers;Sunshine Coast Wanderers;3;0;
Australia;Queensland Premier League;2026;7;2026-04-11;Caboolture;Broadbeach Utd.;2;3;
Australia;Queensland Premier League;2026;7;2026-04-11;Robina City;St. George Willawong;4;0;
Australia;Queensland Premier League;2026;7;2026-04-12;North Star;Holland Park Hawks;1;2;
Australia;Queensland Premier League;2026;8;2026-04-17;Holland Park Hawks;Capalaba;2;2;
Australia;Queensland Premier League;2026;8;2026-04-18;Broadbeach Utd.;Brisbane Strikers;2;1;
Australia;Queensland Premier League;2026;8;2026-04-18;Caboolture;St. George Willawong;1;1;
Australia;Queensland Premier League;2026;8;2026-04-18;North Star;Ipswich;1;2;
Australia;Queensland Premier League;2026;8;2026-04-18;Redlands;Robina City;2;2;
Australia;Queensland Premier League;2026;8;2026-04-19;Sunshine Coast Wanderers;Logan Lightning;5;2;
Australia;Queensland Premier League;2026;9;2026-04-24;Brisbane Strikers;St. George Willawong;2;0;
Australia;Queensland Premier League;2026;9;2026-04-24;Capalaba;North Star;2;3;
Australia;Queensland Premier League;2026;9;2026-04-25;Caboolture;Redlands;2;4;
Australia;Queensland Premier League;2026;9;2026-04-25;Ipswich;Sunshine Coast Wanderers;1;1;
Australia;Queensland Premier League;2026;9;2026-05-02;Logan Lightning;Broadbeach Utd.;0;4;
Australia;Queensland Premier League;2026;9;2026-06-13;Robina City;Holland Park Hawks;1;0;
Australia;Queensland Premier League;2026;10;2026-05-08;Redlands;Brisbane Strikers;1;1;
Australia;Queensland Premier League;2026;10;2026-05-09;Broadbeach Utd.;Sunshine Coast Wanderers;3;0;
Australia;Queensland Premier League;2026;10;2026-05-09;Holland Park Hawks;Caboolture;3;5;
Australia;Queensland Premier League;2026;10;2026-05-10;Capalaba;Ipswich;2;4;
Australia;Queensland Premier League;2026;10;2026-05-10;Robina City;North Star;3;1;
Australia;Queensland Premier League;2026;10;2026-05-10;St. George Willawong;Logan Lightning;0;2;
Australia;Queensland Premier League;2026;11;2026-05-15;Caboolture;North Star;2;3;
Australia;Queensland Premier League;2026;11;2026-05-16;Brisbane Strikers;Holland Park Hawks;3;2;
Australia;Queensland Premier League;2026;11;2026-05-16;Ipswich;Broadbeach Utd.;2;2;
Australia;Queensland Premier League;2026;11;2026-06-03;Sunshine Coast Wanderers;St. George Willawong;8;0;
Australia;Queensland Premier League;2026;11;2026-06-23;Robina City;Capalaba;5;1;
Australia;Queensland Premier League;2026;12;2026-05-23;Brisbane Strikers;Capalaba;8;0;
Australia;Queensland Premier League;2026;12;2026-05-23;Broadbeach Utd.;Redlands;2;0;
Australia;Queensland Premier League;2026;12;2026-05-23;Holland Park Hawks;Sunshine Coast Wanderers;3;2;
Australia;Queensland Premier League;2026;12;2026-05-23;North Star;Logan Lightning;1;3;
Australia;Queensland Premier League;2026;12;2026-05-24;Robina City;Caboolture;0;1;
Australia;Queensland Premier League;2026;12;2026-05-24;St. George Willawong;Ipswich;0;4;
Australia;Queensland Premier League;2026;13;2026-05-30;Caboolture;Capalaba;2;1;
Australia;Queensland Premier League;2026;13;2026-06-02;North Star;Brisbane Strikers;1;3;
Australia;Queensland Premier League;2026;13;2026-06-09;Ipswich;Robina City;0;1;
Australia;Queensland Premier League;2026;13;2026-06-13;Broadbeach Utd.;St. George Willawong;4;1;
Australia;Queensland Premier League;2026;13;2026-06-16;Redlands;Sunshine Coast Wanderers;2;4;
Australia;Queensland Premier League;2026;13;2026-06-23;Logan Lightning;Holland Park Hawks;2;3;
Australia;Queensland Premier League;2026;14;2026-06-05;Logan Lightning;Capalaba;1;0;
Australia;Queensland Premier League;2026;14;2026-06-06;Brisbane Strikers;Robina City;3;0;
Australia;Queensland Premier League;2026;14;2026-06-06;Broadbeach Utd.;Holland Park Hawks;1;0;
Australia;Queensland Premier League;2026;14;2026-06-06;Caboolture;Ipswich;1;2;
Australia;Queensland Premier League;2026;14;2026-06-06;Sunshine Coast Wanderers;North Star;1;0;
Australia;Queensland Premier League;2026;14;2026-06-07;St. George Willawong;Redlands;0;3;
Australia;Queensland Premier League;2026;15;2026-06-19;Caboolture;Brisbane Strikers;1;2;
Australia;Queensland Premier League;2026;15;2026-06-19;Holland Park Hawks;St. George Willawong;2;1;
Australia;Queensland Premier League;2026;15;2026-06-20;Capalaba;Sunshine Coast Wanderers;0;5;
Australia;Queensland Premier League;2026;15;2026-06-20;North Star;Broadbeach Utd.;1;3;
Australia;Queensland Premier League;2026;15;2026-06-20;Redlands;Ipswich;5;0;
Australia;Queensland Premier League;2026;15;2026-06-20;Robina City;Logan Lightning;1;0;
Australia;Queensland Premier League;2026;16;2026-06-26;Brisbane Strikers;Ipswich;1;0;
Australia;Queensland Premier League;2026;16;2026-06-26;Holland Park Hawks;Redlands;1;4;
Australia;Queensland Premier League;2026;16;2026-06-27;Broadbeach Utd.;Capalaba;3;1;
Australia;Queensland Premier League;2026;16;2026-06-27;Logan Lightning;Caboolture;1;3;
Australia;Queensland Premier League;2026;16;2026-06-27;St. George Willawong;North Star;2;0;
Australia;Queensland Premier League;2026;16;2026-06-27;Sunshine Coast Wanderers;Robina City;0;0;
