Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;Northern NSW State League;2026;7;2026-05-09;Singleton Strikers;Newcastle Croatia;2;3;
Australia;Northern NSW State League;2026;7;2026-05-10;Dudley Redhead United;South Cardiff;2;1;
Australia;Northern NSW State League;2026;7;2026-05-10;Toronto Awaba Stags;West Wallsend;2;5;
Australia;Northern NSW State League;2026;8;2026-05-16;New Lambton;Dudley Redhead United;3;0;
Australia;Northern NSW State League;2026;8;2026-05-16;South Cardiff;Lake Macquarie;1;6;
Australia;Northern NSW State League;2026;8;2026-05-16;Toronto Awaba Stags;Singleton Strikers;3;0;
Australia;Northern NSW State League;2026;8;2026-05-17;Newcastle Croatia;Cessnock City Hornets;3;2;
Australia;Northern NSW State League;2026;8;2026-05-17;West Wallsend;Wallsend Red Devils;2;3;
Australia;Northern NSW State League;2026;9;2026-05-23;Cessnock City Hornets;New Lambton;2;3;
Australia;Northern NSW State League;2026;9;2026-05-24;Dudley Redhead United;Singleton Strikers;1;1;
Australia;Northern NSW State League;2026;9;2026-06-06;South Cardiff;West Wallsend;2;2;
Australia;Northern NSW State League;2026;9;2026-06-07;Wallsend Red Devils;Newcastle Croatia;4;2;
Australia;Northern NSW State League;2026;9;2026-06-10;Lake Macquarie;Toronto Awaba Stags;3;0;
Australia;Northern NSW State League;2026;10;2026-05-31;Dudley Redhead United;Toronto Awaba Stags;3;0;
Australia;Northern NSW State League;2026;10;2026-06-09;Singleton Strikers;Cessnock City Hornets;5;1;
Australia;Northern NSW State League;2026;10;2026-06-10;South Cardiff;Newcastle Croatia;1;3;
Australia;Northern NSW State League;2026;10;2026-06-10;Wallsend Red Devils;New Lambton;5;2;
Australia;Northern NSW State League;2026;10;2026-06-24;Lake Macquarie;West Wallsend;7;1;
Australia;Northern NSW State League;2026;11;2026-06-13;Newcastle Croatia;Toronto Awaba Stags;5;4;
Australia;Northern NSW State League;2026;11;2026-06-13;Singleton Strikers;New Lambton;0;8;
Australia;Northern NSW State League;2026;11;2026-06-13;West Wallsend;Dudley Redhead United;0;0;
Australia;Northern NSW State League;2026;11;2026-06-14;Cessnock City Hornets;South Cardiff;0;2;
Australia;Northern NSW State League;2026;11;2026-06-14;Wallsend Red Devils;Lake Macquarie;3;0;
Australia;Northern NSW State League;2026;12;2026-06-20;Lake Macquarie;Cessnock City Hornets;5;0;
Australia;Northern NSW State League;2026;12;2026-06-20;New Lambton;Newcastle Croatia;1;4;
Australia;Northern NSW State League;2026;12;2026-06-20;Toronto Awaba Stags;South Cardiff;1;0;
Australia;Northern NSW State League;2026;12;2026-06-21;Dudley Redhead United;Wallsend Red Devils;0;0;
Australia;Northern NSW State League;2026;12;2026-06-21;Singleton Strikers;West Wallsend;0;4;
Australia;Northern NSW State League;2026;13;2026-06-27;Toronto Awaba Stags;Cessnock City Hornets;0;2;
Australia;Northern NSW State League;2026;13;2026-06-28;Lake Macquarie;Dudley Redhead United;7;2;
Australia;Northern NSW State League;2026;13;2026-06-28;West Wallsend;Newcastle Croatia;2;1;
