Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;NPL Victoria;2026;9;2026-04-17;Dandenong City;Green Gully;2;1;
Australia;NPL Victoria;2026;9;2026-04-18;Altona Magic;Dandenong Thunder;2;4;
Australia;NPL Victoria;2026;9;2026-04-18;Avondale FC;Melbourne City U21;3;1;
Australia;NPL Victoria;2026;9;2026-04-18;George Cross;Heidelberg;0;3;
Australia;NPL Victoria;2026;9;2026-04-18;Hume City;St Albans;0;1;
Australia;NPL Victoria;2026;9;2026-04-19;South Melbourne;Oakleigh;0;3;
Australia;NPL Victoria;2026;10;2026-04-24;Dandenong City;Dandenong Thunder;0;1;
Australia;NPL Victoria;2026;10;2026-04-24;Green Gully;Preston Lions;0;4;
Australia;NPL Victoria;2026;10;2026-04-24;Heidelberg;Avondale FC;2;1;
Australia;NPL Victoria;2026;10;2026-04-24;Oakleigh;Bentleigh;4;0;
Australia;NPL Victoria;2026;10;2026-04-24;St Albans;South Melbourne;0;4;
Australia;NPL Victoria;2026;10;2026-04-25;George Cross;Altona Magic;1;1;
Australia;NPL Victoria;2026;10;2026-04-26;Melbourne City U21;Hume City;0;1;
Australia;NPL Victoria;2026;11;2026-05-01;Bentleigh;St Albans;2;4;
Australia;NPL Victoria;2026;11;2026-05-01;Green Gully;Oakleigh;0;5;
Australia;NPL Victoria;2026;11;2026-05-01;South Melbourne;Melbourne City U21;1;2;
Australia;NPL Victoria;2026;11;2026-05-02;Altona Magic;Dandenong City;1;0;
Australia;NPL Victoria;2026;11;2026-05-02;Avondale FC;George Cross;5;2;
Australia;NPL Victoria;2026;11;2026-05-02;Dandenong Thunder;Preston Lions;0;1;
Australia;NPL Victoria;2026;11;2026-05-02;Hume City;Heidelberg;2;1;
Australia;NPL Victoria;2026;12;2026-05-08;Bentleigh;Melbourne City U21;0;7;
Australia;NPL Victoria;2026;12;2026-05-08;Heidelberg;South Melbourne;4;0;
Australia;NPL Victoria;2026;12;2026-05-08;Oakleigh;Dandenong Thunder;2;0;
Australia;NPL Victoria;2026;12;2026-05-08;Preston Lions;Dandenong City;1;0;
Australia;NPL Victoria;2026;12;2026-05-08;St Albans;Green Gully;1;0;
Australia;NPL Victoria;2026;12;2026-05-09;Avondale FC;Altona Magic;5;1;
Australia;NPL Victoria;2026;12;2026-05-09;George Cross;Hume City;2;4;
Australia;NPL Victoria;2026;13;2026-05-15;Bentleigh;Heidelberg;2;2;
Australia;NPL Victoria;2026;13;2026-05-15;Dandenong City;Oakleigh;1;1;
Australia;NPL Victoria;2026;13;2026-05-15;Green Gully;Melbourne City U21;1;3;
Australia;NPL Victoria;2026;13;2026-05-16;Altona Magic;Preston Lions;1;0;
Australia;NPL Victoria;2026;13;2026-05-16;Dandenong Thunder;St Albans;2;2;
Australia;NPL Victoria;2026;13;2026-05-16;Hume City;Avondale FC;3;0;
Australia;NPL Victoria;2026;13;2026-05-18;South Melbourne;George Cross;0;4;
Australia;NPL Victoria;2026;14;2026-05-22;Bentleigh;George Cross;0;0;
Australia;NPL Victoria;2026;14;2026-05-22;Dandenong City;St Albans;2;1;
Australia;NPL Victoria;2026;14;2026-05-22;Green Gully;Heidelberg;0;1;
Australia;NPL Victoria;2026;14;2026-05-23;Altona Magic;Hume City;1;3;
Australia;NPL Victoria;2026;14;2026-05-24;Melbourne City U21;Dandenong Thunder;2;0;
Australia;NPL Victoria;2026;14;2026-05-24;Preston Lions;Oakleigh;0;1;
Australia;NPL Victoria;2026;14;2026-05-25;South Melbourne;Avondale FC;0;4;
Australia;NPL Victoria;2026;15;2026-05-29;Heidelberg;Dandenong Thunder;4;2;
Australia;NPL Victoria;2026;15;2026-05-30;Altona Magic;Oakleigh;0;2;
Australia;NPL Victoria;2026;15;2026-05-30;Avondale FC;Bentleigh;4;0;
Australia;NPL Victoria;2026;15;2026-05-30;George Cross;Green Gully;0;0;
Australia;NPL Victoria;2026;15;2026-05-30;Hume City;South Melbourne;1;1;
Australia;NPL Victoria;2026;15;2026-05-30;Melbourne City U21;Dandenong City;0;1;
Australia;NPL Victoria;2026;15;2026-05-31;St Albans;Preston Lions;0;1;
Australia;NPL Victoria;2026;16;2026-06-05;Bentleigh;Hume City;1;5;
Australia;NPL Victoria;2026;16;2026-06-05;Dandenong City;Heidelberg;4;1;
Australia;NPL Victoria;2026;16;2026-06-05;Green Gully;Avondale FC;0;2;
Australia;NPL Victoria;2026;16;2026-06-05;Oakleigh;St Albans;2;2;
Australia;NPL Victoria;2026;16;2026-06-06;Dandenong Thunder;George Cross;2;3;
Australia;NPL Victoria;2026;16;2026-06-07;South Melbourne;Altona Magic;2;3;
Australia;NPL Victoria;2026;17;2026-06-19;Bentleigh;South Melbourne;1;5;
Australia;NPL Victoria;2026;17;2026-06-19;Oakleigh;Melbourne City U21;3;1;
Australia;NPL Victoria;2026;17;2026-06-20;Avondale FC;Dandenong Thunder;11;0;
Australia;NPL Victoria;2026;17;2026-06-20;George Cross;Dandenong City;3;2;
Australia;NPL Victoria;2026;17;2026-06-20;Heidelberg;Preston Lions;0;1;
Australia;NPL Victoria;2026;17;2026-06-20;Hume City;Green Gully;3;2;
Australia;NPL Victoria;2026;17;2026-06-21;St Albans;Altona Magic;2;1;
